id	text	source_verse	skip_space_after	exclude
03013031032	it	03013031		
03013031033	,	03013031		
03013031034	then	03013031		
03013031035	the	03013031		
03013031036	priest	03013031		
03013031037	shall	03013031		
03013031038	confine	03013031		
03013031039	the	03013031		
03013031040	afflicted	03013031		
03013031041	person	03013031		
03013031042	{	03013031		
03013031043	with	03013031		
03013031044	}	03013031		
03013031045	the	03013031		
03013031046	diseased	03013031		
03013032001	And	03013032		
03013032002	the	03013032		
03013032003	priest	03013032		
03013032004	shall	03013032		
03013032005	examine	03013032		
03013032006	the	03013032		
03013032007	infection	03013032		
03013032008	on	03013032		
03013032009	the	03013032		
03013032010	seventh	03013032		
03013032011	day	03013032		
03013032012	,	03013032		
03013032013	and	03013032		
03013032014	[	03013032		
03013032015	if	03013032		
03013032016	]	03013032		
03013032017	the	03013032		
03013032018	diseased	03013032		
03013032019	area	03013032		
03013032020	of	03013032		
03013032021	skin	03013032		
03013032022	has	03013032		
03013032023	not	03013032		
03013032024	spread	03013032		
03013032025	and	03013032		
03013032026	it	03013032		
03013032027	does	03013032		
03013032028	not	03013032		
03013032029	have	03013032		
03013032030	bright	03013032		
03013032031	red	03013032		
03013032032	hair	03013032		
03013032033	in	03013032		
03013032034	it	03013032		
03013032035	and	03013032		
03013032036	the	03013032		
03013032037	diseased	03013032		
03013032038	area	03013032		
03013032039	of	03013032		
03013033001	then	03013033		
03013033002	he	03013033		
03013033003	shall	03013033		
03013033004	shave	03013033		
03013033005	himself	03013033		
03013033006	,	03013033		
03013033007	but	03013033		
03013033008	he	03013033		
03013033009	shall	03013033		
03013033010	not	03013033		
03013033011	shave	03013033		
03013033012	the	03013033		
03013033013	diseased	03013033		
03013033014	area	03013033		
03013033015	of	03013033		
03013033016	skin	03013033		
03013033017	,	03013033		
03013033018	and	03013033		
03013033019	the	03013033		
03013033020	priest	03013033		
03013033021	shall	03013033		
03013033022	confine	03013033		
03013033023	{	03013033		
03013034001	And	03013034		
03013034002	the	03013034		
03013034003	priest	03013034		
03013034004	shall	03013034		
03013034005	examine	03013034		
03013034006	the	03013034		
03013034007	diseased	03013034		
03013034008	area	03013034		
03013034009	of	03013034		
03013034010	skin	03013034		
03013034011	on	03013034		
03013034012	the	03013034		
03013034013	seventh	03013034		
03013034014	day	03013034		
03013034015	,	03013034		
03013034016	and	03013034		
03013034017	[	03013034		
03013034018	if	03013034		
03013034019	]	03013034		
03013034020	the	03013034		
03013034021	diseased	03013034		
03013034022	area	03013034		
03013034023	has	03013034		
03013034024	not	03013034		
03013034025	spread	03013034		
03013034026	on	03013034		
03013034027	the	03013034		
03013034028	skin	03013034		
03013034029	and	03013034		
03013034030	its	03013034		
03013034031	appearance	03013034		
03013034032	is	03013034		
03013034033	not	03013034		
03013034034	deeper	03013034		
03013034035	than	03013034		
03013034036	the	03013034		
03013034037	skin	03013034		
03013034038	,	03013034		
03013034039	then	03013034		
03013034040	the	03013034		
03013034041	priest	03013034		
03013034042	shall	03013034		
03013034043	pronounce	03013034		
03013034044	him	03013034		
03013034045	clean	03013034		
03013034046	,	03013034		
03013034047	and	03013034		
03013034048	he	03013034		
03013034049	shall	03013034		
03013034050	wash	03013034		
03013035001	But	03013035		
03013035002	if	03013035		
03013035003	the	03013035		
03013035004	diseased	03013035		
03013035005	area	03013035		
03013035006	of	03013035		
03013035007	skin	03013035		
03013035008	has	03013035		
03013035009	not	03013035		
03013035010	spread	03013035		
03013035011	further	03013035		
03013035012	on	03013035		
03013035013	the	03013035		
03013035014	skin	03013035		
03013035015	after	03013035		
03013036001	then	03013036		
03013036002	the	03013036		
03013036003	priest	03013036		
03013036004	shall	03013036		
03013036005	examine	03013036		
03013036006	him	03013036		
03013036007	,	03013036		
03013036008	and	03013036		
03013036009	[	03013036		
03013036010	if	03013036		
03013036011	]	03013036		
03013036012	the	03013036		
03013036013	diseased	03013036		
03013036014	area	03013036		
03013036015	of	03013036		
03013036016	skin	03013036		
03013036017	has	03013036		
03013036018	spread	03013036		
03013036019	on	03013036		
03013036020	the	03013036		
03013036021	skin	03013036		
03013036022	,	03013036		
03013036023	the	03013036		
03013036024	priest	03013036		
03013036025	shall	03013036		
03013036026	not	03013036		
03013036027	inspect	03013036		
03013036028	{	03013036		
03013036029	for	03013036		
03013036030	}	03013036		
03013036031	bright	03013036		
03013036032	red	03013036		
03013036033	hair	03013036		
03013037001	But	03013037		
03013037002	if	03013037		
03013037003	,	03013037		
03013037004	in	03013037		
03013037005	his	03013037		
03013037006	eyes	03013037		
03013037007	,	03013037		
03013037008	the	03013037		
03013037009	diseased	03013037		
03013037010	area	03013037		
03013037011	of	03013037		
03013037012	skin	03013037		
03013037013	has	03013037		
03013037014	stayed	03013037		
03013037015	{	03013037		
03013037016	unchanged	03013037		
03013037017	}	03013037		
03013037018	and	03013037		
03013037019	black	03013037		
03013037020	hair	03013037		
03013037021	has	03013037		
03013037022	grown	03013037		
03013037023	in	03013037		
03013037024	it	03013037		
03013037025	,	03013037		
03013037026	the	03013037		
03013037027	diseased	03013037		
03013037028	area	03013037		
03013037029	of	03013037		
03013037030	skin	03013037		
03013037031	is	03013037		
03013037032	healed	03013037		
03013037033	—	03013037		
03013037034	he	03013037		
03013037035	is	03013037		
03013038001	“	03013038		
03013038002	And	03013038		
03013038003	when	03013038		
03013038004	a	03013038		
03013038005	man	03013038		
03013038006	or	03013038		
03013038007	a	03013038		
03013038008	woman	03013038		
03013038009	[	03013038		
03013038010	has	03013038		
03013038011	]	03013038		
03013038012	spots	03013038		
03013038013	on	03013038		
03013039001	then	03013039		
03013039002	the	03013039		
03013039003	priest	03013039		
03013039004	shall	03013039		
03013039005	examine	03013039		
03013039006	{	03013039		
03013039007	them	03013039		
03013039008	}	03013039		
03013039009	,	03013039		
03013039010	and	03013039		
03013039011	[	03013039		
03013039012	if	03013039		
03013039013	]	03013039		
03013039014	{	03013039		
03013039015	the	03013039		
03013039016	}	03013039		
03013039017	spots	03013039		
03013039018	on	03013039		
03013039019	their	03013039		
03013039020	body’s	03013039		
03013039021	skin	03013039		
03013039022	{	03013039		
03013039023	are	03013039		
03013039024	}	03013039		
03013039025	{	03013039		
03013039026	a	03013039		
03013039027	}	03013039		
03013039028	faded	03013039		
03013039029	white	03013039		
03013039030	,	03013039		
03013039031	it	03013039		
03013039032	{	03013039		
03013039033	is	03013039		
03013040001	“	03013040		
03013040002	And	03013040		
03013040003	if	03013040		
03013040004	a	03013040		
03013040005	man	03013040		
03013040006	becomes	03013040		
03013040007	bald	03013040		
03013040008	,	03013040		
03013040009	his	03013040		
03013040010	head	03013040		
03013040011	{	03013040		
03013040012	is	03013040		
03013040013	}	03013040		
03013040014	bald	03013040		
03013040015	,	03013040		
03013040016	he	03013040		
03013041001	And	03013041		
03013041002	if	03013041		
03013041003	he	03013041		
03013041004	becomes	03013041		
03013041005	bald	03013041		
03013041006	[	03013041		
03013041007	from	03013041		
03013041008	his	03013041		
03013041009	forehead	03013041		
03013041010	]	03013041		
03013041011	,	03013041		
03013041012	his	03013041		
03013041013	head	03013041		
03013041014	{	03013041		
03013041015	is	03013041		
03013041016	}	03013041		
03013041017	bald	03013041		
03013041018	,	03013041		
03013041019	he	03013041		
03013041020	{	03013041		
03013041021	is	03013041		
03013041022	}	03013041		
03013042001	But	03013042		
03013042002	if	03013042		
03013042003	a	03013042		
03013042004	[	03013042		
03013042005	pinkish	03013042		
03013042006	]	03013042		
03013042007	infection	03013042		
03013042008	occurs	03013042		
03013042009	on	03013042		
03013042010	the	03013042		
03013042011	bald	03013042		
03013042012	spot	03013042		
03013042013	or	03013042		
03013042014	on	03013042		
03013042015	the	03013042		
03013042016	bald	03013042		
03013042017	forehead	03013042		
03013042018	,	03013042		
03013042019	it	03013042		
03013042020	{	03013042		
03013042021	is	03013042		
03013042022	}	03013042		
03013042023	an	03013042		
03013042024	infectious	03013042		
03013042025	skin	03013042		
03013042026	disease	03013042		
03013042027	that	03013042		
03013043001	So	03013043		
03013043002	the	03013043		
03013043003	priest	03013043		
03013043004	shall	03013043		
03013043005	examine	03013043		
03013043006	him	03013043		
03013043007	,	03013043		
03013043008	and	03013043		
03013043009	[	03013043		
03013043010	if	03013043		
03013043011	]	03013043		
03013043012	the	03013043		
03013043013	infection’s	03013043		
03013043014	swelling	03013043		
03013043015	{	03013043		
03013043016	is	03013043		
03013043017	}	03013043		
03013043018	[	03013043		
03013043019	pinkish	03013043		
03013043020	]	03013043		
03013043021	on	03013043		
03013043022	his	03013043		
03013043023	bald	03013043		
03013043024	spot	03013043		
03013043025	or	03013043		
03013044001	he	03013044		
03013044002	{	03013044		
03013044003	is	03013044		
03013044004	}	03013044		
03013044005	a	03013044		
03013044006	man	03013044		
03013044007	afflicted	03013044		
03013044008	with	03013044		
03013044009	a	03013044		
03013044010	skin	03013044		
03013044011	disease	03013044		
03013044012	—	03013044		
03013044013	he	03013044		
03013044014	{	03013044		
03013044015	is	03013044		
03013044016	}	03013044		
03013044017	unclean	03013044		
03013044018	;	03013044		
03013044019	the	03013044		
03013044020	priest	03013044		
03013044021	certainly	03013044		
03013044022	shall	03013044		
03013045001	“	03013045		
03013045002	As	03013045		
03013045003	for	03013045		
03013045004	the	03013045		
03013045005	person	03013045		
03013045006	who	03013045		
03013045007	is	03013045		
03013045008	afflicted	03013045		
03013045009	with	03013045		
03013045010	a	03013045		
03013045011	skin	03013045		
03013045012	disease	03013045		
03013045013	,	03013045		
03013045014	his	03013045		
03013045015	garments	03013045		
03013045016	must	03013045		
03013045017	be	03013045		
03013045018	torn	03013045		
03013045019	and	03013045		
03013045020	his	03013045		
03013045021	[	03013045		
03013045022	hair	03013045		
03013045023	]	03013045		
03013045024	must	03013045		
03013045025	{	03013045		
03013045026	be	03013045		
03013045027	allowed	03013045		
03013045028	to	03013045		
03013045029	}	03013045		
03013045030	hang	03013045		
03013045031	loosely	03013045		
03013045032	,	03013045		
03013045033	and	03013045		
03013045034	he	03013045		
03013045035	must	03013045		
03013045036	cover	03013045		
03013046001	{	03013046		
03013046002	For	03013046		
03013046003	}	03013046		
03013046004	all	03013046		
03013046005	{	03013046		
03013046006	the	03013046		
03013046007	}	03013046		
03013046008	days	03013046		
03013046009	{	03013046		
03013046010	during	03013046		
03013046011	}	03013046		
03013046012	which	03013046		
03013046013	the	03013046		
03013046014	infection	03013046		
03013046015	{	03013046		
03013046016	is	03013046		
03013046017	}	03013046		
03013046018	on	03013046		
03013046019	him	03013046		
03013046020	,	03013046		
03013046021	he	03013046		
03013046022	shall	03013046		
03013046023	be	03013046		
03013047001	“	03013047		
03013047002	And	03013047		
03013047003	when	03013047		
03013047004	the	03013047		
03013047005	garment	03013047		
03013047006	[	03013047		
03013047007	has	03013047		
03013047008	]	03013047		
03013047009	an	03013047		
03013047010	infectious	03013047		
03013047011	skin	03013047		
03013047012	disease	03013047		
03013047013	on	03013047		
03013047014	it	03013047		
03013047015	,	03013047		
03013048001	or	03013048		
03013048002	on	03013048		
03013048003	woven	03013048		
03013048004	material	03013048		
03013048005	or	03013048		
03013048006	on	03013048		
03013048007	a	03013048		
03013048008	linen	03013048		
03013048009	fabric	03013048		
03013048010	,	03013048		
03013048011	or	03013048		
03013048012	on	03013048		
03013048013	wool	03013048		
03013048014	or	03013048		
03013048015	on	03013048		
03013048016	leather	03013048		
03013048017	or	03013048		
03013048018	on	03013048		
03013049001	and	03013049		
03013049002	{	03013049		
03013049003	if	03013049		
03013049004	}	03013049		
03013049005	the	03013049		
03013049006	infection	03013049		
03013049007	is	03013049		
03013049008	yellowish	03013049		
03013049009	green	03013049		
03013049010	or	03013049		
03013049011	reddish	03013049		
03013049012	on	03013049		
03013049013	the	03013049		
03013049014	garment	03013049		
03013049015	or	03013049		
03013049016	on	03013049		
03013049017	the	03013049		
03013049018	leather	03013049		
03013049019	or	03013049		
03013049020	on	03013049		
03013049021	the	03013049		
03013049022	woven	03013049		
03013049023	material	03013049		
03013049024	or	03013049		
03013049025	on	03013049		
03013049026	the	03013049		
03013049027	fabric	03013049		
03013049028	or	03013049		
03013049029	on	03013049		
03013049030	any	03013049		
03013049031	leather	03013049		
03013049032	object	03013049		
03013049033	,	03013049		
03013049034	it	03013049		
03013049035	{	03013049		
03013049036	is	03013049		
03013049037	}	03013049		
03013049038	an	03013049		
03013049039	infectious	03013049		
03013049040	skin	03013049		
03013050001	And	03013050		
03013050002	the	03013050		
03013050003	priest	03013050		
03013050004	shall	03013050		
03013050005	examine	03013050		
03013050006	the	03013050		
03013050007	infection	03013050		
03013050008	,	03013050		
03013050009	and	03013050		
03013050010	he	03013050		
03013050011	shall	03013050		
03013050012	confine	03013050		
03013050013	the	03013050		
03013050014	infected	03013050		
03013050015	article	03013050		
03013050016	{	03013050		
03013051001	And	03013051		
03013051002	he	03013051		
03013051003	shall	03013051		
03013051004	examine	03013051		
03013051005	the	03013051		
03013051006	infection	03013051		
03013051007	on	03013051		
03013051008	the	03013051		
03013051009	seventh	03013051		
03013051010	day	03013051		
03013051011	;	03013051		
03013051012	if	03013051		
03013051013	the	03013051		
03013051014	infection	03013051		
03013051015	has	03013051		
03013051016	spread	03013051		
03013051017	on	03013051		
03013051018	the	03013051		
03013051019	garment	03013051		
03013051020	or	03013051		
03013051021	on	03013051		
03013051022	the	03013051		
03013051023	woven	03013051		
03013051024	material	03013051		
03013051025	or	03013051		
03013051026	on	03013051		
03013051027	the	03013051		
03013051028	fabric	03013051		
03013051029	or	03013051		
03013051030	on	03013051		
03013051031	the	03013051		
03013051032	leather	03013051		
03013051033	,	03013051		
03013051034	for	03013051		
03013051035	any	03013051		
03013051036	work	03013051		
03013051037	for	03013051		
03013051038	which	03013051		
03013051039	the	03013051		
03013051040	leather	03013051		
03013051041	is	03013051		
03013051042	used	03013051		
03013051043	,	03013051		
03013051044	the	03013051		
03013051045	infection	03013051		
03013051046	{	03013051		
03013052001	And	03013052		
03013052002	he	03013052		
03013052003	shall	03013052		
03013052004	burn	03013052		
03013052005	the	03013052		
03013052006	garment	03013052		
03013052007	or	03013052		
03013052008	the	03013052		
03013052009	woven	03013052		
03013052010	material	03013052		
03013052011	or	03013052		
03013052012	the	03013052		
03013052013	fabric	03013052		
03013052014	,	03013052		
03013052015	[	03013052		
03013052016	whether	03013052		
03013052017	wool	03013052		
03013052018	or	03013052		
03013052019	linen	03013052		
03013052020	]	03013052		
03013052021	,	03013052		
03013052022	or	03013052		
03013052023	any	03013052		
03013052024	leather	03013052		
03013052025	object	03013052		
03013052026	that	03013052		
03013052027	[	03013052		
03013052028	has	03013052		
03013052029	]	03013052		
03013052030	the	03013052		
03013052031	infection	03013052		
03013052032	,	03013052		
03013052033	because	03013052		
03013052034	it	03013052		
03013052035	{	03013052		
03013052036	is	03013052		
03013052037	}	03013052		
03013052038	an	03013052		
03013052039	infectious	03013052		
03013052040	skin	03013052		
03013052041	disease	03013052		
03013052042	,	03013052		
03013053001	“	03013053		
03013053002	But	03013053		
03013053003	if	03013053		
03013053004	the	03013053		
03013053005	priest	03013053		
03013053006	examines	03013053		
03013053007	{	03013053		
03013053008	it	03013053		
03013053009	}	03013053		
03013053010	and	03013053		
03013053011	[	03013053		
03013053012	if	03013053		
03013053013	]	03013053		
03013053014	the	03013053		
03013053015	infection	03013053		
03013053016	has	03013053		
03013053017	not	03013053		
03013053018	spread	03013053		
03013053019	on	03013053		
03013053020	the	03013053		
03013053021	garment	03013053		
03013053022	or	03013053		
03013053023	on	03013053		
03013053024	the	03013053		
03013053025	woven	03013053		
03013053026	material	03013053		
03013053027	or	03013053		
03013053028	on	03013053		
03013053029	the	03013053		
03013053030	fabric	03013053		
03013053031	or	03013053		
03013054001	then	03013054		
03013054002	the	03013054		
03013054003	priest	03013054		
03013054004	shall	03013054		
03013054005	command	03013054		
03013054006	,	03013054		
03013054007	and	03013054		
03013054008	[	03013054		
03013054009	someone	03013054		
03013054010	]	03013054		
03013054011	shall	03013054		
03013054012	wash	03013054		
03013054013	that	03013054		
03013054014	on	03013054		
03013054015	which	03013054		
03013054016	the	03013054		
03013054017	infection	03013054		
03013054018	{	03013054		
03013054019	is	03013054		
03013054020	}	03013054		
03013054021	,	03013054		
03013055001	And	03013055		
03013055002	the	03013055		
03013055003	priest	03013055		
03013055004	shall	03013055		
03013055005	examine	03013055		
03013055006	{	03013055		
03013055007	it	03013055		
03013055008	}	03013055		
03013055009	after	03013055		
03013055010	the	03013055		
03013055011	infection	03013055		
03013055012	has	03013055		
03013055013	been	03013055		
03013055014	washed	03013055		
03013055015	off	03013055		
03013055016	,	03013055		
03013055017	and	03013055		
03013055018	[	03013055		
03013055019	if	03013055		
03013055020	]	03013055		
03013055021	the	03013055		
03013055022	infection	03013055		
03013055023	has	03013055		
03013055024	not	03013055		
03013055025	changed	03013055		
03013055026	its	03013055		
03013055027	outward	03013055		
03013055028	appearance	03013055		
03013055029	and	03013055		
03013055030	the	03013055		
03013055031	infection	03013055		
03013055032	has	03013055		
03013055033	not	03013055		
03013055034	spread	03013055		
03013055035	,	03013055		
03013055036	it	03013055		
03013055037	{	03013055		
03013055038	is	03013055		
03013055039	}	03013055		
03013055040	unclean	03013055		
03013055041	;	03013055		
03013055042	he	03013055		
03013055043	must	03013055		
03013055044	burn	03013055		
03013055045	it	03013055		
03013055046	in	03013055		
03013055047	the	03013055		
03013055048	fire	03013055		
03013055049	;	03013055		
03013055050	it	03013055		
03013055051	{	03013055		
03013055052	is	03013055		
03013056001	But	03013056		
03013056002	if	03013056		
03013056003	the	03013056		
03013056004	priest	03013056		
03013056005	examines	03013056		
03013056006	{	03013056		
03013056007	it	03013056		
03013056008	}	03013056		
03013056009	and	03013056		
03013056010	[	03013056		
03013056011	if	03013056		
03013056012	]	03013056		
03013056013	the	03013056		
03013056014	infection	03013056		
03013056015	{	03013056		
03013056016	is	03013056		
03013056017	}	03013056		
03013056018	faded	03013056		
03013056019	after	03013056		
03013056020	it	03013056		
03013056021	has	03013056		
03013056022	been	03013056		
03013056023	washed	03013056		
03013056024	off	03013056		
03013056025	,	03013056		
03013056026	then	03013056		
03013056027	he	03013056		
03013056028	shall	03013056		
03013056029	tear	03013056		
03013056030	it	03013056		
03013056031	from	03013056		
03013056032	the	03013056		
03013056033	garment	03013056		
03013056034	or	03013056		
03013056035	from	03013056		
03013056036	the	03013056		
03013056037	leather	03013056		
03013056038	or	03013056		
03013056039	from	03013056		
03013056040	the	03013056		
03013056041	woven	03013056		
03013056042	material	03013056		
03013057001	And	03013057		
03013057002	if	03013057		
03013057003	it	03013057		
03013057004	appears	03013057		
03013057005	again	03013057		
03013057006	on	03013057		
03013057007	the	03013057		
03013057008	garment	03013057		
03013057009	or	03013057		
03013057010	on	03013057		
03013057011	the	03013057		
03013057012	woven	03013057		
03013057013	material	03013057		
03013057014	or	03013057		
03013057015	on	03013057		
03013057016	the	03013057		
03013057017	fabric	03013057		
03013057018	or	03013057		
03013057019	on	03013057		
03013057020	any	03013057		
03013057021	leather	03013057		
03013057022	object	03013057		
03013057023	,	03013057		
03013057024	it	03013057		
03013057025	{	03013057		
03013057026	is	03013057		
03013057027	}	03013057		
03013057028	spreading	03013057		
03013057029	;	03013057		
03013057030	you	03013057		
03013057031	must	03013057		
03013057032	burn	03013057		
03013057033	in	03013057		
03013057034	the	03013057		
03013057035	fire	03013057		
03013057036	that	03013057		
03013057037	which	03013057		
03013058001	And	03013058		
03013058002	the	03013058		
03013058003	garment	03013058		
03013058004	or	03013058		
03013058005	the	03013058		
03013058006	woven	03013058		
03013058007	material	03013058		
03013058008	or	03013058		
03013058009	the	03013058		
03013058010	fabric	03013058		
03013058011	or	03013058		
03013058012	any	03013058		
03013058013	leather	03013058		
03013058014	object	03013058		
03013058015	that	03013058		
03013058016	he	03013058		
03013058017	might	03013058		
03013058018	wash	03013058		
03013058019	and	03013058		
03013058020	the	03013058		
03013058021	infection	03013058		
03013058022	is	03013058		
03013058023	removed	03013058		
03013058024	from	03013058		
03013058025	them	03013058		
03013058026	then	03013058		
03013058027	shall	03013058		
03013058028	be	03013058		
03013058029	washed	03013058		
03013058030	{	03013058		
03013058031	a	03013058		
03013058032	}	03013058		
03013058033	second	03013058		
03013058034	{	03013058		
03013058035	time	03013058		
03013058036	}	03013058		
03013058037	,	03013058		
03013059001	This	03013059		
03013059002	{	03013059		
03013059003	is	03013059		
03013059004	}	03013059		
03013059005	the	03013059		
03013059006	regulation	03013059		
03013059007	of	03013059		
03013059008	the	03013059		
03013059009	infectious	03013059		
03013059010	skin	03013059		
03013059011	disease	03013059		
03013059012	in	03013059		
03013059013	the	03013059		
03013059014	wool	03013059		
03013059015	garment	03013059		
03013059016	or	03013059		
03013059017	the	03013059		
03013059018	linen	03013059		
03013059019	or	03013059		
03013059020	the	03013059		
03013059021	woven	03013059		
03013059022	material	03013059		
03013059023	or	03013059		
03013059024	the	03013059		
03013059025	fabric	03013059		
03013059026	or	03013059		
03013059027	any	03013059		
03013059028	leather	03013059		
03013059029	object	03013059		
03013059030	to	03013059		
03013059031	declare	03013059		
03014001001	Then	03014001		
03014001002	Yahweh	03014001		
03014001003	spoke	03014001		
03014001004	to	03014001		
03014001005	Moses	03014001		
03014001006	,	03014001		
03014002001	“	03014002		
03014002002	This	03014002		
03014002003	is	03014002		
03014002004	the	03014002		
03014002005	regulation	03014002		
03014002006	of	03014002		
03014002007	the	03014002		
03014002008	person	03014002		
03014002009	afflicted	03014002		
03014002010	with	03014002		
03014002011	a	03014002		
03014002012	skin	03014002		
03014002013	disease	03014002		
03014002014	[	03014002		
03014002015	at	03014002		
03014002016	the	03014002		
03014002017	time	03014002		
03014002018	of	03014002		
03014002019	]	03014002		
03014002020	his	03014002		
03014002021	cleansing	03014002		
03014002022	.	03014002		
03014002023	And	03014002		
03014002024	he	03014002		
03014002025	shall	03014002		
03014003001	and	03014003		
03014003002	the	03014003		
03014003003	priest	03014003		
03014003004	shall	03014003		
03014003005	go	03014003		
03014003006	[	03014003		
03014003007	outside	03014003		
03014003008	the	03014003		
03014003009	camp	03014003		
03014003010	]	03014003		
03014003011	,	03014003		
03014003012	and	03014003		
03014003013	the	03014003		
03014003014	priest	03014003		
03014003015	shall	03014003		
03014003016	examine	03014003		
03014003017	{	03014003		
03014003018	him	03014003		
03014003019	}	03014003		
03014003020	,	03014003		
03014003021	and	03014003		
03014003022	[	03014003		
03014003023	if	03014003		
03014003024	]	03014003		
03014004001	then	03014004		
03014004002	the	03014004		
03014004003	priest	03014004		
03014004004	shall	03014004		
03014004005	command	03014004		
03014004006	,	03014004		
03014004007	and	03014004		
03014004008	he	03014004		
03014004009	shall	03014004		
03014004010	take	03014004		
03014004011	two	03014004		
03014004012	living	03014004		
03014004013	,	03014004		
03014004014	clean	03014004		
03014004015	birds	03014004		
03014004016	and	03014004		
03014004017	[	03014004		
03014004018	cedar	03014004		
03014004019	wood	03014004		
03014004020	]	03014004		
03014004021	and	03014004		
03014004022	[	03014004		
03014004023	a	03014004		
03014004024	crimson	03014004		
03014004025	thread	03014004		
03014004026	]	03014004		
03014004027	and	03014004		
03014005001	Then	03014005		
03014005002	the	03014005		
03014005003	priest	03014005		
03014005004	shall	03014005		
03014005005	command	03014005		
03014005006	{	03014005		
03014005007	someone	03014005		
03014005008	}	03014005		
03014005009	to	03014005		
03014005010	slaughter	03014005		
03014005011	one	03014005		
03014005012	bird	03014005		
03014005013	over	03014005		
03014005014	fresh	03014005		
03014005015	water	03014005		
03014005016	in	03014005		
03014005017	a	03014005		
03014005018	clay	03014005		
03014005019	vessel	03014005		
03014005020	.	03014005		
03014006001	He	03014006		
03014006002	must	03014006		
03014006003	take	03014006		
03014006004	the	03014006		
03014006005	living	03014006		
03014006006	bird	03014006		
03014006007	and	03014006		
03014006008	the	03014006		
03014006009	[	03014006		
03014006010	cedar	03014006		
03014006011	wood	03014006		
03014006012	]	03014006		
03014006013	and	03014006		
03014006014	[	03014006		
03014006015	the	03014006		
03014006016	crimson	03014006		
03014006017	thread	03014006		
03014006018	]	03014006		
03014006019	and	03014006		
03014006020	the	03014006		
03014006021	hyssop	03014006		
03014006022	,	03014006		
03014006023	and	03014006		
03014006024	he	03014006		
03014006025	shall	03014006		
03014006026	dip	03014006		
03014006027	them	03014006		
03014006028	and	03014006		
03014006029	the	03014006		
03014006030	living	03014006		
03014006031	bird	03014006		
03014006032	in	03014006		
03014006033	the	03014006		
03014006034	bird’s	03014006		
03014006035	blood	03014006		
03014006036	slaughtered	03014006		
03014006037	over	03014006		
03014006038	the	03014006		
03014006039	fresh	03014006		
03014007001	And	03014007		
03014007002	he	03014007		
03014007003	shall	03014007		
03014007004	spatter	03014007		
03014007005	{	03014007		
03014007006	the	03014007		
03014007007	blood	03014007		
03014007008	}	03014007		
03014007009	seven	03014007		
03014007010	times	03014007		
03014007011	on	03014007		
03014007012	the	03014007		
03014007013	one	03014007		
03014007014	who	03014007		
03014007015	presents	03014007		
03014007016	himself	03014007		
03014007017	for	03014007		
03014007018	cleansing	03014007		
03014007019	from	03014007		
03014007020	the	03014007		
03014007021	infectious	03014007		
03014007022	skin	03014007		
03014007023	disease	03014007		
03014007024	,	03014007		
03014007025	and	03014007		
03014007026	he	03014007		
03014007027	shall	03014007		
03014007028	declare	03014007		
03014007029	him	03014007		
03014007030	clean	03014007		
03014007031	,	03014007		
03014007032	and	03014007		
03014008001	Then	03014008		
03014008002	the	03014008		
03014008003	one	03014008		
03014008004	who	03014008		
03014008005	presents	03014008		
03014008006	himself	03014008		
03014008007	for	03014008		
03014008008	cleansing	03014008		
03014008009	shall	03014008		
03014008010	wash	03014008		
03014008011	his	03014008		
03014008012	garments	03014008		
03014008013	,	03014008		
03014008014	and	03014008		
03014008015	he	03014008		
03014008016	shall	03014008		
03014008017	shave	03014008		
03014008018	off	03014008		
03014008019	all	03014008		
03014008020	his	03014008		
03014008021	hair	03014008		
03014008022	,	03014008		
03014008023	and	03014008		
03014008024	he	03014008		
03014008025	shall	03014008		
03014008026	wash	03014008		
03014008027	himself	03014008		
03014008028	in	03014008		
03014008029	the	03014008		
03014008030	water	03014008		
03014008031	;	03014008		
03014008032	thus	03014008		
03014008033	he	03014008		
03014008034	shall	03014008		
03014008035	be	03014008		
03014008036	clean	03014008		
03014008037	,	03014008		
03014008038	and	03014008		
03014008039	afterward	03014008		
03014008040	he	03014008		
03014008041	shall	03014008		
03014008042	enter	03014008		
03014008043	the	03014008		
03014008044	camp	03014008		
03014008045	,	03014008		
03014008046	but	03014008		
03014008047	he	03014008		
03014008048	shall	03014008		
03014009001	[	03014009		
03014009002	And	03014009		
03014009003	then	03014009		
03014009004	]	03014009		
03014009005	on	03014009		
03014009006	the	03014009		
03014009007	seventh	03014009		
03014009008	day	03014009		
03014009009	he	03014009		
03014009010	must	03014009		
03014009011	shave	03014009		
03014009012	off	03014009		
03014009013	all	03014009		
03014009014	his	03014009		
03014009015	hair	03014009		
03014009016	—	03014009		
03014009017	he	03014009		
03014009018	must	03014009		
03014009019	shave	03014009		
03014009020	his	03014009		
03014009021	head	03014009		
03014009022	and	03014009		
03014009023	his	03014009		
03014009024	beard	03014009		
03014009025	and	03014009		
03014009026	[	03014009		
03014009027	his	03014009		
03014009028	eyebrows	03014009		
03014009029	]	03014009		
03014009030	and	03014009		
03014009031	all	03014009		
03014009032	{	03014009		
03014009033	the	03014009		
03014009034	rest	03014009		
03014009035	}	03014009		
03014009036	of	03014009		
03014009037	his	03014009		
03014009038	hair	03014009		
03014009039	—	03014009		
03014009040	and	03014009		
03014009041	he	03014009		
03014009042	shall	03014009		
03014009043	wash	03014009		
03014009044	his	03014009		
03014009045	garments	03014009		
03014009046	,	03014009		
03014009047	and	03014009		
03014010001	“	03014010		
03014010002	And	03014010		
03014010003	on	03014010		
03014010004	the	03014010		
03014010005	eighth	03014010		
