id	text	source_verse	skip_space_after	exclude
40026071023	{	40026071		
40026071024	who	40026071		
40026071025	were	40026071		
40026071026	}	40026071		
40026071027	there	40026071		
40026071028	,	40026071		
40026071029	“	40026071		
40026071030	This	40026071		
40026072001	And	40026072		
40026072002	again	40026072		
40026072003	he	40026072		
40026072004	denied	40026072		
40026072005	{	40026072		
40026072006	it	40026072		
40026072007	}	40026072		
40026072008	with	40026072		
40026072009	an	40026072		
40026072010	oath	40026072		
40026072011	,	40026072		
40026072012	“	40026072		
40026072013	I	40026072		
40026072014	do	40026072		
40026072015	not	40026072		
40026072016	know	40026072		
40026072017	the	40026072		
40026073001	And	40026073		
40026073002	after	40026073		
40026073003	a	40026073		
40026073004	little	40026073		
40026073005	{	40026073		
40026073006	while	40026073		
40026073007	}	40026073		
40026073008	those	40026073		
40026073009	who	40026073		
40026073010	were	40026073		
40026073011	standing	40026073		
40026073012	there	40026073		
40026073013	came	40026073		
40026073014	up	40026073		
40026073015	{	40026073		
40026073016	and	40026073		
40026073017	}	40026073		
40026073018	said	40026073		
40026073019	to	40026073		
40026073020	Peter	40026073		
40026073021	,	40026073		
40026073022	“	40026073		
40026073023	You	40026073		
40026073024	really	40026073		
40026073025	are	40026073		
40026073026	{	40026073		
40026073027	one	40026073		
40026073028	}	40026073		
40026073029	of	40026073		
40026073030	them	40026073		
40026073031	also	40026073		
40026074001	Then	40026074		
40026074002	he	40026074		
40026074003	began	40026074		
40026074004	to	40026074		
40026074005	curse	40026074		
40026074006	and	40026074		
40026074007	to	40026074		
40026074008	swear	40026074		
40026074009	with	40026074		
40026074010	an	40026074		
40026074011	oath	40026074		
40026074012	,	40026074		
40026074013	“	40026074		
40026074014	I	40026074		
40026074015	do	40026074		
40026074016	not	40026074		
40026074017	know	40026074		
40026074018	the	40026074		
40026074019	man	40026074		
40026074020	!	40026074		
40026074021	”	40026074		
40026074022	And	40026074		
40026074023	immediately	40026074		
40026074024	a	40026074		
40026074025	rooster	40026074		
40026074026	crowed	40026074		
40026074027	.	40026074		
40026074028	.	40026074		
40026075001	And	40026075		
40026075002	Peter	40026075		
40026075003	remembered	40026075		
40026075004	the	40026075		
40026075005	statement	40026075		
40026075006	Jesus	40026075		
40026075007	had	40026075		
40026075008	said	40026075		
40026075009	,	40026075		
40026075010	“	40026075		
40026075011	Before	40026075		
40026075012	the	40026075		
40026075013	rooster	40026075		
40026075014	crows	40026075		
40026075015	,	40026075		
40026075016	you	40026075		
40026075017	will	40026075		
40026075018	deny	40026075		
40026075019	me	40026075		
40026075020	three	40026075		
40026075021	times	40026075		
40026075022	,	40026075		
40026075023	”	40026075		
40026075024	and	40026075		
40026075025	he	40026075		
40026075026	went	40026075		
40026075027	outside	40026075		
40026075028	{	40026075		
40026075029	and	40026075		
40026075030	}	40026075		
40026075031	wept	40026075		
40027001001	Now	40027001		
40027001002	{	40027001		
40027001003	when	40027001		
40027001004	it	40027001		
40027001005	}	40027001		
40027001006	was	40027001		
40027001007	early	40027001		
40027001008	morning	40027001		
40027001009	,	40027001		
40027001010	all	40027001		
40027001011	the	40027001		
40027001012	chief	40027001		
40027001013	priests	40027001		
40027001014	and	40027001		
40027001015	the	40027001		
40027001016	elders	40027001		
40027001017	of	40027001		
40027001018	the	40027001		
40027001019	people	40027001		
40027001020	took	40027001		
40027001021	counsel	40027001		
40027001022	against	40027001		
40027001023	Jesus	40027001		
40027001024	in	40027001		
40027001025	order	40027001		
40027002001	And	40027002		
40027002002	{	40027002		
40027002003	after	40027002		
40027002004	}	40027002		
40027002005	tying	40027002		
40027002006	him	40027002		
40027002007	up	40027002		
40027002008	,	40027002		
40027002009	they	40027002		
40027002010	led	40027002		
40027002011	{	40027002		
40027002012	him	40027002		
40027002013	}	40027002		
40027002014	away	40027002		
40027002015	and	40027002		
40027002016	handed	40027002		
40027002017	{	40027002		
40027003001	Then	40027003		
40027003002	{	40027003		
40027003003	when	40027003		
40027003004	}	40027003		
40027003005	Judas	40027003		
40027003006	,	40027003		
40027003007	the	40027003		
40027003008	one	40027003		
40027003009	who	40027003		
40027003010	had	40027003		
40027003011	betrayed	40027003		
40027003012	him	40027003		
40027003013	,	40027003		
40027003014	saw	40027003		
40027003015	that	40027003		
40027003016	he	40027003		
40027003017	had	40027003		
40027003018	been	40027003		
40027003019	condemned	40027003		
40027003020	,	40027003		
40027003021	he	40027003		
40027003022	regretted	40027003		
40027003023	{	40027003		
40027003024	what	40027003		
40027003025	he	40027003		
40027003026	had	40027003		
40027003027	done	40027003		
40027003028	}	40027003		
40027003029	{	40027003		
40027003030	and	40027003		
40027003031	}	40027003		
40027003032	returned	40027003		
40027003033	the	40027003		
40027004001	saying	40027004		
40027004002	,	40027004		
40027004003	“	40027004		
40027004004	I	40027004		
40027004005	have	40027004		
40027004006	sinned	40027004		
40027004007	{	40027004		
40027004008	by	40027004		
40027004009	}	40027004		
40027004010	betraying	40027004		
40027004011	innocent	40027004		
40027004012	blood	40027004		
40027004013	!	40027004		
40027004014	”	40027004		
40027004015	But	40027004		
40027004016	they	40027004		
40027004017	said	40027004		
40027004018	,	40027004		
40027004019	“	40027004		
40027004020	What	40027004		
40027004021	{	40027004		
40027004022	is	40027004		
40027004023	that	40027004		
40027004024	}	40027004		
40027004025	to	40027004		
40027004026	us	40027004		
40027004027	?	40027004		
40027004028	You	40027004		
40027004029	see	40027004		
40027004030	to	40027004		
40027004031	{	40027004		
40027004032	it	40027004		
40027004033	}	40027004		
40027004034	!	40027004		
40027004035	”	40027004		
40027005001	And	40027005		
40027005002	throwing	40027005		
40027005003	the	40027005		
40027005004	silver	40027005		
40027005005	coins	40027005		
40027005006	into	40027005		
40027005007	the	40027005		
40027005008	temple	40027005		
40027005009	he	40027005		
40027005010	departed	40027005		
40027005011	.	40027005		
40027005012	And	40027005		
40027005013	he	40027005		
40027005014	went	40027005		
40027005015	away	40027005		
40027005016	{	40027005		
40027005017	and	40027005		
40027005018	}	40027005		
40027005019	hanged	40027005		
40027006001	But	40027006		
40027006002	the	40027006		
40027006003	chief	40027006		
40027006004	priests	40027006		
40027006005	took	40027006		
40027006006	the	40027006		
40027006007	silver	40027006		
40027006008	coins	40027006		
40027006009	{	40027006		
40027006010	and	40027006		
40027006011	}	40027006		
40027006012	said	40027006		
40027006013	,	40027006		
40027006014	“	40027006		
40027006015	It	40027006		
40027006016	is	40027006		
40027006017	not	40027006		
40027006018	permitted	40027006		
40027006019	to	40027006		
40027006020	put	40027006		
40027006021	them	40027006		
40027006022	into	40027006		
40027006023	the	40027006		
40027006024	temple	40027006		
40027006025	treasury	40027006		
40027006026	,	40027006		
40027006027	because	40027006		
40027006028	it	40027006		
40027006029	is	40027006		
40027006030	[	40027006		
40027007001	And	40027007		
40027007002	{	40027007		
40027007003	after	40027007		
40027007004	}	40027007		
40027007005	taking	40027007		
40027007006	counsel	40027007		
40027007007	,	40027007		
40027007008	they	40027007		
40027007009	purchased	40027007		
40027007010	[	40027007		
40027007011	with	40027007		
40027007012	]	40027007		
40027007013	them	40027007		
40027007014	the	40027007		
40027007015	Potter’s	40027007		
40027007016	Field	40027007		
40027007017	,	40027007		
40027007018	for	40027007		
40027007019	a	40027007		
40027008001	(	40027008		
40027008002	For	40027008		
40027008003	this	40027008		
40027008004	reason	40027008		
40027008005	that	40027008		
40027008006	field	40027008		
40027008007	has	40027008		
40027008008	been	40027008		
40027008009	called	40027008		
40027008010	the	40027008		
40027008011	Field	40027008		
40027008012	of	40027008		
40027008013	Blood	40027008		
40027008014	until	40027008		
40027008015	today	40027008		
40027009001	Then	40027009		
40027009002	what	40027009		
40027009003	was	40027009		
40027009004	spoken	40027009		
40027009005	by	40027009		
40027009006	the	40027009		
40027009007	prophet	40027009		
40027009008	Jeremiah	40027009		
40027009009	was	40027009		
40027009010	fulfilled	40027009		
40027009011	,	40027009		
40027009012	who	40027009		
40027009013	said	40027009		
40027009014	,	40027009		
40027009015	“	40027009		
40027009016	And	40027009		
40027009017	they	40027009		
40027009018	took	40027009		
40027009019	the	40027009		
40027009020	thirty	40027009		
40027009021	silver	40027009		
40027009022	coins	40027009		
40027009023	,	40027009		
40027009024	the	40027009		
40027009025	price	40027009		
40027009026	of	40027009		
40027009027	the	40027009		
40027009028	one	40027009		
40027009029	who	40027009		
40027009030	had	40027009		
40027010001	and	40027010		
40027010002	they	40027010		
40027010003	gave	40027010		
40027010004	them	40027010		
40027010005	for	40027010		
40027010006	the	40027010		
40027010007	potter’s	40027010		
40027010008	field	40027010		
40027010009	,	40027010		
40027010010	just	40027010		
40027010011	as	40027010		
40027010012	the	40027010		
40027010013	Lord	40027010		
40027010014	directed	40027010		
40027010015	me	40027010		
40027010016	.	40027010		
40027010017	”	40027010		
40027011001	So	40027011		
40027011002	Jesus	40027011		
40027011003	stood	40027011		
40027011004	before	40027011		
40027011005	the	40027011		
40027011006	governor	40027011		
40027011007	,	40027011		
40027011008	and	40027011		
40027011009	the	40027011		
40027011010	governor	40027011		
40027011011	asked	40027011		
40027011012	him	40027011		
40027011013	,	40027011		
40027011014	saying	40027011		
40027011015	,	40027011		
40027011016	“	40027011		
40027011017	Are	40027011		
40027011018	you	40027011		
40027011019	the	40027011		
40027011020	king	40027011		
40027011021	of	40027011		
40027011022	the	40027011		
40027011023	Jews	40027011		
40027011024	?	40027011		
40027011025	”	40027011		
40027011026	And	40027011		
40027011027	Jesus	40027011		
40027011028	said	40027011		
40027011029	,	40027011		
40027011030	“	40027011		
40027011031	You	40027011		
40027011032	say	40027011		
40027011033	{	40027011		
40027011034	so	40027011		
40027011035	}	40027011		
40027011036	.	40027011		
40027012001	And	40027012		
40027012002	[	40027012		
40027012003	when	40027012		
40027012004	he	40027012		
40027012005	was	40027012		
40027012006	being	40027012		
40027012007	accused	40027012		
40027012008	]	40027012		
40027012009	by	40027012		
40027012010	the	40027012		
40027012011	chief	40027012		
40027012012	priests	40027012		
40027012013	and	40027012		
40027012014	elders	40027012		
40027012015	he	40027012		
40027012016	answered	40027012		
40027012017	nothing	40027012		
40027013001	Then	40027013		
40027013002	Pilate	40027013		
40027013003	said	40027013		
40027013004	to	40027013		
40027013005	him	40027013		
40027013006	,	40027013		
40027013007	“	40027013		
40027013008	Do	40027013		
40027013009	you	40027013		
40027013010	not	40027013		
40027013011	hear	40027013		
40027013012	how	40027013		
40027013013	many	40027013		
40027013014	{	40027013		
40027013015	things	40027013		
40027013016	}	40027013		
40027013017	they	40027013		
40027013018	are	40027013		
40027014001	And	40027014		
40027014002	he	40027014		
40027014003	did	40027014		
40027014004	not	40027014		
40027014005	reply	40027014		
40027014006	to	40027014		
40027014007	him	40027014		
40027014008	,	40027014		
40027014009	not	40027014		
40027014010	even	40027014		
40027014011	with	40027014		
40027014012	reference	40027014		
40027014013	to	40027014		
40027014014	one	40027014		
40027014015	statement	40027014		
40027014016	,	40027014		
40027014017	so	40027014		
40027014018	that	40027014		
40027014019	the	40027014		
40027014020	governor	40027014		
40027014021	was	40027014		
40027015001	Now	40027015		
40027015002	at	40027015		
40027015003	each	40027015		
40027015004	feast	40027015		
40027015005	,	40027015		
40027015006	the	40027015		
40027015007	governor	40027015		
40027015008	was	40027015		
40027015009	accustomed	40027015		
40027015010	to	40027015		
40027015011	release	40027015		
40027015012	one	40027015		
40027015013	prisoner	40027015		
40027015014	to	40027015		
40027015015	the	40027015		
40027015016	crowd	40027015		
40027015017	—	40027015		
40027015018	the	40027015		
40027016001	And	40027016		
40027016002	at	40027016		
40027016003	that	40027016		
40027016004	time	40027016		
40027016005	they	40027016		
40027016006	had	40027016		
40027016007	a	40027016		
40027016008	notorious	40027016		
40027016009	prisoner	40027016		
40027016010	named	40027016		
40027016011	Jesus	40027016		
40027016012	Barabbas	40027016		
40027017001	So	40027017		
40027017002	{	40027017		
40027017003	after	40027017		
40027017004	}	40027017		
40027017005	they	40027017		
40027017006	had	40027017		
40027017007	assembled	40027017		
40027017008	,	40027017		
40027017009	Pilate	40027017		
40027017010	said	40027017		
40027017011	to	40027017		
40027017012	them	40027017		
40027017013	,	40027017		
40027017014	“	40027017		
40027017015	Whom	40027017		
40027017016	do	40027017		
40027017017	you	40027017		
40027017018	want	40027017		
40027017019	me	40027017		
40027017020	to	40027017		
40027017021	release	40027017		
40027017022	for	40027017		
40027017023	you	40027017		
40027017024	—	40027017		
40027017025	Jesus	40027017		
40027017026	Barabbas	40027017		
40027017027	or	40027017		
40027017028	Jesus	40027017		
40027017029	who	40027017		
40027017030	is	40027017		
40027017031	called	40027017		
40027017032	Christ	40027017		
40027017033	?	40027017		
40027018001	(	40027018		
40027018002	For	40027018		
40027018003	he	40027018		
40027018004	knew	40027018		
40027018005	that	40027018		
40027018006	they	40027018		
40027018007	had	40027018		
40027018008	handed	40027018		
40027018009	him	40027018		
40027018010	over	40027018		
40027018011	because	40027018		
40027018012	of	40027018		
40027018013	envy	40027018		
40027018014	.	40027018		
40027018015	to	40027018		
40027018016	him	40027018		
40027018017	.	40027018		
40027019001	And	40027019		
40027019002	{	40027019		
40027019003	while	40027019		
40027019004	}	40027019		
40027019005	he	40027019		
40027019006	was	40027019		
40027019007	sitting	40027019		
40027019008	on	40027019		
40027019009	the	40027019		
40027019010	judgment	40027019		
40027019011	seat	40027019		
40027019012	,	40027019		
40027019013	his	40027019		
40027019014	wife	40027019		
40027019015	sent	40027019		
40027019016	{	40027019		
40027019017	a	40027019		
40027019018	message	40027019		
40027019019	}	40027019		
40027019020	to	40027019		
40027019021	him	40027019		
40027019022	,	40027019		
40027019023	saying	40027019		
40027019024	,	40027019		
40027019025	“	40027019		
40027019026	[	40027019		
40027019027	Have	40027019		
40027019028	nothing	40027019		
40027019029	to	40027019		
40027019030	do	40027019		
40027019031	with	40027019		
40027019032	that	40027019		
40027019033	righteous	40027019		
40027019034	man	40027019		
40027019035	]	40027019		
40027019036	,	40027019		
40027019037	for	40027019		
40027019038	I	40027019		
40027019039	have	40027019		
40027019040	suffered	40027019		
40027019041	much	40027019		
40027019042	as	40027019		
40027019043	a	40027019		
40027020001	But	40027020		
40027020002	the	40027020		
40027020003	chief	40027020		
40027020004	priests	40027020		
40027020005	and	40027020		
40027020006	the	40027020		
40027020007	elders	40027020		
40027020008	persuaded	40027020		
40027020009	the	40027020		
40027020010	crowds	40027020		
40027020011	that	40027020		
40027020012	they	40027020		
40027020013	should	40027020		
40027020014	ask	40027020		
40027020015	for	40027020		
40027020016	Barabbas	40027020		
40027020017	and	40027020		
40027020018	put	40027020		
40027020019	Jesus	40027020		
40027020020	to	40027020		
40027021001	So	40027021		
40027021002	the	40027021		
40027021003	governor	40027021		
40027021004	answered	40027021		
40027021005	{	40027021		
40027021006	and	40027021		
40027021007	}	40027021		
40027021008	said	40027021		
40027021009	to	40027021		
40027021010	them	40027021		
40027021011	,	40027021		
40027021012	“	40027021		
40027021013	Which	40027021		
40027021014	of	40027021		
40027021015	the	40027021		
40027021016	two	40027021		
40027021017	do	40027021		
40027021018	you	40027021		
40027021019	want	40027021		
40027021020	me	40027021		
40027021021	to	40027021		
40027021022	release	40027021		
40027021023	for	40027021		
40027021024	you	40027021		
40027021025	?	40027021		
40027021026	”	40027021		
40027022001	Pilate	40027022		
40027022002	said	40027022		
40027022003	to	40027022		
40027022004	them	40027022		
40027022005	,	40027022		
40027022006	“	40027022		
40027022007	What	40027022		
40027022008	then	40027022		
40027022009	should	40027022		
40027022010	I	40027022		
40027022011	do	40027022		
40027022012	{	40027022		
40027022013	with	40027022		
40027022014	}	40027022		
40027022015	Jesus	40027022		
40027022016	,	40027022		
40027022017	the	40027022		
40027022018	one	40027022		
40027022019	who	40027022		
40027022020	is	40027022		
40027022021	called	40027022		
40027022022	Christ	40027022		
40027022023	?	40027022		
40027022024	”	40027022		
40027022025	They	40027022		
40027022026	all	40027022		
40027022027	said	40027022		
40027022028	,	40027022		
40027023001	And	40027023		
40027023002	he	40027023		
40027023003	said	40027023		
40027023004	,	40027023		
40027023005	“	40027023		
40027023006	Why	40027023		
40027023007	?	40027023		
40027023008	What	40027023		
40027023009	wrong	40027023		
40027023010	has	40027023		
40027023011	he	40027023		
40027023012	done	40027023		
40027023013	?	40027023		
40027023014	”	40027023		
40027023015	But	40027023		
40027023016	they	40027023		
40027023017	began	40027023		
40027023018	to	40027023		
40027023019	shout	40027023		
40027023020	even	40027023		
40027023021	louder	40027023		
40027023022	,	40027023		
40027023023	saying	40027023		
40027023024	,	40027023		
40027023025	“	40027023		
40027024001	So	40027024		
40027024002	Pilate	40027024		
40027024003	,	40027024		
40027024004	{	40027024		
40027024005	when	40027024		
40027024006	he	40027024		
40027024007	}	40027024		
40027024008	saw	40027024		
40027024009	that	40027024		
40027024010	he	40027024		
40027024011	was	40027024		
40027024012	accomplishing	40027024		
40027024013	nothing	40027024		
40027024014	,	40027024		
40027024015	but	40027024		
40027024016	instead	40027024		
40027024017	an	40027024		
40027024018	uproar	40027024		
40027024019	was	40027024		
40027024020	developing	40027024		
40027024021	,	40027024		
40027024022	took	40027024		
40027024023	water	40027024		
40027024024	{	40027024		
40027024025	and	40027024		
40027024026	}	40027024		
40027024027	washed	40027024		
40027024028	his	40027024		
40027024029	hands	40027024		
40027024030	before	40027024		
40027024031	the	40027024		
40027024032	crowd	40027024		
40027024033	,	40027024		
40027024034	saying	40027024		
40027024035	,	40027024		
40027024036	“	40027024		
40027024037	I	40027024		
40027024038	am	40027024		
40027024039	innocent	40027024		
40027024040	of	40027024		
40027024041	the	40027024		
40027024042	blood	40027024		
40027024043	of	40027024		
40027024044	this	40027024		
40027024045	man	40027024		
40027024046	.	40027024		
40027024047	You	40027024		
40027024048	see	40027024		
40027024049	to	40027024		
40027024050	{	40027024		
40027025001	And	40027025		
40027025002	all	40027025		
40027025003	the	40027025		
40027025004	people	40027025		
40027025005	answered	40027025		
40027025006	{	40027025		
40027025007	and	40027025		
40027025008	}	40027025		
40027025009	said	40027025		
40027025010	,	40027025		
40027025011	“	40027025		
40027025012	His	40027025		
40027025013	blood	40027025		
40027025014	{	40027025		
40027025015	be	40027025		
40027025016	}	40027025		
40027025017	on	40027025		
40027025018	us	40027025		
40027026001	Then	40027026		
40027026002	he	40027026		
40027026003	released	40027026		
40027026004	Barabbas	40027026		
40027026005	for	40027026		
40027026006	them	40027026		
40027026007	,	40027026		
40027026008	but	40027026		
40027026009	{	40027026		
40027026010	after	40027026		
40027026011	}	40027026		
40027026012	he	40027026		
40027026013	had	40027026		
40027026014	Jesus	40027026		
40027026015	flogged	40027026		
40027026016	,	40027026		
40027026017	he	40027026		
40027026018	handed	40027026		
40027026019	{	40027026		
40027026020	him	40027026		
40027026021	}	40027026		
40027027001	Then	40027027		
40027027002	the	40027027		
40027027003	soldiers	40027027		
40027027004	of	40027027		
40027027005	the	40027027		
40027027006	governor	40027027		
40027027007	took	40027027		
40027027008	Jesus	40027027		
40027027009	into	40027027		
40027027010	the	40027027		
40027027011	governor’s	40027027		
40027027012	residence	40027027		
40027027013	{	40027027		
40027027014	and	40027027		
40027027015	}	40027027		
40027027016	gathered	40027027		
40027027017	the	40027027		
40027027018	whole	40027027		
40027027019	cohort	40027027		
40027028001	And	40027028		
40027028002	they	40027028		
40027028003	stripped	40027028		
40027028004	him	40027028		
40027028005	{	40027028		
40027028006	and	40027028		
40027028007	}	40027028		
40027028008	put	40027028		
40027028009	a	40027028		
40027028010	scarlet	40027028		
40027028011	military	40027028		
40027029001	and	40027029		
40027029002	weaving	40027029		
40027029003	a	40027029		
40027029004	crown	40027029		
40027029005	of	40027029		
40027029006	thorns	40027029		
40027029007	,	40027029		
40027029008	they	40027029		
40027029009	put	40027029		
40027029010	{	40027029		
40027029011	it	40027029		
40027029012	}	40027029		
40027029013	on	40027029		
40027029014	his	40027029		
40027029015	head	40027029		
40027029016	,	40027029		
40027029017	and	40027029		
40027029018	{	40027029		
40027029019	put	40027029		
40027029020	}	40027029		
40027029021	a	40027029		
40027029022	reed	40027029		
40027029023	in	40027029		
40027029024	his	40027029		
40027029025	right	40027029		
40027029026	hand	40027029		
40027029027	.	40027029		
40027029028	And	40027029		
40027029029	kneeling	40027029		
40027029030	down	40027029		
40027029031	before	40027029		
40027029032	him	40027029		
40027029033	,	40027029		
40027029034	they	40027029		
40027029035	mocked	40027029		
40027029036	him	40027029		
40027029037	,	40027029		
40027029038	saying	40027029		
40027029039	,	40027029		
40027029040	“	40027029		
40027029041	Hail	40027029		
40027029042	,	40027029		
40027029043	king	40027029		
40027029044	of	40027029		
40027029045	the	40027029		
40027030001	And	40027030		
40027030002	they	40027030		
40027030003	spat	40027030		
40027030004	on	40027030		
40027030005	him	40027030		
40027030006	{	40027030		
40027030007	and	40027030		
40027030008	}	40027030		
40027030009	took	40027030		
40027030010	the	40027030		
40027030011	reed	40027030		
40027030012	and	40027030		
40027030013	repeatedly	40027030		
40027030014	struck	40027030		
40027030015	{	40027030		
40027030016	him	40027030		
40027030017	}	40027030		
40027030018	on	40027030		
40027030019	his	40027030		
40027031001	And	40027031		
40027031002	when	40027031		
40027031003	they	40027031		
40027031004	had	40027031		
40027031005	mocked	40027031		
40027031006	him	40027031		
40027031007	,	40027031		
40027031008	they	40027031		
40027031009	stripped	40027031		
40027031010	him	40027031		
40027031011	of	40027031		
40027031012	the	40027031		
40027031013	military	40027031		
40027031014	cloak	40027031		
40027031015	and	40027031		
40027031016	put	40027031		
40027031017	his	40027031		
40027031018	{	40027031		
40027031019	own	40027031		
40027031020	}	40027031		
40027031021	clothes	40027031		
40027031022	on	40027031		
40027031023	him	40027031		
40027031024	,	40027031		
40027031025	and	40027031		
40027031026	led	40027031		
40027031027	him	40027031		
40027031028	away	40027031		
40027032001	And	40027032		
40027032002	{	40027032		
40027032003	as	40027032		
40027032004	they	40027032		
40027032005	}	40027032		
40027032006	were	40027032		
40027032007	going	40027032		
40027032008	out	40027032		
40027032009	,	40027032		
40027032010	they	40027032		
40027032011	found	40027032		
40027032012	a	40027032		
40027032013	man	40027032		
40027032014	of	40027032		
40027032015	Cyrene	40027032		
40027032016	[	40027032		
40027032017	named	40027032		
40027032018	]	40027032		
40027032019	Simon	40027032		
40027032020	.	40027032		
40027032021	They	40027032		
40027032022	forced	40027032		
40027032023	this	40027032		
40027032024	man	40027032		
40027032025	to	40027032		
40027033001	And	40027033		
40027033002	{	40027033		
40027033003	when	40027033		
40027033004	they	40027033		
40027033005	}	40027033		
40027033006	came	40027033		
40027033007	to	40027033		
40027033008	a	40027033		
40027033009	place	40027033		
40027033010	called	40027033		
40027033011	/	40027033		
40027033012	Golgotha	40027033		
40027033013	/	40027033		
40027033014	,	40027033		
40027033015	Skull	40027033		
40027033016	)	40027033		
40027033017	.	40027033		
40027034001	they	40027034		
40027034002	gave	40027034		
40027034003	him	40027034		
40027034004	wine	40027034		
40027034005	mixed	40027034		
40027034006	with	40027034		
40027034007	gall	40027034		
40027034008	to	40027034		
40027034009	drink	40027034		
40027034010	,	40027034		
40027034011	and	40027034		
40027034012	{	40027034		
40027034013	when	40027034		
40027034014	he	40027034		
40027034015	}	40027034		
40027034016	tasted	40027034		
40027034017	{	40027034		
40027034018	it	40027034		
40027034019	}	40027034		
40027034020	he	40027034		
40027034021	did	40027034		
40027034022	not	40027034		
40027034023	want	40027034		
40027035001	And	40027035		
40027035002	{	40027035		
40027035003	when	40027035		
40027035004	they	40027035		
40027035005	}	40027035		
40027035006	had	40027035		
40027035007	crucified	40027035		
40027035008	him	40027035		
40027035009	,	40027035		
40027035010	they	40027035		
40027035011	divided	40027035		
40027035012	his	40027035		
40027035013	clothes	40027035		
40027035014	among	40027035		
40027035015	themselves	40027035		
40027036001	And	40027036		
40027036002	they	40027036		
40027036003	sat	40027036		
40027036004	down	40027036		
40027036005	{	40027036		
40027036006	and	40027036		
40027036007	}	40027036		
40027036008	were	40027036		
40027036009	watching	40027036		
40027036010	over	40027036		
40027036011	him	40027036		
40027037001	And	40027037		
40027037002	they	40027037		
40027037003	put	40027037		
40027037004	above	40027037		
40027037005	his	40027037		
40027037006	head	40027037		
40027037007	the	40027037		
40027037008	charge	40027037		
40027037009	against	40027037		
40027037010	him	40027037		
40027037011	[	40027037		
40027037012	in	40027037		
40027037013	writing	40027037		
40027037014	]	40027037		
40027037015	:	40027037		
40027037016	“	40027037		
40027037017	This	40027037		
40027037018	is	40027037		
40027037019	Jesus	40027037		
40027037020	,	40027037		
40027037021	the	40027037		
40027038001	Then	40027038		
40027038002	two	40027038		
40027038003	robbers	40027038		
40027038004	were	40027038		
40027038005	crucified	40027038		
40027038006	with	40027038		
40027038007	him	40027038		
40027038008	,	40027038		
40027038009	one	40027038		
40027038010	on	40027038		
40027038011	{	40027038		
40027038012	his	40027038		
40027038013	}	40027038		
40027038014	right	40027038		
40027038015	and	40027038		
40027038016	one	40027038		
40027038017	on	40027038		
40027039001	And	40027039		
40027039002	those	40027039		
40027039003	who	40027039		
40027039004	passed	40027039		
40027039005	by	40027039		
40027039006	reviled	40027039		
40027039007	him	40027039		
40027039008	,	40027039		
40027039009	shaking	40027039		
40027039010	their	40027039		
40027039011	heads	40027039		
40027039012	heads	40027039		
40027040001	and	40027040		
40027040002	saying	40027040		
40027040003	,	40027040		
40027040004	“	40027040		
40027040005	The	40027040		
40027040006	one	40027040		
40027040007	who	40027040		
40027040008	would	40027040		
40027040009	destroy	40027040		
40027040010	the	40027040		
40027040011	temple	40027040		
40027040012	and	40027040		
40027040013	rebuild	40027040		
40027040014	{	40027040		
40027040015	it	40027040		
40027040016	}	40027040		
40027040017	in	40027040		
40027040018	three	40027040		
40027040019	days	40027040		
40027040020	,	40027040		
40027040021	save	40027040		
40027040022	yourself	40027040		
40027040023	!	40027040		
40027040024	If	40027040		
40027040025	you	40027040		
40027040026	are	40027040		
40027040027	the	40027040		
40027040028	Son	40027040		
40027040029	of	40027040		
40027040030	God	40027040		
40027040031	,	40027040		
40027040032	come	40027040		
40027040033	down	40027040		
40027040034	from	40027040		
40027040035	the	40027040		
40027040036	cross	40027040		
40027040037	!	40027040		
40027041001	In	40027041		
40027041002	the	40027041		
40027041003	same	40027041		
40027041004	way	40027041		
40027041005	also	40027041		
40027041006	the	40027041		
40027041007	chief	40027041		
40027041008	priests	40027041		
40027041009	,	40027041		
40027041010	along	40027041		
40027041011	with	40027041		
40027041012	the	40027041		
40027041013	scribes	40027041		
40027041014	and	40027041		
40027041015	elders	40027041		
40027041016	,	40027041		
40027041017	were	40027041		
40027041018	mocking	40027041		
40027041019	{	40027041		
40027042001	“	40027042		
40027042002	He	40027042		
40027042003	saved	40027042		
40027042004	others	40027042		
40027042005	;	40027042		
40027042006	he	40027042		
40027042007	is	40027042		
40027042008	not	40027042		
40027042009	able	40027042		
40027042010	to	40027042		
40027042011	save	40027042		
40027042012	himself	40027042		
40027042013	!	40027042		
40027042014	He	40027042		
40027042015	is	40027042		
40027042016	the	40027042		
40027042017	king	40027042		
40027042018	of	40027042		
40027042019	Israel	40027042		
40027042020	!	40027042		
40027042021	Let	40027042		
40027042022	him	40027042		
40027042023	come	40027042		
40027042024	down	40027042		
40027042025	now	40027042		
40027042026	from	40027042		
40027042027	the	40027042		
40027042028	cross	40027042		
40027042029	,	40027042		
40027042030	and	40027042		
40027042031	we	40027042		
40027042032	will	40027042		
40027042033	believe	40027042		
40027042034	in	40027042		
40027042035	him	40027042		
40027042036	!	40027042		
40027042037	him	40027042		
40027042038	.	40027042		
40027043001	He	40027043		
40027043002	trusts	40027043		
40027043003	in	40027043		
40027043004	God	40027043		
40027043005	;	40027043		
40027043006	let	40027043		
40027043007	him	40027043		
40027043008	deliver	40027043		
40027043009	him	40027043		
40027043010	now	40027043		
40027043011	if	40027043		
40027043012	he	40027043		
40027043013	wants	40027043		
40027043014	to	40027043		
40027043015	,	40027043		
40027043016	because	40027043		
