id	altId	text	transType	isPunc	isPrimary
41011033020	များ-1	များ	m	False	False
41011033021	ကို-1	ကို	m	False	False
41011033022	အဘယ်-1	အဘယ်	k	False	True
41011033023	အခွင့်-1	အခွင့်	k	False	True
41011033024	နှင့်-1	နှင့်	k	False	True
41011033025	ငါ-1	ငါ	m	False	False
41011033026	ပြု-1	ပြု	k	False	True
41011033027	သည်-1	သည်	m	False	False
41011033028	ကို-2	ကို	m	False	False
41011033029	ငါ-2	ငါ	k	False	True
41011033030	မ-2	မ	k	False	True
41011033031	ပြော-1	ပြော	k	False	True
41011033032	ဟု-2	ဟု		False	False
41011033033	မိန့်-1	မိန့်	k	False	True
41011033034	တော်မူ-1	တော်မူ	v	False	False
41011033035	၏-2	၏	m	False	False
41011033036	။-2	။		False	False
41012009001	သို့ဖြစ်လျှင်-1	သို့ဖြစ်လျှင်	k	False	True
41012009002	၊-1	၊		False	False
41012009003	ဥယျာဉ်-1	ဥယျာဉ်	k	False	True
41012009004	ရှင်-1	ရှင်	k	False	True
41012009005	သည်-1	သည်	m	False	False
41012009006	အဘယ်သို့-1	အဘယ်သို့	k	False	True
41012009007	ပြု-1	ပြု	k	False	True
41012009008	မည်နည်း-1	မည်နည်း	m	False	False
41012009009	၊-2	၊		False	False
41012009010	သူ-1	သူ	m	False	False
41012009011	သည်-2	သည်	m	False	False
41012009012	လာ-1	လာ	k	False	True
41012009013	၍-1	၍	k	False	True
41012009014	ဥယျာဉ်စောင့်-1	ဥယျာဉ်စောင့်	k	False	True
41012009015	တို့-1	တို့	m	False	False
41012009016	ကို-1	ကို	m	False	False
41012009017	သုတ်သင်-1	သုတ်သင်	k	False	True
41012009018	ပယ်ရှင်း-1	ပယ်ရှင်း	k	False	False
41012009019	ပြီးမှ-1	ပြီးမှ	k	False	True
41012009020	ထို-1	ထို	a	False	False
41012009021	ဥယျာဉ်-2	ဥယျာဉ်	k	False	True
41012009022	ကို-2	ကို	m	False	False
41012009023	အခြား-1	အခြား	k	False	True
41012009024	သော-1	သော	m	False	False
41012009025	သူ-2	သူ	m	False	False
41012009026	တို့-2	တို့	m	False	False
41012009027	အား-1	အား	m	False	False
41012009028	ပေး-1	ပေး	k	False	True
41012009029	လိမ့်မည်-1	လိမ့်မည်	m	False	False
41012009030	။-1	။		False	False
41012019001	အရှင်-1	အရှင်	k	False	True
41012019002	ဘုရား-1	ဘုရား	k	False	False
41012019003	၊-1	၊		False	False
41012019004	လူ-1	လူ		False	False
41012019005	မည်သည်ကား-1	မည်သည်ကား	k	False	True
41012019006	သား-1	သား	k	False	True
41012019007	မ-1	မ	k	False	True
41012019008	ရှိ-1	ရှိ	d	False	True
41012019009	ဘဲ-1	ဘဲ	m	False	False
41012019010	သေ-1	သေ	k	False	True
41012019011	သွား-1	သွား	a	False	False
41012019012	၍-1	၍	k	False	True
41012019013	မယား-1	မယား	k	False	True
41012019014	ကျန်ရစ်-1	ကျန်ရစ်	k	False	True
41012019015	လျှင်-1	လျှင်	k	False	True
41012019016	၊-2	၊		False	False
41012019017	သူ့-1	သူ့	k	False	True
41012019018	ညီ-1	ညီ	k	False	True
41012019019	သည်-1	သည်	m	False	False
41012019020	ထို-1	ထို	k	False	True
41012019021	မိန်းမ-1	မိန်းမ	k	False	True
41012019022	ကို-1	ကို	m	False	False
41012019023	သိမ်းယူ-1	သိမ်းယူ	k	False	True
41012019024	၍-2	၍	k	False	True
41012019025	အစ်ကို-1	အစ်ကို	k	False	True
41012019026	အမျိုး-1	အမျိုး	k	False	True
41012019027	မပြတ်-1	မပြတ်	a	False	False
41012019028	ဆက်နွှယ်-1	ဆက်နွှယ်	k	False	True
41012019029	စေ-1	စေ	m	False	False
41012019030	ဟု-1	ဟု		False	False
41012019031	အကျွန်ုပ်-1	အကျွန်ုပ်	k	False	True
41012019032	တို့-1	တို့	k	False	False
41012019033	အား-1	အား	m	False	False
41012019034	မောရှေ-1	မောရှေ	k	False	True
41012019035	စီရင်-1	စီရင်	a	False	False
41012019036	ရေး-1	ရေး	k	False	True
41012019037	ထား-1	ထား	m	False	False
41012019038	ပါ-1	ပါ	m	False	False
41012019039	ပြီ-1	ပြီ	m	False	False
41012019040	။-1	။		False	False
41012029001	ယေရှု-1	ယေရှု	k	False	True
41012029002	က-1	က	m	False	False
41012029003	၊-1	၊		False	False
41012029004	ပညတ်-1	ပညတ်		False	False
41012029005	တကာ-1	တကာ		False	False
41012029006	တို့-1	တို့		False	False
41012029007	တွင်-1	တွင်		False	False
41012029008	အမြတ်ဆုံး-1	အမြတ်ဆုံး	k	False	True
41012029009	သော-1	သော	m	False	False
41012029010	ပညတ်-2	ပညတ်	a	False	False
41012029011	ဟူမူကား-1	ဟူမူကား		False	False
41012029012	၊-2	၊		False	False
41012029013	အို-1	အို		False	False
41012029014	ဣသရေလ-1	ဣသရေလ	k	False	True
41012029015	အမျိုး-1	အမျိုး	a	False	False
41012029016	၊-2	၊		False	False
41012029017	နားထောင်-1	နားထောင်	k	False	True
41012029018	လော့-1	လော့	m	False	False
41012029019	။-1	။		False	False
41012029020	ငါ-1	ငါ	k	False	True
41012029021	တို့-2	တို့	k	False	False
41012029022	၏-1	၏	m	False	False
41012029023	ဘုရားသခင်-1	ဘုရားသခင်	k	False	True
41012029024	ထာဝရ-1	ထာဝရ	k	False	True
41012029025	ဘုရား-1	ဘုရား	k	False	False
41012029026	သည်-1	သည်	m	False	False
41012029027	တစ်ဆူတည်း-1	တစ်ဆူတည်း	k	False	True
41012029028	သော-2	သော	m	False	False
41012029029	ထာဝရ-2	ထာဝရ	k	False	True
41012029030	ဘုရား-2	ဘုရား	k	False	False
41012029031	ဖြစ်-1	ဖြစ်	k	False	True
41012029032	တော်မူ-1	တော်မူ	v	False	False
41012029033	၏-2	၏	m	False	False
41012029034	။-2	။		False	False
41012029035	ထာဝရ-2	ထာဝရ		False	False
41012029036	ဘုရား-2	ဘုရား		False	False
41012029037	သည်-2	သည်		False	False
41012029038	တစ်ပါးတည်း-1	တစ်ပါးတည်း		False	False
41012029039	ဖြစ်-2	ဖြစ်		False	False
41012029040	တော်မူ-2	တော်မူ		False	False
41012029041	၏-2	၏		False	False
41012029042	။-2	။		False	False
41012031001	ထိုမှတပါး-1	ထိုမှတပါး		False	False
41012031002	ကိုယ်-1	ကိုယ်	k	False	True
41012031003	နှင့်-1	နှင့်	m	False	False
41012031004	စပ်ဆိုင်-1	စပ်ဆိုင်	k	False	True
41012031005	သော-2	သော	m	False	False
41012031006	သူ-1	သူ	k	False	True
41012031007	ကို-1	ကို	m	False	False
41012031008	ကိုယ်-2	ကိုယ်	k	False	True
41012031009	နှင့်အမျှ-1	နှင့်အမျှ	k	False	True
41012031010	ချစ်-1	ချစ်	k	False	True
41012031011	လော့-2	လော့	m	False	False
41012031012	ဟူသော-1	ဟူသော		False	False
41012031013	ဒုတိယ-1	ဒုတိယ	k	False	True
41012031014	ပညတ်-2	ပညတ်	a	False	False
41012031015	သည်-2	သည်	m	False	False
41012031016	ပဌမ-1	ပဌမ		False	False
41012031017	ပညတ်-2	ပညတ်		False	False
41012031018	နှင့်-2	နှင့်		False	False
41012031019	သဘောတူ-1	သဘောတူ		False	False
41012031020	၏-2	၏		False	False
41012031021	။-2	။		False	False
41012031022	ဤ-1	ဤ	k	False	True
41012031023	ပညတ်-2	ပညတ်	a	False	False
41012031024	တို့-2	တို့	m	False	False
41012031025	ထက်-1	ထက်	k	False	True
41012031026	သာ၍-1	သာ၍	k	False	False
41012031027	ကြီးမြတ်-1	ကြီးမြတ်	k	False	False
41012031028	သော-2	သော	m	False	False
41012031029	ပညတ်-2	ပညတ်	k	False	True
41012031030	မ-1	မ	k	False	True
41012031031	ရှိ-1	ရှိ	k	False	True
41012031032	ဟု-1	ဟု		False	False
41012031033	ပြန်-1	ပြန်		False	False
41012031034	၍-1	၍		False	False
41012031035	မိန့်-1	မိန့်	k	False	True
41012031036	တော်မူ-2	တော်မူ	v	False	False
41012031037	၏-2	၏	m	False	False
41012031038	။-2	။		False	False
41012039001	ပွဲ-1	ပွဲ	k	False	True
41012039002	သဘင်-1	သဘင်	k	False	False
41012039003	၊-1	၊		False	False
41012039004	တရားစရပ်-1	တရားစရပ်	k	False	True
41012039005	တို့-1	တို့	m	False	False
41012039006	၌-1	၌	k	False	True
41012039007	မြင့်မြတ်-1	မြင့်မြတ်	k	False	True
41012039008	သော-1	သော	k	False	False
41012039009	နေရာ-1	နေရာ	k	False	False
41012039010	ထိုင်ရာ-1	ထိုင်ရာ		False	False
41012039011	ကို-1	ကို		False	False
41012039012	၎င်း-1	၎င်း		False	False
41012039013	နှစ်သက်-1	နှစ်သက်		False	False
41012039014	ကြ-1	ကြ		False	False
41012039015	၏-1	၏		False	False
41012039016	။-1	။		False	False
41012043001	ကိုယ်တော်-1	ကိုယ်တော်		False	False
41012043002	သည်-1	သည်		False	False
41012043003	တပည့်-1	တပည့်	k	False	True
41012043004	တော်-1	တော်	v	False	False
41012043005	တို့-1	တို့	m	False	False
41012043006	ကို-1	ကို	m	False	False
41012043007	ခေါ်-1	ခေါ်	k	False	True
41012043008	၍-1	၍	k	False	True
41012043009	ငါ-1	ငါ	m	False	False
41012043010	အမှန်-1	အမှန်	k	False	True
41012043011	ဆို-1	ဆို	k	False	True
41012043012	သည်-2	သည်	m	False	False
41012043013	ကား-1	ကား	m	False	False
41012043014	၊-1	၊		False	False
41012043015	ဘဏ္ဍာတိုက်-1	ဘဏ္ဍာတိုက်	k	False	True
41012043016	ထဲသို့-1	ထဲသို့	k	False	True
41012043017	သွင်းချ-1	သွင်းချ	k	False	True
41012043018	သော-1	သော	m	False	False
41012043019	သူ-1	သူ	k	False	True
41012043020	အပေါင်း-1	အပေါင်း	k	False	True
41012043021	တို့-2	တို့	m	False	False
41012043022	ထက်-1	ထက်		False	False
41012043023	ထို-1	ထို	k	False	True
41012043024	ဆင်းရဲ-1	ဆင်းရဲ	k	False	True
41012043025	သော-2	သော	m	False	False
41012043026	မုဆိုးမ-1	မုဆိုးမ	k	False	True
41012043027	သည်-2	သည်	m	False	False
41012043028	သာ၍-1	သာ၍	k	False	True
41012043029	သွင်းချ-2	သွင်းချ	k	False	True
41012043030	ခဲ့-1	ခဲ့	m	False	False
41012043031	ပြီ-1	ပြီ	m	False	False
41012043032	။-1	။		False	False
41012044001	အကြောင်းမူကား-1	အကြောင်းမူကား	k	False	True
41012044002	၊-2	၊		False	False
41012044003	ထို-2	ထို	a	False	False
41012044004	သူ-2	သူ	m	False	False
41012044005	အပေါင်း-2	အပေါင်း	k	False	True
41012044006	တို့-2	တို့	m	False	False
41012044007	သည်-2	သည်	m	False	False
41012044008	မိမိ-1	မိမိ	k	False	True
41012044009	တို့-2	တို့	m	False	False
41012044010	ကြွယ်ဝ-1	ကြွယ်ဝ	k	False	True
41012044011	သော-2	သော	m	False	False
41012044012	စည်းစိမ်-1	စည်းစိမ်	a	False	False
41012044013	ထဲက-1	ထဲက	k	False	True
41012044014	နှုတ်-1	နှုတ်		False	False
41012044015	၍-2	၍		False	False
41012044016	သွင်းချ-2	သွင်းချ	k	False	True
41012044017	ကြ-1	ကြ	m	False	False
41012044018	၏-1	၏	m	False	False
41012044019	။-2	။		False	False
41012044020	ထို-2	ထို	k	False	False
41012044021	မိန်းမ-1	မိန်းမ	a	False	True
41012044022	မူကား-1	မူကား	k	False	True
41012044023	အလွန်-1	အလွန်	a	False	False
41012044024	ဆင်းရဲ-2	ဆင်းရဲ	k	False	True
41012044025	လျက်-1	လျက်		False	False
41012044026	ပင်-1	ပင်		False	False
41012044027	၊-2	၊		False	False
41012044028	မိမိ-2	မိမိ	k	False	True
41012044029	အသက်-1	အသက်	k	False	True
41012044030	မွေး-1	မွေး	k	False	False
41012044031	စရာ-1	စရာ	m	False	False
41012044032	ဥစ္စာ-1	ဥစ္စာ	a	False	False
41012044033	ရှိသမျှ-1	ရှိသမျှ	k	False	True
41012044034	ကို-2	ကို	m	False	False
41012044035	သွင်းချ-2	သွင်းချ	k	False	True
41012044036	လေ-1	လေ	a	False	False
41012044037	ပြီ-2	ပြီ	m	False	False
41012044038	ဟု-1	ဟု		False	False
41012044039	မိန့်-1	မိန့်	k	False	True
41012044040	တော်မူ-1	တော်မူ	v	False	False
41012044041	၏-2	၏	m	False	False
41012044042	။-2	။		False	False
41013009001	သင်-1	သင်	k	False	True
41013009002	တို့-1	တို့	k	False	False
41013009003	သည်-1	သည်	m	False	False
41013009004	ကိုယ်ကိုကိုယ်-1	ကိုယ်ကိုကိုယ်	k	False	True
41013009005	သတိပြု-1	သတိပြု	k	False	True
41013009006	ကြ-1	ကြ	m	False	False
41013009007	လော့-1	လော့	m	False	False
41013009008	။-1	။		False	False
41013009009	အကြောင်းမူကား-1	အကြောင်းမူကား		False	False
41013009010	၊-1	၊		False	False
41013009011	သင်-2	သင်	k	False	True
41013009012	တို့-2	တို့	k	False	False
41013009013	ကို-1	ကို	m	False	False
41013009014	လွှတ်ရုံး-1	လွှတ်ရုံး	k	False	True
41013009015	သို့-1	သို့	k	False	True
41013009016	အပ်နှံ-1	အပ်နှံ	k	False	True
41013009017	ကြ-2	ကြ	m	False	False
41013009018	လိမ့်မည်-1	လိမ့်မည်	m	False	False
41013009019	။-2	။		False	False
41013009020	တရားစရပ်-1	တရားစရပ်	k	False	True
41013009021	တို့-2	တို့	m	False	False
41013009022	၌-1	၌	k	False	True
41013009023	ရိုက်-1	ရိုက်	k	False	True
41013009024	ကြ-2	ကြ	m	False	False
41013009025	လိမ့်မည်-2	လိမ့်မည်	m	False	False
41013009026	။-2	။		False	False
41013009027	ထို-1	ထို	a	False	False
41013009028	သူ-1	သူ	k	False	True
41013009029	တို့-2	တို့	k	False	False
41013009030	အား-1	အား	m	False	False
41013009031	သက်သေ-1	သက်သေ	k	False	True
41013009032	ဖြစ်-1	ဖြစ်		False	False
41013009033	မည်-1	မည်		False	False
41013009034	အကြောင်း-1	အကြောင်း		False	False
41013009035	၊-2	၊		False	False
41013009036	သင်-2	သင်	m	False	False
41013009037	တို့-2	တို့	m	False	False
41013009038	သည်-2	သည်	m	False	False
41013009039	ဝန်မင်း-1	ဝန်မင်း	k	False	True
41013009040	၊-2	၊		False	False
41013009041	ရှင်ဘုရင်-1	ရှင်ဘုရင်	k	False	True
41013009042	ထံသို့-1	ထံသို့	k	False	True
41013009043	ငါ့-1	ငါ့	k	False	True
41013009044	ကြောင့်-1	ကြောင့်	k	False	True
41013009045	ရောက်-1	ရောက်	k	False	True
41013009046	ကြ-2	ကြ	m	False	False
41013009047	လိမ့်မည်-2	လိမ့်မည်	m	False	False
41013009048	။-2	။		False	False
41013019001	အကြောင်းမူကား-1	အကြောင်းမူကား	k	False	True
41013019002	၊-1	၊		False	False
41013019003	ဘုရားသခင်-1	ဘုရားသခင်	k	False	True
41013019004	ဖန်ဆင်း-1	ဖန်ဆင်း	k	False	True
41013019005	တော်မူ-1	တော်မူ	v	False	False
41013019006	သော-1	သော	m	False	False
41013019007	ကမ္ဘာ-1	ကမ္ဘာ	k	False	True
41013019008	ဦး-1	ဦး	k	False	True
41013019009	မှစ၍-1	မှစ၍	k	False	True
41013019010	ယခု-1	ယခု	k	False	True
41013019011	တိုင်အောင်-1	တိုင်အောင်	k	False	True
41013019012	မ-1	မ	k	False	True
41013019013	ဖြစ်-1	ဖြစ်	k	False	True
41013019014	စဖူး-1	စဖူး	k	False	True
41013019015	၊-2	၊		False	False
41013019016	နောက်-1	နောက်		False	False
41013019017	၌-1	၌		False	False
41013019018	လည်း-1	လည်း		False	False
41013019019	မ-2	မ	k	False	True
41013019020	ဖြစ်-2	ဖြစ်	k	False	True
41013019021	လတံ့-1	လတံ့	m	False	False
41013019022	သော-2	သော	m	False	False
41013019023	ဒုက္ခ-1	ဒုက္ခ	k	False	True
41013019024	သည်-1	သည်	m	False	False
41013019025	ထို-1	ထို	k	False	True
41013019026	နေ့ရက်-1	နေ့ရက်	k	False	True
41013019027	ကာလ-1	ကာလ	k	False	False
41013019028	၌-2	၌	k	False	True
41013019029	ဖြစ်-2	ဖြစ်	k	False	True
41013019030	လိမ့်မည်-1	လိမ့်မည်	m	False	False
41013019031	။-1	။		False	False
41013029001	ထိုနည်းတူ-1	ထိုနည်းတူ	k	False	True
41013029002	ထို-1	ထို		False	False
41013029003	အကြောင်း-1	အကြောင်း		False	False
41013029004	အရာ-1	အရာ		False	False
41013029005	များ-1	များ		False	False
41013029006	ဖြစ်-1	ဖြစ်	k	False	True
41013029007	သည်-1	သည်	m	False	False
41013029008	ကို-1	ကို	m	False	False
41013029009	မြင်-1	မြင်	k	False	True
41013029010	ရ-1	ရ	m	False	False
41013029011	လျှင်-1	လျှင်	k	False	True
41013029012	၊-1	၊		False	False
41013029013	လူ-1	လူ		False	False
41013029014	သား-1	သား		False	False
41013029015	သည်-2	သည်		False	False
41013029016	တံခါးဝ-1	တံခါးဝ	k	False	True
41013029017	တိုင်အောင်-1	တိုင်အောင်	k	False	True
41013029018	အနီး-1	အနီး	k	False	True
41013029019	သို့-1	သို့		False	False
41013029020	ရောက်-1	ရောက်	k	False	True
41013029021	တော်မူ-1	တော်မူ	v	False	False
41013029022	သည်-2	သည်	m	False	False
41013029023	ကို-2	ကို	m	False	False
41013029024	သိမှတ်-1	သိမှတ်	k	False	True
41013029025	ကြ-1	ကြ	m	False	False
41013029026	လော့-1	လော့	m	False	False
41013029027	။-1	။		False	False
41013037001	စောင့်-1	စောင့်	k	False	True
41013037002	နေ-1	နေ	k	False	False
41013037003	ကြ-1	ကြ	m	False	False
41013037004	လော့-1	လော့	m	False	False
41013037005	ဟု-1	ဟု		False	False
41013037006	သင်-1	သင်	k	False	True
41013037007	တို့-1	တို့	k	False	False
41013037008	အား-1	အား	m	False	False
41013037009	ငါ-1	ငါ	m	False	True
41013037010	ဆို-1	ဆို	k	False	False
41013037011	သည်-1	သည်	m	False	False
41013037012	အတိုင်း-1	အတိုင်း	k	False	True
41013037013	၊-1	၊		False	False
41013037014	ခပ်သိမ်း-1	ခပ်သိမ်း	k	False	True
41013037015	သော-1	သော	m	False	False
41013037016	သူ-1	သူ	m	False	False
41013037017	တို့-2	တို့	m	False	False
41013037018	အား-2	အား	m	False	False
41013037019	ငါ-2	ငါ	m	False	True
41013037020	ဆို-2	ဆို	k	False	False
41013037021	သည်-2	သည်	m	False	False
41013037022	ဟု-2	ဟု		False	False
41013037023	မိန့်-1	မိန့်		False	False
41013037024	တော်မူ-1	တော်မူ		False	False
41013037025	၏-1	၏		False	False
41013037026	။-1	။		False	False
41014009001	ငါ-1	ငါ	m	False	False
41014009002	အမှန်-1	အမှန်	k	False	True
41014009003	ဆို-1	ဆို	k	False	True
41014009004	သည်-1	သည်	m	False	False
41014009005	ကား-1	ကား	m	False	False
41014009006	၊-1	၊		False	False
41014009007	ဧဝံဂေလိ-1	ဧဝံဂေလိ	k	False	True
41014009008	တရား-1	တရား	k	False	False
41014009009	ကို-1	ကို	m	False	False
41014009010	မြေ-1	မြေ	k	False	True
41014009011	တပြင်လုံး-1	တပြင်လုံး	k	False	True
41014009012	တွင်-1	တွင်	k	False	True
41014009013	ဟော-1	ဟော	k	False	True
41014009014	သော-1	သော	m	False	False
41014009015	အရပ်ရပ်-1	အရပ်ရပ်	k	False	True
41014009016	တို့-1	တို့	m	False	False
41014009017	၌-1	၌	m	False	False
41014009018	ဤ-1	ဤ	k	False	True
41014009019	မိန်းမ-1	မိန်းမ	a	False	False
41014009020	ကို-2	ကို	m	False	False
41014009021	အောက်မေ့-1	အောက်မေ့	k	False	True
41014009022	စရာ-1	စရာ	m	False	False
41014009023	ဘို့-1	ဘို့	k	False	True
41014009024	သူ-1	သူ	m	False	False
41014009025	ပြု-1	ပြု	k	False	True
41014009026	သော-2	သော	m	False	False
41014009027	ဤ-2	ဤ		False	False
41014009028	အမှု-1	အမှု	k	False	True
41014009029	ကို-2	ကို	m	False	False
41014009030	ကြားပြော-1	ကြားပြော	k	False	True
41014009031	ရ-1	ရ	m	False	False
41014009032	ကြ-1	ကြ	m	False	False
41014009033	လတံ့-1	လတံ့	m	False	False
41014009034	ဟု-1	ဟု		False	False
41014009035	မိန့်-1	မိန့်		False	False
41014009036	တော်မူ-1	တော်မူ		False	False
41014009037	၏-1	၏		False	False
41014009038	။-1	။		False	False
41014019001	တပည့်-1	တပည့်	s	False	False
41014019002	တော်-1	တော်	v	False	False
41014019003	တို့-1	တို့	m	False	False
41014019004	သည်-1	သည်	m	False	False
41014019005	ဝမ်းနည်း-1	ဝမ်းနည်း	k	False	True
41014019006	၍-1	၍	k	False	True
41014019007	၊-1	၊		False	False
41014019008	အကျွန်ုပ်-1	အကျွန်ုပ်		False	False
41014019009	လော-1	လော		False	False
41014019010	၊-2	၊		False	False
41014019011	အကျွန်ုပ်-2	အကျွန်ုပ်	k	False	True
41014019012	လော-2	လော	m	False	False
41014019013	ဟု-1	ဟု		False	False
41014019014	တစ်-1	တစ်	k	False	True
41014019015	ယောက်-1	ယောက်	a	False	False
41014019016	နောက်-1	နောက်	k	False	True
41014019017	တစ်-2	တစ်	k	False	True
41014019018	ယောက်-2	ယောက်	a	False	False
41014019019	အသီးအသီး-1	အသီးအသီး		False	False
41014019020	မေးလျှောက်-1	မေးလျှောက်	k	False	True
41014019021	ကြ-1	ကြ	m	False	False
41014019022	၏-1	၏	m	False	False
41014019023	။-1	။		False	False
41014029001	ပေတရု-1	ပေတရု	k	False	True
41014029002	က-1	က	m	False	False
41014029003	၊-1	၊		False	False
41014029004	ဤ-1	ဤ		False	False
41014029005	သူ-1	သူ		False	False
41014029006	ရှိသမျှ-1	ရှိသမျှ	k	False	True
41014029007	တို့-1	တို့	m	False	False
41014029008	သည်-1	သည်	m	False	False
41014029009	စိတ်ပျက်-1	စိတ်ပျက်	k	False	True
41014029010	ကြ-1	ကြ	m	False	False
41014029011	သော်လည်း-1	သော်လည်း	k	False	True
41014029012	အကျွန်ုပ်-1	အကျွန်ုပ်	k	False	True
41014029013	သည်-2	သည်	m	False	False
41014029014	စိတ်-1	စိတ်	a	False	False
41014029015	မ-1	မ	k	False	True
41014029016	ပျက်-1	ပျက်	a	False	False
41014029017	ပါ-1	ပါ	m	False	False
41014029018	ဟု-1	ဟု		False	False
41014029019	လျှောက်-1	လျှောက်	k	False	True
41014029020	လေ-1	လေ	a	False	False
41014029021	၏-1	၏	m	False	False
41014029022	။-1	။		False	False
41014035001	ထိုမှ-1	ထိုမှ		False	False
41014035002	အနည်းငယ်-1	အနည်းငယ်	k	False	True
41014035003	လွန်-1	လွန်	k	False	True
41014035004	ပြန်-1	ပြန်	k	False	False
41014035005	လျှင်-1	လျှင်	k	False	True
41014035006	၊-1	၊		False	False
41014035007	မြေ-1	မြေ	k	False	True
41014035008	ပေါ်မှာ-1	ပေါ်မှာ	k	False	True
41014035009	ပြပ်ဝပ်-1	ပြပ်ဝပ်	k	False	True
41014035010	၍-1	၍	k	False	True
41014035011	အို-1	အို	m	False	False
41014035012	အဘ-1	အဘ	k	False	True
41014035013	ခမည်းတော်-1	ခမည်းတော်	k	False	True
41014035014	၊-2	၊		False	False
41014036001	ကိုယ်တော်-1	ကိုယ်တော်	k	False	True
41014036002	သည်-1	သည်	m	False	False
41014036003	အလုံးစုံ-1	အလုံးစုံ	k	False	True
41014036004	တို့-1	တို့	m	False	False
41014036005	ကို-1	ကို	m	False	False
41014036006	တတ်နိုင်-1	တတ်နိုင်	k	False	True
41014036007	တော်မူ-1	တော်မူ	v	False	False
41014036008	၏-1	၏	m	False	False
41014036009	။-1	။		False	False
41014036010	ဤ-1	ဤ	k	False	True
41014036011	ခွက်-1	ခွက်	k	False	True
41014036012	ကို-2	ကို	m	False	False
41014036013	အကျွန်ုပ်-1	အကျွန်ုပ်	k	False	True
41014036014	မှ-1	မှ	k	False	True
41014036015	လွှဲ-1	လွှဲ	k	False	True
41014036016	တော်မူ-2	တော်မူ	v	False	False
41014036017	ပါ-1	ပါ	m	False	False
41014036018	။-2	။		False	False
41014036019	သို့သော်လည်း-1	သို့သော်လည်း	k	False	True
41014036020	အကျွန်ုပ်-2	အကျွန်ုပ်	k	False	True
41014036021	အလိုရှိ-1	အလိုရှိ	k	False	True
41014036022	သည်-2	သည်	m	False	False
41014036023	အတိုင်း-1	အတိုင်း		False	False
41014036024	မ-1	မ	k	False	True
41014036025	ဖြစ်-1	ဖြစ်	a	False	False
41014036026	ပါ-2	ပါ	m	False	False
41014036027	စေ-1	စေ	m	False	False
41014036028	နှင့်-1	နှင့်	m	False	False
41014036029	။-2	။		False	False
41014036030	ကိုယ်တော်-2	ကိုယ်တော်	k	False	True
41014036031	အလိုရှိ-2	အလိုရှိ		False	False
41014036032	သည်-2	သည်		False	False
41014036033	အတိုင်း-2	အတိုင်း		False	False
41014036034	ဖြစ်-2	ဖြစ်		False	False
41014036035	ပါစေသော-1	ပါစေသော		False	False
41014036036	ဟူ၍-1	ဟူ၍		False	False
41014036037	ထို-1	ထို	a	False	True
41014036038	အချိန်-1	အချိန်	k	False	False
41014036039	နာရီ-1	နာရီ	k	False	False
41014036040	သည်-2	သည်	m	False	False
41014036041	မိမိ-1	မိမိ	k	False	True
41014036042	နှင့်-2	နှင့်	k	False	True
41014036043	လွန်သွား-1	လွန်သွား		False	False
41014036044	နိုင်-1	နိုင်	k	False	True
41014036045	လျှင်-2	လျှင်	k	False	True
41014036046	လွန်သွား-2	လွန်သွား	k	False	True
41014036047	ပါ-2	ပါ	m	False	False
41014036048	မည်-1	မည်	m	False	False
41014036049	အကြောင်း-1	အကြောင်း	k	False	True
41014036050	ဆုတောင်း-1	ဆုတောင်း	k	False	True
41014036051	တော်မူ-2	တော်မူ	v	False	False
41014036052	ပြီးမှ-1	ပြီးမှ	k	False	True
41014036053	၊-2	၊		False	False
41014036001	ကိုယ်တော်-2	ကိုယ်တော်	k	False	True
41014036002	သည်-2	သည်	m	False	False
41014036003	အလုံးစုံ-2	အလုံးစုံ	k	False	True
41014036004	တို့-2	တို့	m	False	False
41014036005	ကို-2	ကို	m	False	False
41014036006	တတ်နိုင်-2	တတ်နိုင်	k	False	True
41014036007	တော်မူ-2	တော်မူ	v	False	False
41014036008	၏-2	၏	m	False	False
41014036009	။-2	။		False	False
41014036010	ဤ-2	ဤ	k	False	True
41014036011	ခွက်-2	ခွက်	k	False	True
41014036012	ကို-2	ကို	m	False	False
41014036013	အကျွန်ုပ်-2	အကျွန်ုပ်	k	False	True
41014036014	မှ-2	မှ	k	False	True
41014036015	လွှဲ-2	လွှဲ	k	False	True
41014036016	တော်မူ-2	တော်မူ	v	False	False
41014036017	ပါ-2	ပါ	m	False	False
41014036018	။-2	။		False	False
41014036019	သို့သော်လည်း-2	သို့သော်လည်း	k	False	True
41014036020	အကျွန်ုပ်-2	အကျွန်ုပ်	k	False	True
41014036021	အလိုရှိ-2	အလိုရှိ	k	False	True
41014036022	သည်-2	သည်	m	False	False
41014036023	အတိုင်း-2	အတိုင်း		False	False
41014036024	မ-2	မ	k	False	True
41014036025	ဖြစ်-2	ဖြစ်	a	False	False
41014036026	ပါ-2	ပါ	m	False	False
41014036027	စေ-2	စေ	m	False	False
41014036028	နှင့်-2	နှင့်	m	False	False
41014036029	။-2	။		False	False
41014036030	ကိုယ်တော်-2	ကိုယ်တော်	k	False	True
41014036031	အလိုရှိ-2	အလိုရှိ		False	False
41014036032	သည်-2	သည်		False	False
41014036033	အတိုင်း-2	အတိုင်း		False	False
41014036034	ဖြစ်-2	ဖြစ်		False	False
41014036035	ပါစေသော-2	ပါစေသော		False	False
41014036036	ဟူ၍-2	ဟူ၍		False	False
41014036037	ထို-2	ထို	a	False	True
41014036038	အချိန်-2	အချိန်	k	False	False
41014036039	နာရီ-2	နာရီ	k	False	False
