id	altId	text	transType	isPunc	isPrimary
42012027026	စေခြင်းငှာ-1	စေခြင်းငှာ			
42012027027	မ-2	မ	k		y
42012027028	ငင်-1	ငင်	k		
42012027029	မ-2	မ	k		
42012027030	ဝင့်-1	ဝင့်	a		
42012027031	။-2	။			
42012027032	သို့သော်လည်း-1	သို့သော်လည်း	k		y
42012027033	ဘုန်းကြီး-1	ဘုန်းကြီး	k		y
42012027034	သော-2	သော	m		
42012027035	ရှောလမုန်-1	ရှောလမုန်	k		y
42012027036	မင်းကြီး-1	မင်းကြီး	a		
42012027037	အဝတ်-1	အဝတ်			
42012027038	သည်-2	သည်			
42012027039	ထို-2	ထို	k		y
42012027040	အပင်-2	အပင်	a		
42012027041	တ-1	တ	k		y
42012027042	ပင်-1	ပင်	a		
42012027043	မျှ-1	မျှ	k		y
42012027044	၏-1	၏	m		
42012027045	အဝတ်-2	အဝတ်			
42012027046	ကို-2	ကို			
42012027047	မ-2	မ	k		y
42012027048	မှီ-1	မှီ	k		
42012027049	ဟု-1	ဟု			
42012027050	ငါ-1	ငါ	m		
42012027051	ဆို-1	ဆို	k		y
42012027052	၏-2	၏	m		
42012027053	။-2	။			
42012028001	ယုံကြည်-1	ယုံကြည်	k		y
42012028002	အားနည်း-1	အားနည်း	k		
42012028003	သော-1	သော	m		
42012028004	သူ-1	သူ	m		
42012028005	တို့-1	တို့	m		
42012028006	၊-1	၊			
42012028007	ယနေ့-1	ယနေ့	k		y
42012028008	အသက်-1	အသက်	d		y
42012028009	ရှင်-1	ရှင်	d		
42012028010	လျက်-1	လျက်	m		
42012028011	၊-2	၊			
42012028012	နက်ဖြန်-1	နက်ဖြန်	k		y
42012028013	မီးဖို-1	မီးဖို	k		y
42012028014	ထဲသို့-1	ထဲသို့	k		y
42012028015	ရောက်-1	ရောက်	k		y
42012028016	သော-2	သော	m		
42012028017	တော-1	တော	k		y
42012028018	မြက်ပင်-1	မြက်ပင်	k		y
42012028019	ကို-1	ကို	m		
42012028020	ဘုရားသခင်-1	ဘုရားသခင်	k		y
42012028021	သည်-1	သည်	m		
42012028022	ထိုသို့သော-1	ထိုသို့သော	k		y
42012028023	အဝတ်-1	အဝတ်	k		y
42012028024	နှင့်-1	နှင့်	k		
42012028025	ဖုံးလွှမ်း-1	ဖုံးလွှမ်း	k		
42012028026	တော်မူ-1	တော်မူ	v		
42012028027	လျှင်-1	လျှင်	k		y
42012028028	၊-2	၊			
42012028029	ထိုမျှမက-1	ထိုမျှမက	k		y
42012028030	သင်-1	သင်	k		y
42012028031	တို့-2	တို့	k		
42012028032	ကို-2	ကို	m		
42012028033	အဝတ်-2	အဝတ်			
42012028034	နှင့်-2	နှင့်			
42012028035	ဖုံးလွှမ်း-2	ဖုံးလွှမ်း			
42012028036	တော်မူ-2	တော်မူ			
42012028037	မည်-1	မည်			
42012028038	မ-1	မ			
42012028039	ဟုတ်-1	ဟုတ်			
42012028040	လော-1	လော			
42012028041	။-1	။			
42012029001	ထိုကြောင့်-1	ထိုကြောင့်	k		y
42012029002	အဘယ်သို့-1	အဘယ်သို့	k		y
42012029003	စား-1	စား	k		y
42012029004	ရ-1	ရ	m		
42012029005	အံ့နည်း-1	အံ့နည်း	m		
42012029006	။-1	။			
42012029007	အဘယ်သို့-2	အဘယ်သို့	k		y
42012029008	သောက်-1	သောက်	k		y
42012029009	ရ-2	ရ	m		
42012029010	အံ့နည်း-2	အံ့နည်း	m		
42012029011	ဟူ၍-1	ဟူ၍			
42012029012	မ-1	မ	k		y
42012029013	ရှာဖွေ-1	ရှာဖွေ	k		y
42012029014	ကြ-1	ကြ	m		
42012029015	နှင့်-1	နှင့်	m		
42012029016	။-2	။			
42012029017	သောက-1	သောက	k		y
42012029018	မွှေနှောက်-1	မွှေနှောက်	k		
42012029019	ခြင်း-1	ခြင်း	a		
42012029020	လည်း-1	လည်း	k		y
42012029021	မ-2	မ	k		y
42012029022	ရှိ-1	ရှိ	m		
42012029023	ကြ-2	ကြ	m		
42012029024	နှင့်-2	နှင့်	m		
42012029025	။-2	။			
42012030001	ထို-1	ထို	k		y
42012030002	အရာ-1	အရာ	k		
42012030003	များ-1	များ	m		
42012030004	ကို-1	ကို	m		
42012030005	လောကီသား-1	လောကီသား	k		y
42012030006	အမျိုးမျိုး-1	အမျိုးမျိုး	k		y
42012030007	တို့-1	တို့	m		
42012030008	သည်-1	သည်	m		
42012030009	ရှာဖွေ-1	ရှာဖွေ	k		y
42012030010	တတ်-1	တတ်	m		
42012030011	ကြ-1	ကြ	m		
42012030012	၏-1	၏	m		
42012030013	။-1	။			
42012030014	ထို-2	ထို	k		y
42012030015	အရာ-2	အရာ	a		
42012030016	များ-2	များ	m		
42012030017	ကို-2	ကို	m		
42012030018	သင်-1	သင်	m		
42012030019	တို့-2	တို့	m		
42012030020	သည်-2	သည်	m		
42012030021	အသုံးလို-1	အသုံးလို	k		y
42012030022	ကြောင်း-1	ကြောင်း	k		y
42012030023	ကို-2	ကို	m		
42012030024	သင်-2	သင်	k		y
42012030025	တို့-2	တို့	k		
42012030026	အဘ-1	အဘ	k		y
42012030027	သိ-1	သိ	k		y
42012030028	တော်မူ-1	တော်မူ	v		
42012030029	၏-2	၏	m		
42012030030	။-2	။			
42012031001	သင်-1	သင်	m		
42012031002	တို့-1	တို့	m		
42012031003	မူကား-1	မူကား	k		y
42012031004	ဘုရားသခင်-1	ဘုရားသခင်	s		y
42012031005	၏-1	၏	m		
42012031006	နိုင်ငံ-1	နိုင်ငံ	k		y
42012031007	တော်-1	တော်	v		
42012031008	ကို-1	ကို	m		
42012031009	ရှာ-1	ရှာ	k		y
42012031010	ကြ-1	ကြ	m		
42012031011	လော့-1	လော့	m		
42012031012	။-1	။			
42012031013	နောက်မှ-1	နောက်မှ	k		y
42012031014	ထို-1	ထို	k		y
42012031015	အရာ-1	အရာ	k		
42012031016	များ-1	များ	m		
42012031017	ကို-2	ကို	m		
42012031018	ထပ်-1	ထပ်	k		y
42012031019	၍-1	၍	k		
42012031020	ပေး-1	ပေး	k		
42012031021	တော်မူ-1	တော်မူ	v		
42012031022	လတံ့-1	လတံ့	m		
42012031023	။-2	။			
42012032001	သိုးစု-1	သိုးစု	k		y
42012032002	ငယ်-1	ငယ်	k		y
42012032003	၊-1	၊			
42012032004	သင်-1	သင်	m		
42012032005	တို့-1	တို့	m		
42012032006	သည်-1	သည်	m		
42012032007	မ-1	မ	k		y
42012032008	ကြောက်-1	ကြောက်	k		y
42012032009	ကြ-1	ကြ	m		
42012032010	နှင့်-1	နှင့်	m		
42012032011	။-1	။			
42012032012	သင်-2	သင်	k		y
42012032013	တို့-2	တို့	k		
42012032014	အဘ-1	အဘ	k		y
42012032015	သည်-2	သည်	m		
42012032016	သင်-2	သင်	k		y
42012032017	တို့-2	တို့	k		
42012032018	အား-1	အား	m		
42012032019	နိုင်ငံ-1	နိုင်ငံ	k		y
42012032020	ကို-1	ကို	m		
42012032021	ပေး-1	ပေး	k		y
42012032022	ခြင်းငှာ-1	ခြင်းငှာ	m		
42012032023	အလိုရှိ-1	အလိုရှိ	k		y
42012032024	တော်မူ-1	တော်မူ	v		
42012032025	၏-1	၏	m		
42012032026	။-2	။			
42012033001	သင်-1	သင်	k		y
42012033002	တို့-1	တို့	k		
42012033003	ဥစ္စာ-1	ဥစ္စာ	k		y
42012033004	များ-1	များ	m		
42012033005	ကို-1	ကို	m		
42012033006	ရောင်း-1	ရောင်း	k		y
42012033007	၍-1	၍	k		y
42012033008	ဆင်းရဲသား-1	ဆင်းရဲသား			
42012033009	တို့-2	တို့			
42012033010	အား-1	အား			
42012033011	စွန့်ကြဲ-1	စွန့်ကြဲ	k		y
42012033012	ကြ-1	ကြ	m		
42012033013	လော့-1	လော့	m		
42012033014	။-1	။			
42012033015	မ-1	မ	k		y
42012033016	ဆွေး-1	ဆွေး	k		
42012033017	မ-2	မ	k		
42012033018	ဟောင်း-1	ဟောင်း	k		
42012033019	တတ်-1	တတ်	m		y
42012033020	သော-1	သော	m		
42012033021	အိတ်-1	အိတ်	k		y
42012033022	တို့-2	တို့	m		
42012033023	ကို-2	ကို	m		
42012033024	ကိုယ်-1	ကိုယ်	k		y
42012033025	သုံး-1	သုံး	a		
42012033026	ဘို့-1	ဘို့	a		
42012033027	လုပ်-1	လုပ်	k		y
42012033028	ကြ-2	ကြ	m		
42012033029	လော့-2	လော့	m		
42012033030	။-2	။			
42012033031	သူခိုး-1	သူခိုး	k		y
42012033032	မ-2	မ	k		y
42012033033	ရောက်-1	ရောက်	k		y
42012033034	၊-1	၊			
42012033035	ပိုး-1	ပိုး	k		y
42012033036	များ-2	များ	a		
42012033037	မ-2	မ	k		y
42012033038	ဖျက်ဆီး-1	ဖျက်ဆီး	k		y
42012033039	ရာ-1	ရာ	m		
42012033040	အရပ်-1	အရပ်	k		y
42012033041	၊-2	၊			
42012033042	ကောင်းကင်-1	ကောင်းကင်	k		y
42012033043	ဘုံ-1	ဘုံ	k		
42012033044	၌-1	၌	k		y
42012033045	မကုန်မဆုံး-1	မကုန်မဆုံး	k		y
42012033046	နိုင်-1	နိုင်	k		
42012033047	သော-2	သော	m		
42012033048	ဘဏ္ဍာ-1	ဘဏ္ဍာ	k		y
42012033049	ကို-2	ကို	m		
42012033050	ဆည်းဖူး-1	ဆည်းဖူး			
42012033051	ကြ-2	ကြ			
42012033052	လော့-2	လော့			
42012033053	။-2	။			
42012034001	အကြောင်းမူကား-1	အကြောင်းမူကား	k		y
42012034002	၊-1	၊			
42012034003	အကြင်-1	အကြင်	a		
42012034004	အရပ်-1	အရပ်	k		y
42012034005	၌-1	၌	m		
42012034006	သင်-1	သင်	k		y
42012034007	တို့-1	တို့	k		
42012034008	၏-1	၏	m		
42012034009	ဘဏ္ဍာ-1	ဘဏ္ဍာ	k		y
42012034010	ရှိ-1	ရှိ	k		y
42012034011	၏-2	၏	m		
42012034012	။-1	။			
42012034013	ထို-1	ထို	k		y
42012034014	အရပ်-2	အရပ်	a		
42012034015	သို့-1	သို့	m		
42012034016	သင်-2	သင်	k		y
42012034017	တို့-2	တို့	k		
42012034018	စိတ်-1	စိတ်	k		y
42012034019	နှလုံး-1	နှလုံး	k		
42012034020	ရောက်-1	ရောက်	k		y
42012034021	တတ်-1	တတ်	m		
42012034022	၏-2	၏	m		
42012034023	။-2	။			
42012035001	သင်-1	သင်	k		y
42012035002	တို့-1	တို့	k		
42012035003	သည်-1	သည်	m		
42012035004	ခါးပန်း-1	ခါးပန်း	k		y
42012035005	စည်း-1	စည်း	k		y
42012035006	လျက်-1	လျက်	m		
42012035007	၊-1	၊			
42012035008	ဆီမီး-1	ဆီမီး	k		y
42012035009	ထွန်း-1	ထွန်း	k		y
42012035010	လျက်-2	လျက်	m		
42012035011	နေ-1	နေ	a		
42012035012	သဖြင့်-1	သဖြင့်	k		y
42012035013	၊-2	၊			
42012036001	သခင်-1	သခင်	k		y
42012036002	သည်-2	သည်	m		
42012036003	မင်္ဂလာဆောင်-1	မင်္ဂလာဆောင်	k		
42012036004	ပွဲ-1	ပွဲ	k		y
42012036005	မှ-1	မှ	k		y
42012036006	ပြန်လာ-1	ပြန်လာ	k		y
42012036007	၍-1	၍	m		
42012036008	တံခါး-1	တံခါး	a		
42012036009	ကို-1	ကို	m		
42012036010	ခေါက်-1	ခေါက်	k		y
42012036011	သောအခါ-1	သောအခါ	k		y
42012036012	ချက်ခြင်း-1	ချက်ခြင်း	k		y
42012036013	ဖွင့်-1	ဖွင့်	k		y
42012036014	ခြင်းငှာ-1	ခြင်းငှာ	k		y
42012036015	သခင်-2	သခင်			
42012036016	လာ-1	လာ	k		y
42012036017	မည်-1	မည်	m		
42012036018	ကို-2	ကို	m		
42012036019	မြော်လင့်-1	မြော်လင့်	k		y
42012036020	၍-2	၍	m		
42012036021	နေ-2	နေ			
42012036022	သော-1	သော			
42012036023	ကျွန်-1	ကျွန်	d		y
42012036024	ကဲ့သို့-1	ကဲ့သို့	k		y
42012036025	ရှိ-1	ရှိ			
42012036026	နေ-2	နေ			
42012036027	ကြ-1	ကြ			
42012036028	လော့-1	လော့			
42012036029	။-1	။			
42012037001	အကြင်-1	အကြင်	k		y
42012037002	ကျွန်-1	ကျွန်	k		y
42012037003	တို့-1	တို့	m		
42012037004	သည်-1	သည်	m		
42012037005	စောင့်-1	စောင့်	k		y
42012037006	လျက်-1	လျက်	m		
42012037007	နေ-1	နေ	m		
42012037008	သည်-2	သည်	m		
42012037009	ကို-1	ကို			
42012037010	သခင်-1	သခင်	k		y
42012037011	သည်-2	သည်	m		
42012037012	ပြန်လာ-1	ပြန်လာ	k		y
42012037013	၍-1	၍			
42012037014	တွေ့-1	တွေ့	k		y
42012037015	၏-1	၏	m		
42012037016	။-1	။			
42012037017	ထို-1	ထို	k		y
42012037018	ကျွန်-2	ကျွန်	a		
42012037019	တို့-2	တို့	m		
42012037020	သည်-2	သည်	m		
42012037021	မင်္ဂလာ-1	မင်္ဂလာ	k		y
42012037022	ရှိ-1	ရှိ	k		
42012037023	ကြ-1	ကြ	m		
42012037024	၏-2	၏	m		
42012037025	။-2	။			
42012037026	ငါ-1	ငါ	m		
42012037027	အမှန်-1	အမှန်	k		y
42012037028	ဆို-1	ဆို	k		y
42012037029	သည်-2	သည်	m		
42012037030	ကား-1	ကား	m		
42012037031	၊-1	၊			
42012037032	သခင်-2	သခင်	s		
42012037033	သည်-2	သည်	m		
42012037034	ခါးပန်း-1	ခါးပန်း	k		
42012037035	စည်း-1	စည်း	k		y
42012037036	လျက်-2	လျက်	k		y
42012037037	ကျွန်-2	ကျွန်	s		y
42012037038	တို့-2	တို့	m		
42012037039	ကို-2	ကို	m		
42012037040	စားပွဲ-1	စားပွဲ	k		y
42012037041	၌-1	၌	k		
42012037042	လျောင်း-1	လျောင်း	k		
42012037043	စေ-1	စေ	m		
42012037044	ပြီးမှ-1	ပြီးမှ	m		
42012037045	၊-2	၊			
42012037046	ကိုယ်တိုင်-1	ကိုယ်တိုင်	a		
42012037047	လာ-1	လာ	k		y
42012037048	၍-2	၍	m		
42012037049	သူ-1	သူ	k		y
42012037050	တို့-2	တို့	k		
42012037051	အား-1	အား	m		
42012037052	လုပ်ကျွေး-1	လုပ်ကျွေး	k		y
42012037053	လိမ့်မည်-1	လိမ့်မည်	m		
42012037054	။-2	။			
42012038001	နှစ်ချက်တီး-1	နှစ်ချက်တီး	k		y
42012038002	အချိန်-1	အချိန်	a		
42012038003	ဖြစ်စေ-1	ဖြစ်စေ	k		y
42012038004	၊-1	၊			
42012038005	သုံးချက်တီး-1	သုံးချက်တီး	k		y
42012038006	အချိန်-2	အချိန်	a		
42012038007	ဖြစ်စေ-2	ဖြစ်စေ	k		y
42012038008	၊-2	၊			
42012038009	သခင်-1	သခင်	s		y
42012038010	သည်-1	သည်	m		
42012038011	လာ-1	လာ	k		
42012038012	၍-1	၍	k		y
42012038013	ထိုသို့-1	ထိုသို့	k		y
42012038014	တွေ့-1	တွေ့	k		y
42012038015	လျှင်-1	လျှင်	m		
42012038016	၊-2	၊			
42012038017	ထို-1	ထို	k		y
42012038018	ကျွန်-1	ကျွန်	a		
42012038019	တို့-1	တို့	m		
42012038020	သည်-2	သည်	m		
42012038021	မင်္ဂလာ-1	မင်္ဂလာ	k		y
42012038022	ရှိ-1	ရှိ	k		y
42012038023	ကြ-1	ကြ	m		
42012038024	၏-1	၏	m		
42012038025	။-1	။			
42012039001	အိမ်ရှင်-1	အိမ်ရှင်	k		y
42012039002	သည်-1	သည်	m		
42012039003	သူခိုး-1	သူခိုး	k		y
42012039004	လာ-1	လာ	k		y
42012039005	မည်-1	မည်	m		
42012039006	အချိန်-1	အချိန်	k		
42012039007	နာရီ-1	နာရီ	k		y
42012039008	ကို-1	ကို	m		
42012039009	သိ-1	သိ	k		y
42012039010	ရ-1	ရ	m		
42012039011	လျှင်-1	လျှင်	k		y
42012039012	၊-1	၊			
42012039013	မိမိ-1	မိမိ	k		y
42012039014	အိမ်-1	အိမ်	k		y
42012039015	ကို-2	ကို	m		
42012039016	မ-1	မ	k		y
42012039017	ထွင်း-1	ထွင်း	k		y
42012039018	မ-2	မ	k		
42012039019	ဖောက်-1	ဖောက်	k		
42012039020	စေခြင်းငှာ-1	စေခြင်းငှာ	m		
42012039021	စောင့်-1	စောင့်			
42012039022	နေ-1	နေ			
42012039023	လိမ့်မည်-1	လိမ့်မည်			
42012039024	ကို-2	ကို	k		y
42012039025	သင်-1	သင်	m		
42012039026	တို့-1	တို့	m		
42012039027	သိ-2	သိ	k		y
42012039028	ကြ-1	ကြ	m		
42012039029	၏-1	၏	m		
42012039030	။-1	။			
42012040001	ထိုကြောင့်-1	ထိုကြောင့်	k		y
42012040002	သင်-1	သင်	k		y
42012040003	တို့-1	တို့	k		
42012040004	သည်-1	သည်	m		
42012040005	ပြင်ဆင်-1	ပြင်ဆင်	k		y
42012040006	လျက်-1	လျက်	m		
42012040007	နေ-1	နေ	k		y
42012040008	ကြ-1	ကြ	m		
42012040009	လော့-1	လော့	m		
42012040010	။-1	။			
42012040011	အကြောင်းမူကား-1	အကြောင်းမူကား	k		y
42012040012	၊-1	၊			
42012040013	သင်-2	သင်	m		
42012040014	တို့-2	တို့	m		
42012040015	မ-1	မ	k		y
42012040016	ထင်မှတ်-1	ထင်မှတ်	k		y
42012040017	သော-1	သော	m		
42012040018	အချိန်-1	အချိန်	k		y
42012040019	၌-1	၌	m		
42012040020	လူ-1	လူ	k		y
42012040021	သား-1	သား	k		y
42012040022	သည်-2	သည်	m		
42012040023	ကြွလာ-1	ကြွလာ	k		y
42012040024	လိမ့်မည်-1	လိမ့်မည်	m		
42012040025	ဟု-1	ဟု			
42012040026	မိန့်-1	မိန့်			
42012040027	တော်မူ-1	တော်မူ			
42012040028	၏-1	၏			
42012040029	။-2	။			
42012041001	ပေတရု-1	ပေတရု	k		y
42012041002	က-1	က	m		
42012041003	လည်း-1	လည်း	k		y
42012041004	၊-1	၊			
42012041005	သခင်-1	သခင်	k		y
42012041006	၊-2	၊			
42012041007	ဤ-1	ဤ	k		y
42012041008	ဥပမာ-1	ဥပမာ	k		y
42012041009	ကို-1	ကို	m		
42012041010	အကျွန်ုပ်-1	အကျွန်ုပ်	k		y
42012041011	တို့-1	တို့	k		
42012041012	အား-1	အား	k		y
42012041013	သာ-1	သာ			
42012041014	မိန့်-1	မိန့်	k		y
42012041015	တော်မူ-1	တော်မူ	v		
42012041016	သလော-1	သလော	m		
42012041017	။-1	။			
42012041018	လူ-1	လူ	a		
42012041019	အပေါင်း-1	အပေါင်း	k		y
42012041020	တို့-2	တို့	m		
42012041021	အား-2	အား	k		y
42012041022	မိန့်-2	မိန့်			
42012041023	တော်မူ-2	တော်မူ			
42012041024	သလော-2	သလော			
42012041025	ဟု-1	ဟု			
42012041026	မေးလျှောက်-1	မေးလျှောက်	k		y
42012041027	လျှင်-1	လျှင်	m		
42012041028	၊-2	၊			
42012042001	သခင်-1	သခင်	k		y
42012042002	ဘုရား-1	ဘုရား	k		
42012042003	က-1	က	m		
42012042004	၊-1	၊			
42012042005	အိမ်ရှင်-1	အိမ်ရှင်			
42012042006	သည်-1	သည်			
42012042007	မိမိ-1	မိမိ			
42012042008	အိမ်သား-1	အိမ်သား			
42012042009	တို့-1	တို့			
42012042010	အား-1	အား			
42012042011	အချိန်တန်-1	အချိန်တန်	k		y
42012042012	လျှင်-1	လျှင်	m		
42012042013	အစား-1	အစား	k		
42012042014	အသောက်-1	အသောက်	k		y
42012042015	တို့-2	တို့	a		
42012042016	ကို-1	ကို	m		
42012042017	ဝေဖန်-1	ဝေဖန်	d		y
42012042018	စေခြင်းငှာ-1	စေခြင်းငှာ	m		
42012042019	အအုပ်အချုပ်-1	အအုပ်အချုပ်	k		y
42012042020	ခန့်ထား-1	ခန့်ထား	k		y
42012042021	၍-1	၍			
42012042022	သစ္စာ-1	သစ္စာ	k		y
42012042023	နှင့်-1	နှင့်	k		
42012042024	၎င်း-1	၎င်း			
42012042025	၊-2	၊			
42012042026	သတိ-1	သတိ	k		
42012042027	ပညာ-1	ပညာ	k		y
42012042028	နှင့်-2	နှင့်			
42012042029	၎င်း-2	၎င်း			
42012042030	ပြည့်စုံ-1	ပြည့်စုံ	k		
42012042031	သော-1	သော	m		
42012042032	ကျွန်-1	ကျွန်	k		y
42012042033	ကား-1	ကား	m		
42012042034	အဘယ်သူ-1	အဘယ်သူ	k		y
42012042035	နည်း-1	နည်း	m		
42012042036	။-1	။			
42012043001	အကြင်-1	အကြင်			
42012043002	ကျွန်-1	ကျွန်			
42012043003	သည်-1	သည်			
42012043004	ဤသို့-1	ဤသို့	k		y
42012043005	ပြု-1	ပြု	k		y
42012043006	လျက်-1	လျက်	m		
42012043007	နေ-1	နေ	m		
42012043008	သည်-2	သည်	m		
42012043009	ကို-1	ကို			
42012043010	အရှင်-1	အရှင်	k		y
42012043011	သည်-2	သည်	m		
42012043012	ပြန်လာ-1	ပြန်လာ	k		y
42012043013	၍-1	၍	m		
42012043014	တွေ့-1	တွေ့	k		y
42012043015	၏-1	၏	m		
42012043016	၊-1	၊			
42012043017	ထို-1	ထို	k		y
42012043018	ကျွန်-2	ကျွန်	k		y
42012043019	သည်-2	သည်	m		
42012043020	မင်္ဂလာ-1	မင်္ဂလာ	k		y
42012043021	ရှိ-1	ရှိ	k		
42012043022	၏-2	၏	m		
42012043023	။-1	။			
42012044001	ငါ-1	ငါ	m		
42012044002	အမှန်-1	အမှန်	k		y
42012044003	ဆို-1	ဆို	k		y
42012044004	သည်-1	သည်	m		
42012044005	ကား-1	ကား	m		
42012044006	၊-1	၊			
42012044007	အရှင်-1	အရှင်	s		
42012044008	သည်-2	သည်	m		
42012044009	မိမိ-1	မိမိ	k		y
42012044010	ဥစ္စာ-1	ဥစ္စာ	k		y
42012044011	ရှိသမျှ-1	ရှိသမျှ	k		y
42012044012	တို့-1	တို့	m		
42012044013	ကို-1	ကို	m		
42012044014	ထို-1	ထို	a		
42012044015	ကျွန်-1	ကျွန်	s		y
42012044016	၌-1	၌	m		
42012044017	အပ်-1	အပ်	k		y
42012044018	လိမ့်မည်-1	လိမ့်မည်	m		
42012044019	။-1	။			
42012045001	သို့မဟုတ်-1	သို့မဟုတ်	k		y
42012045002	မူကား-1	မူကား	k		y
42012045003	၊-1	၊			
42012045004	အကြင်-1	အကြင်	k		y
42012045005	ကျွန်-1	ကျွန်	k		y
42012045006	က-1	က	m		
42012045007	၊-2	၊			
42012045008	ငါ့-1	ငါ့	k		y
42012045009	အရှင်-1	အရှင်	k		y
42012045010	လာ-1	လာ	k		y
42012045011	ခဲ-1	ခဲ	k		y
42012045012	လိမ့်မည်-1	လိမ့်မည်	m		
42012045013	ဟု-1	ဟု			
42012045014	စိတ်-1	စိတ်	k		y
42012045015	ထဲ၌-1	ထဲ၌	k		y
42012045016	အောက်မေ့-1	အောက်မေ့			
42012045017	သည်-1	သည်	k		y
42012045018	နှင့်-1	နှင့်	k		
42012045019	ကျွန်ချင်း-1	ကျွန်ချင်း	k		y
42012045020	ယောက်ျား-1	ယောက်ျား	k		
42012045021	မိန်းမ-1	မိန်းမ	k		y
42012045022	တို့-1	တို့	m		
42012045023	ကို-1	ကို	m		
42012045024	ရိုက်ပုတ်-1	ရိုက်ပုတ်	k		y
42012045025	လျက်-1	လျက်	m		
42012045026	၊-2	၊			
42012045027	စား-1	စား	k		y
42012045028	သောက်-1	သောက်	k		y
42012045029	ယစ်မူး-1	ယစ်မူး	k		y
42012045030	လျက်-2	လျက်	m		
42012045031	နေ-1	နေ	m		
42012045032	၏-1	၏	m		
42012045033	၊-2	၊			
42012053001	အဘ-1	အဘ	k		y
42012053002	နှင့်-2	နှင့်	k		y
42012053003	သား-1	သား	k		y
42012053004	၊-2	၊			
42012053005	အမိ-1	အမိ	k		y
42012053006	နှင့်-2	နှင့်	k		y
42012053007	သမီး-1	သမီး	k		y
42012053008	၊-2	၊			
42012053009	ယောက္ခမ-1	ယောက္ခမ	k		y
42012053010	နှင့်-2	နှင့်	k		y
42012053011	ချွေးမ-1	ချွေးမ	k		y
42012053012	အချင်းချင်း-1	အချင်းချင်း			
42012053013	ကွဲပြား-1	ကွဲပြား	k		y
42012053014	လိမ့်မည်-2	လိမ့်မည်	m		
42012053015	ဟု-2	ဟု			
42012053016	မိန့်-1	မိန့်	k		y
42012053017	တော်မူ-1	တော်မူ	v		
42012053018	၏-2	၏	m		
42012053019	။-1	။			
42012046001	ထို-1	ထို	k		y
42012046002	ကျွန်-1	ကျွန်	k		y
42012046003	မ-1	မ	k		y
42012046004	ကြည့်-1	ကြည့်	k		y
42012046005	မ-2	မ	k		
42012046006	မျှော်-1	မျှော်	k		
42012046007	သော-1	သော	m		
42012046008	နေ့ရက်-1	နေ့ရက်	k		y
42012046009	၊-1	၊			
42012046010	မ-2	မ	k		y
42012046011	ကြား-1	ကြား	k		y
42012046012	မ-2	မ	k		
42012046013	သိ-1	သိ	k		
42012046014	သော-2	သော	m		
42012046015	အချိန်-1	အချိန်	k		y
42012046016	နာရီ-1	နာရီ	k		
42012046017	၌-1	၌	k		y
42012046018	သခင်-1	သခင်	k		y
42012046019	သည်-1	သည်	m		
42012046020	ရောက်လာ-1	ရောက်လာ	k		y
42012046021	လျှင်-1	လျှင်	m		
42012046022	၊-2	၊			
42012046023	ထို-2	ထို	a		
42012046024	ကျွန်-2	ကျွန်	s		y
42012046025	ကို-1	ကို	m		
42012046026	ပြင်းစွာ-1	ပြင်းစွာ	a		
42012046027	ဆုံးမ-1	ဆုံးမ	k		
42012046028	ကွပ်မျက်-1	ကွပ်မျက်	k		y
42012046029	၍-1	၍	k		y
42012046030	သစ္စာ-1	သစ္စာ	k		y
42012046031	မ-2	မ	k		
42012046032	ရှိ-1	ရှိ	k		
42012046033	သော-2	သော	m		
42012046034	သူ-1	သူ	k		y
42012046035	တို့-1	တို့	m		
42012046036	နှင့်တကွ-1	နှင့်တကွ	k		y
42012046037	နေရာ-1	နေရာ	a		
42012046038	ချ-1	ချ	k		y
42012046039	လတံ့-1	လတံ့	m		
42012046040	။-1	။			
42012047001	အကြင်-1	အကြင်	k		y
42012047002	ကျွန်-1	ကျွန်	k		y
42012047003	သည်-1	သည်	m		
42012047004	မိမိ-1	မိမိ	k		y
42012047005	သခင်-1	သခင်	k		y
42012047006	၏-1	၏	m		
42012047007	အလို-1	အလို	k		y
42012047008	ကို-1	ကို	m		
42012047009	သိ-1	သိ	k		y
42012047010	လျက်-1	လျက်	m		
42012047011	နှင့်-1	နှင့်	k		y
42012047012	အသင့်-1	အသင့်	k		y
42012047013	မ-1	မ	k		y
42012047014	နေ-1	နေ	k		
42012047015	၊-1	၊			
42012047016	သခင်-2	သခင်	s		y
42012047017	၏-2	၏	m		
42012047018	အလို-2	အလို	k		y
42012047019	ကို-2	ကို	m		
42012047020	မ-2	မ	k		
42012047021	ဆောင်-1	ဆောင်	k		y
42012047022	၊-2	၊			
42012047023	ထို-1	ထို	a		
42012047024	ကျွန်-2	ကျွန်	s		
42012047025	သည်-2	သည်	m		
42012047026	များစွာ-1	များစွာ	k		y
42012047027	သော-1	သော	m		
42012047028	ဒဏ်-1	ဒဏ်	k		y
42012047029	ကို-2	ကို	m		
42012047030	ခံရ-1	ခံရ	k		
42012047031	၏-2	၏	m		
42012047032	။-1	။			
42012048001	သခင်-1	သခင်			
42012048002	၏-1	၏			
42012048003	အလို-1	အလို	a		
42012048004	ကို-1	ကို	m		
42012048005	မ-1	မ	k		y
42012048006	သိ-1	သိ	k		y
42012048007	ဘဲ-1	ဘဲ	m		
42012048008	လျက်-1	လျက်	m		
42012048009	၊-1	၊			
42012048010	ဒဏ်-1	ဒဏ်	k		y
