id	altId	text	transType	isPunc	isPrimary	skip_space_after	exclude
52003013009	}-1	}		True	False	False	False
52003013010	supaya-1	supaya		False	True	False	False
52003013011	Allah-1	Allah		False	True	False	False
52003013012	akan-1	akan		False	True	False	False
52003013013	menguatkan-1	menguatkan		False	True	False	False
52003013014	kalian-1	kalian		False	True	False	False
52003013015	secara-1	secara		False	True	False	False
52003013016	rohani-1	rohani		False	True	False	False
52003013017	.-1	.		True	False	False	False
52003013018	{-2	{		True	False	False	False
52003013019	Dengan-1	Dengan		False	True	False	False
52003013020	demikian-1	demikian		False	True	False	False
52003013021	,-1	,		True	False	False	False
52003013022	Allah-2	Allah		False	True	False	False
52003013023	,-2	,		True	False	False	False
52003013024	Bapa-1	Bapa		False	True	False	False
52003013025	kita-1	kita		False	True	False	False
52003013026	,-3	,		True	False	False	False
52003013027	akan-2	akan		False	True	False	False
52003013028	menganggap-1	menganggap		False	True	False	False
52003013029	kalian-2	kalian		False	True	False	False
52003013030	suci-1	suci		False	True	False	False
52003013031	tanpa-1	tanpa		False	True	False	False
52003013032	cela-1	cela		False	True	False	False
52003013033	.-2	.		True	False	False	False
52003013034	{-3	{		True	False	False	False
52003013035	Dia-1	Dia		False	True	False	False
52003013036	akan-3	akan		False	True	False	False
52003013037	melakukan-1	melakukan		False	True	False	False
52003013038	itu-2	itu		False	True	False	False
52003013039	}-2	}		True	False	False	False
52003013040	ketika-1	ketika		False	True	False	False
52003013041	Tuhan-1	Tuhan		False	True	False	False
52003013042	kita-2	kita		False	True	False	False
52003013043	Yesus-1	Yesus		False	True	False	False
52003013044	kembali-1	kembali		False	True	False	False
52003013045	ke-1	ke		False	True	False	False
52003013046	dunia-1	dunia		False	True	False	False
52003013047	ini-1	ini		False	True	False	False
52003013048	,-4	,		True	False	False	False
52003013049	{-4	{		True	False	False	False
52003013050	dengan-1	dengan		False	True	False	False
52003013051	membawa-1	membawa		False	True	False	False
52003013052	}-3	}		True	False	False	False
52003013053	bersama-1	bersama		False	True	False	False
52003013054	--2	-		True	False	False	False
52003013055	Nya-1	Nya		False	True	False	False
52003013056	setiap-1	setiap		False	True	False	False
52003013057	orang-1	orang		False	True	False	False
52003013058	yang-1	yang		False	True	False	False
52003013059	menjadi-1	menjadi		False	True	False	False
52003013060	milik-1	milik		False	True	False	False
52003013061	--3	-		True	False	False	False
52003013062	Nya-2	Nya		False	True	False	False
52003013063	.-3	.		True	False	False	False
52003013064	Semoga-1	Semoga		False	True	False	False
52003013065	terjadi-1	terjadi		False	True	False	False
52003013066	demikian-2	demikian		False	True	False	False
52003013067	!-1	!		True	False	False	False
52004001001	Karena-1	Karena		False	True	False	False
52004001002	itu-1	itu		False	True	False	False
52004001003	,-1	,		True	False	False	False
52004001004	rekan-1	rekan		False	True	False	False
52004001005	--1	-		True	False	False	False
52004001006	rekan-2	rekan		False	True	False	False
52004001007	seiman-1	seiman		False	True	False	False
52004001008	,-2	,		True	False	False	False
52004001009	{-1	{		True	False	False	False
52004001010	inilah-1	inilah		False	True	False	False
52004001011	}-1	}		True	False	False	False
52004001012	sisanya-1	sisanya		False	True	False	False
52004001013	{-2	{		True	False	False	False
52004001014	dari-1	dari		False	True	False	False
52004001015	apa-1	apa		False	True	False	False
52004001016	yang-1	yang		False	True	False	False
52004001017	ingin-1	ingin		False	True	False	False
52004001018	aku-1	aku		False	True	False	False
52004001019	tulis-1	tulis		False	True	False	False
52004001020	kepada-1	kepada		False	True	False	False
52004001021	kalian-1	kalian		False	True	False	False
52004001022	}-2	}		True	False	False	False
52004001023	.-1	.		True	False	False	False
52004001024	{-3	{		True	False	False	False
52004001025	Ketika-1	Ketika		False	True	False	False
52004001026	kami-1	kami		False	True	False	False
52004001027	mengunjungi-1	mengunjungi		False	True	False	False
52004001028	kalian-2	kalian		False	True	False	False
52004001029	,-3	,		True	False	False	False
52004001030	kami-2	kami		False	True	False	False
52004001031	telah-1	telah		False	True	False	False
52004001032	mengajarkan-1	mengajarkan		False	True	False	False
52004001033	kalian-3	kalian		False	True	False	False
52004001034	bagaimana-1	bagaimana		False	True	False	False
52004001035	kalian-4	kalian		False	True	False	False
52004001036	harus-1	harus		False	True	False	False
52004001037	berperilaku-1	berperilaku		False	True	False	False
52004001038	dengan-1	dengan		False	True	False	False
52004001039	cara-1	cara		False	True	False	False
52004001040	yang-2	yang		False	True	False	False
52004001041	menghormati-1	menghormati		False	True	False	False
52004001042	Allah-1	Allah		False	True	False	False
52004001043	,-4	,		True	False	False	False
52004001044	dan-1	dan		False	True	False	False
52004001045	begitulah-1	begitulah		False	True	False	False
52004001046	cara-2	cara		False	True	False	False
52004001047	kalian-5	kalian		False	True	False	False
52004001048	berperilaku-2	berperilaku		False	True	False	False
52004001049	!-1	!		True	False	False	False
52004001050	Sekarang-1	Sekarang		False	True	False	False
52004001051	kami-3	kami		False	True	False	False
52004001052	menasihati-1	menasihati		False	True	False	False
52004001053	kalian-6	kalian		False	True	False	False
52004001054	,-5	,		True	False	False	False
52004001055	karena-1	karena		False	True	False	False
52004001056	Allah-2	Allah		False	True	False	False
52004001057	telah-2	telah		False	True	False	False
52004001058	mempersatukan-1	mempersatukan		False	True	False	False
52004001059	kalian-7	kalian		False	True	False	False
52004001060	dengan-2	dengan		False	True	False	False
52004001061	Tuhan-1	Tuhan		False	True	False	False
52004001062	Yesus-1	Yesus		False	True	False	False
52004001063	,-6	,		True	False	False	False
52004001064	untuk-1	untuk		False	True	False	False
52004001065	terus-1	terus		False	True	False	False
52004001066	berperilaku-3	berperilaku		False	True	False	False
52004001067	seperti-1	seperti		False	True	False	False
52004001068	ini-1	ini		False	True	False	False
52004001069	dengan-3	dengan		False	True	False	False
52004001070	lebih-1	lebih		False	True	False	False
52004001071	bersungguh-1	bersungguh		False	True	False	False
52004001072	--2	-		True	False	False	False
52004001073	sungguh-1	sungguh		False	True	False	False
52004001074	lagi-1	lagi		False	True	False	False
52004001075	.-2	.		True	False	False	False
52004002001	Kalian-1	Kalian		False	True	False	False
52004002002	ingat-1	ingat		False	True	False	False
52004002003	apa-1	apa		False	True	False	False
52004002004	yang-1	yang		False	True	False	False
52004002005	telah-1	telah		False	True	False	False
52004002006	kami-1	kami		False	True	False	False
52004002007	perintahkan-1	perintahkan		False	True	False	False
52004002008	kepada-1	kepada		False	True	False	False
52004002009	kalian-1	kalian		False	True	False	False
52004002010	{-1	{		True	False	False	False
52004002011	untuk-1	untuk		False	True	False	False
52004002012	melakukan-1	melakukan		False	True	False	False
52004002013	apa-2	apa		False	True	False	False
52004002014	yang-2	yang		False	True	False	False
52004002015	kami-2	kami		False	True	False	False
52004002016	telah-2	telah		False	True	False	False
52004002017	katakan-1	katakan		False	True	False	False
52004002018	}-1	}		True	False	False	False
52004002019	demi-1	demi		False	True	False	False
52004002020	Tuhan-1	Tuhan		False	True	False	False
52004002021	Yesus-1	Yesus		False	True	False	False
52004002022	.-1	.		True	False	False	False
52004003001	Misalnya-1	Misalnya		False	True	False	False
52004003002	,-1	,		True	False	False	False
52004003003	Allah-1	Allah		False	True	False	False
52004003004	menghendaki-1	menghendaki		False	True	False	False
52004003005	agar-1	agar		False	True	False	False
52004003006	kalian-1	kalian		False	True	False	False
52004003007	bertindak-1	bertindak		False	True	False	False
52004003008	dengan-1	dengan		False	True	False	False
52004003009	cara-1	cara		False	True	False	False
52004003010	--1	-		True	False	False	False
52004003011	cara-2	cara		False	True	False	False
52004003012	yang-1	yang		False	True	False	False
52004003013	suci-1	suci		False	True	False	False
52004003014	.-1	.		True	False	False	False
52004003015	Itu-1	Itu		False	True	False	False
52004003016	berarti-1	berarti		False	True	False	False
52004003017	bahwa-1	bahwa		False	True	False	False
52004003018	kalian-2	kalian		False	True	False	False
52004003019	tidak-1	tidak		False	True	False	False
52004003020	boleh-1	boleh		False	True	False	False
52004003021	melakukan-1	melakukan		False	True	False	False
52004003022	perbuatan-1	perbuatan		False	True	False	False
52004003023	--2	-		True	False	False	False
52004003024	perbuatan-2	perbuatan		False	True	False	False
52004003025	seksual-1	seksual		False	True	False	False
52004003026	yang-2	yang		False	True	False	False
52004003027	tidak-2	tidak		False	True	False	False
52004003028	pantas-1	pantas		False	True	False	False
52004003029	.-2	.		True	False	False	False
52004004001	{-1	{		True	False	False	False
52004004002	Itu-1	Itu		False	True	False	False
52004004003	juga-1	juga		False	True	False	False
52004004004	berarti-1	berarti		False	True	False	False
52004004005	bahwa-1	bahwa		False	True	False	False
52004004006	}-1	}		True	False	False	False
52004004007	kalian-1	kalian		False	True	False	False
52004004008	semua-1	semua		False	True	False	False
52004004009	harus-1	harus		False	True	False	False
52004004010	belajar-1	belajar		False	True	False	False
52004004011	mengendalikan-1	mengendalikan		False	True	False	False
52004004012	keinginan-1	keinginan		False	True	False	False
52004004013	kalian-2	kalian		False	True	False	False
52004004014	untuk-1	untuk		False	True	False	False
52004004015	berhubungan-1	berhubungan		False	True	False	False
52004004016	seks-1	seks		False	True	False	False
52004004017	.-1	.		True	False	False	False
52004004018	{-2	{		True	False	False	False
52004004019	Dengan-1	Dengan		False	True	False	False
52004004020	begitu-1	begitu		False	True	False	False
52004004021	,-1	,		True	False	False	False
52004004022	}-2	}		True	False	False	False
52004004023	kalian-3	kalian		False	True	False	False
52004004024	akan-1	akan		False	True	False	False
52004004025	bertindak-1	bertindak		False	True	False	False
52004004026	dengan-1	dengan		False	True	False	False
52004004027	suci-1	suci		False	True	False	False
52004004028	dan-1	dan		False	True	False	False
52004004029	menghormati-1	menghormati		False	True	False	False
52004004030	{-3	{		True	False	False	False
52004004031	Allah-1	Allah		False	True	False	False
52004004032	}-3	}		True	False	False	False
52004004033	.-2	.		True	False	False	False
52004005001	{-1	{		True	False	False	False
52004005002	Kalian-1	Kalian		False	True	False	False
52004005003	}-1	}		True	False	False	False
52004005004	tidak-1	tidak		False	True	False	False
52004005005	boleh-1	boleh		False	True	False	False
52004005006	melakukan-1	melakukan		False	True	False	False
52004005007	perbuatan-1	perbuatan		False	True	False	False
52004005008	--1	-		True	False	False	False
52004005009	perbuatan-2	perbuatan		False	True	False	False
52004005010	seksual-1	seksual		False	True	False	False
52004005011	yang-1	yang		False	True	False	False
52004005012	tidak-2	tidak		False	True	False	False
52004005013	pantas-1	pantas		False	True	False	False
52004005014	yang-2	yang		False	True	False	False
52004005015	sangat-1	sangat		False	True	False	False
52004005016	kalian-1	kalian		False	True	False	False
52004005017	inginkan-1	inginkan		False	True	False	False
52004005018	.-1	.		True	False	False	False
52004005019	Itulah-1	Itulah		False	True	False	False
52004005020	yang-3	yang		False	True	False	False
52004005021	dilakukan-1	dilakukan		False	True	False	False
52004005022	orang-1	orang		False	True	False	False
52004005023	--2	-		True	False	False	False
52004005024	orang-2	orang		False	True	False	False
52004005025	bukan-1	bukan		False	True	False	False
52004005026	Yahudi-1	Yahudi		False	True	False	False
52004005027	yang-4	yang		False	True	False	False
52004005028	tidak-3	tidak		False	True	False	False
52004005029	percaya-1	percaya		False	True	False	False
52004005030	kepada-1	kepada		False	True	False	False
52004005031	Allah-1	Allah		False	True	False	False
52004005032	.-2	.		True	False	False	False
52004006001	{-1	{		True	False	False	False
52004006002	Kalian-1	Kalian		False	True	False	False
52004006003	harus-1	harus		False	True	False	False
52004006004	melakukan-1	melakukan		False	True	False	False
52004006005	apa-1	apa		False	True	False	False
52004006006	yang-1	yang		False	True	False	False
52004006007	Allah-1	Allah		False	True	False	False
52004006008	inginkan-1	inginkan		False	True	False	False
52004006009	}-1	}		True	False	False	False
52004006010	tentang-1	tentang		False	True	False	False
52004006011	perilaku-1	perilaku		False	True	False	False
52004006012	seksual-1	seksual		False	True	False	False
52004006013	agar-1	agar		False	True	False	False
52004006014	kalian-1	kalian		False	True	False	False
52004006015	tidak-1	tidak		False	True	False	False
52004006016	berbuat-1	berbuat		False	True	False	False
52004006017	dosa-1	dosa		False	True	False	False
52004006018	dengan-1	dengan		False	True	False	False
52004006019	cara-1	cara		False	True	False	False
52004006020	memperlakukan-1	memperlakukan		False	True	False	False
52004006021	dengan-2	dengan		False	True	False	False
52004006022	buruk-1	buruk		False	True	False	False
52004006023	sesama-1	sesama		False	True	False	False
52004006024	rekan-1	rekan		False	True	False	False
52004006025	seiman-1	seiman		False	True	False	False
52004006026	.-1	.		True	False	False	False
52004006027	{-2	{		True	False	False	False
52004006028	Kalian-2	Kalian		False	True	False	False
52004006029	harus-2	harus		False	True	False	False
52004006030	menghindar-1	menghindar		False	True	False	False
52004006031	dari-1	dari		False	True	False	False
52004006032	berbuat-2	berbuat		False	True	False	False
52004006033	dosa-2	dosa		False	True	False	False
52004006034	seperti-1	seperti		False	True	False	False
52004006035	itu-1	itu		False	True	False	False
52004006036	}-2	}		True	False	False	False
52004006037	karena-1	karena		False	True	False	False
52004006038	Tuhan-1	Tuhan		False	True	False	False
52004006039	{-3	{		True	False	False	False
52004006040	Yesus-1	Yesus		False	True	False	False
52004006041	}-3	}		True	False	False	False
52004006042	akan-1	akan		False	True	False	False
52004006043	menghukum-1	menghukum		False	True	False	False
52004006044	{-4	{		True	False	False	False
52004006045	semua-1	semua		False	True	False	False
52004006046	orang-1	orang		False	True	False	False
52004006047	yang-2	yang		False	True	False	False
52004006048	melakukan-2	melakukan		False	True	False	False
52004006049	}-4	}		True	False	False	False
52004006050	segala-1	segala		False	True	False	False
52004006051	jenis-1	jenis		False	True	False	False
52004006052	perbuatan-1	perbuatan		False	True	False	False
52004006053	seksual-2	seksual		False	True	False	False
52004006054	yang-3	yang		False	True	False	False
52004006055	tidak-2	tidak		False	True	False	False
52004006056	pantas-1	pantas		False	True	False	False
52004006057	.-2	.		True	False	False	False
52004006058	Kami-1	Kami		False	True	False	False
52004006059	telah-1	telah		False	True	False	False
52004006060	menyatakan-1	menyatakan		False	True	False	False
52004006061	hal-1	hal		False	True	False	False
52004006062	itu-2	itu		False	True	False	False
52004006063	kepada-1	kepada		False	True	False	False
52004006064	kalian-2	kalian		False	True	False	False
52004006065	{-5	{		True	False	False	False
52004006066	saat-1	saat		False	True	False	False
52004006067	kami-1	kami		False	True	False	False
52004006068	bersama-1	bersama		False	True	False	False
52004006069	kalian-3	kalian		False	True	False	False
52004006070	}-5	}		True	False	False	False
52004006071	.-3	.		True	False	False	False
52004007001	Sesungguhnya-1	Sesungguhnya		False	True	False	False
52004007002	,-1	,		True	False	False	False
52004007003	Allah-1	Allah		False	True	False	False
52004007004	telah-1	telah		False	True	False	False
52004007005	memilih-1	memilih		False	True	False	False
52004007006	kita-1	kita		False	True	False	False
52004007007	agar-1	agar		False	True	False	False
52004007008	kita-2	kita		False	True	False	False
52004007009	menjadi-1	menjadi		False	True	False	False
52004007010	milik-1	milik		False	True	False	False
52004007011	--1	-		True	False	False	False
52004007012	Nya-1	Nya		False	True	False	False
52004007013	.-1	.		True	False	False	False
52004007014	{-1	{		True	False	False	False
52004007015	Dia-1	Dia		False	True	False	False
52004007016	}-1	}		True	False	False	False
52004007017	bukan-1	bukan		False	True	False	False
52004007018	{-2	{		True	False	False	False
52004007019	memilih-2	memilih		False	True	False	False
52004007020	kita-3	kita		False	True	False	False
52004007021	}-2	}		True	False	False	False
52004007022	agar-2	agar		False	True	False	False
52004007023	kita-4	kita		False	True	False	False
52004007024	melakukan-1	melakukan		False	True	False	False
52004007025	hal-1	hal		False	True	False	False
52004007026	--2	-		True	False	False	False
52004007027	hal-2	hal		False	True	False	False
52004007028	yang-1	yang		False	True	False	False
52004007029	cemar-1	cemar		False	True	False	False
52004007030	.-2	.		True	False	False	False
52004008001	Karena-1	Karena		False	True	False	False
52004008002	itu-1	itu		False	True	False	False
52004008003	,-1	,		True	False	False	False
52004008004	siapa-1	siapa		False	True	False	False
52004008005	pun-1	pun		False	True	False	False
52004008006	yang-1	yang		False	True	False	False
52004008007	tidak-1	tidak		False	True	False	False
52004008008	menaati-1	menaati		False	True	False	False
52004008009	{-1	{		True	False	False	False
52004008010	apa-1	apa		False	True	False	False
52004008011	yang-2	yang		False	True	False	False
52004008012	kami-1	kami		False	True	False	False
52004008013	telah-1	telah		False	True	False	False
52004008014	perintahkan-1	perintahkan		False	True	False	False
52004008015	kepada-1	kepada		False	True	False	False
52004008016	kalian-1	kalian		False	True	False	False
52004008017	}-1	}		True	False	False	False
52004008018	bukan-1	bukan		False	True	False	False
52004008019	{-2	{		True	False	False	False
52004008020	hanya-1	hanya		False	True	False	False
52004008021	}-2	}		True	False	False	False
52004008022	tidak-2	tidak		False	True	False	False
52004008023	menaati-2	menaati		False	True	False	False
52004008024	manusia-1	manusia		False	True	False	False
52004008025	.-1	.		True	False	False	False
52004008026	Sebaliknya-1	Sebaliknya		False	True	False	False
52004008027	,-2	,		True	False	False	False
52004008028	{-3	{		True	False	False	False
52004008029	orang-1	orang		False	True	False	False
52004008030	itu-2	itu		False	True	False	False
52004008031	tidak-3	tidak		False	True	False	False
52004008032	menaati-3	menaati		False	True	False	False
52004008033	}-3	}		True	False	False	False
52004008034	Allah-1	Allah		False	True	False	False
52004008035	.-2	.		True	False	False	False
52004008036	Dialah-1	Dialah		False	True	False	False
52004008037	yang-3	yang		False	True	False	False
52004008038	telah-2	telah		False	True	False	False
52004008039	memberikan-1	memberikan		False	True	False	False
52004008040	Roh-1	Roh		False	True	False	False
52004008041	Kudus-1	Kudus		False	True	False	False
52004008042	kepada-2	kepada		False	True	False	False
52004008043	kalian-2	kalian		False	True	False	False
52004008044	.-3	.		True	False	False	False
52004009001	Kami-1	Kami		False	True	False	False
52004009002	tidak-1	tidak		False	True	False	False
52004009003	perlu-1	perlu		False	True	False	False
52004009004	memberi-1	memberi		False	True	False	False
52004009005	tahu-1	tahu		False	True	False	False
52004009006	kalian-1	kalian		False	True	False	False
52004009007	apa-1	apa		False	True	False	False
52004009008	pun-1	pun		False	True	False	False
52004009009	tentang-1	tentang		False	True	False	False
52004009010	bagaimana-1	bagaimana		False	True	False	False
52004009011	memedulikan-1	memedulikan		False	True	False	False
52004009012	sesama-1	sesama		False	True	False	False
52004009013	orang-1	orang		False	True	False	False
52004009014	percaya-1	percaya		False	True	False	False
52004009015	.-1	.		True	False	False	False
52004009016	(-1	(		True	False	True	False
52004009017	Itu-1	Itu		False	True	False	False
52004009018	)-1	)		True	False	False	False
52004009019	karena-1	karena		False	True	False	False
52004009020	Allah-1	Allah		False	True	False	False
52004009021	telah-1	telah		False	True	False	False
52004009022	mengajar-1	mengajar		False	True	False	False
52004009023	kalian-2	kalian		False	True	False	False
52004009024	agar-1	agar		False	True	False	False
52004009025	kalian-3	kalian		False	True	False	False
52004009026	saling-1	saling		False	True	False	False
52004009027	memedulikan-2	memedulikan		False	True	False	False
52004009028	.-2	.		True	False	False	False
52004010001	{-1	{		True	False	False	False
52004010002	Itu-1	Itu		False	True	False	False
52004010003	}-1	}		True	False	False	False
52004010004	juga-1	juga		False	True	False	False
52004010005	karena-1	karena		False	True	False	False
52004010006	kalian-1	kalian		False	True	False	False
52004010007	{-2	{		True	False	False	False
52004010008	sudah-1	sudah		False	True	False	False
52004010009	}-2	}		True	False	False	False
52004010010	menunjukkan-1	menunjukkan		False	True	False	False
52004010011	kepedulian-1	kepedulian		False	True	False	False
52004010012	terhadap-1	terhadap		False	True	False	False
52004010013	semua-1	semua		False	True	False	False
52004010014	rekan-1	rekan		False	True	False	False
52004010015	seiman-1	seiman		False	True	False	False
52004010016	di-1	di		False	True	False	False
52004010017	seluruh-1	seluruh		False	True	False	False
52004010018	{-3	{		True	False	False	False
52004010019	provinsi-1	provinsi		False	True	False	False
52004010020	}-3	}		True	False	False	False
52004010021	Makedonia-1	Makedonia		False	True	False	False
52004010022	.-1	.		True	False	False	False
52004010023	Rekan-1	Rekan		False	True	False	False
52004010024	--1	-		True	False	False	False
52004010025	rekan-2	rekan		False	True	False	False
52004010026	seiman-2	seiman		False	True	False	False
52004010027	,-1	,		True	False	False	False
52004010028	kami-1	kami		False	True	False	False
52004010029	menasihati-1	menasihati		False	True	False	False
52004010030	kalian-2	kalian		False	True	False	False
52004010031	untuk-1	untuk		False	True	False	False
52004010032	lebih-1	lebih		False	True	False	False
52004010033	{-4	{		True	False	False	False
52004010034	peduli-1	peduli		False	True	False	False
52004010035	lagi-1	lagi		False	True	False	False
52004010036	terhadap-2	terhadap		False	True	False	False
52004010037	rekan-3	rekan		False	True	False	False
52004010038	--2	-		True	False	False	False
52004010039	rekan-4	rekan		False	True	False	False
52004010040	seiman-3	seiman		False	True	False	False
52004010041	}-4	}		True	False	False	False
52004010042	.-2	.		True	False	False	False
52004011001	{-1	{		True	False	False	False
52004011002	Kami-1	Kami		False	True	False	False
52004011003	}-1	}		True	False	False	False
52004011004	juga-1	juga		False	True	False	False
52004011005	{-2	{		True	False	False	False
52004011006	menasihati-1	menasihati		False	True	False	False
52004011007	kalian-1	kalian		False	True	False	False
52004011008	}-2	}		True	False	False	False
52004011009	agar-1	agar		False	True	False	False
52004011010	berusaha-1	berusaha		False	True	False	False
52004011011	sungguh-1	sungguh		False	True	False	False
52004011012	--1	-		True	False	False	False
52004011013	sungguh-2	sungguh		False	True	False	False
52004011014	untuk-1	untuk		False	True	False	False
52004011015	hidup-1	hidup		False	True	False	False
52004011016	dalam-1	dalam		False	True	False	False
52004011017	damai-1	damai		False	True	False	False
52004011018	,-1	,		True	False	False	False
52004011019	memusatkan-1	memusatkan		False	True	False	False
52004011020	perhatian-1	perhatian		False	True	False	False
52004011021	pada-1	pada		False	True	False	False
52004011022	tugas-1	tugas		False	True	False	False
52004011023	--2	-		True	False	False	False
52004011024	tugas-2	tugas		False	True	False	False
52004011025	kalian-2	kalian		False	True	False	False
52004011026	sendiri-1	sendiri		False	True	False	False
52004011027	,-2	,		True	False	False	False
52004011028	dan-1	dan		False	True	False	False
52004011029	menghasilkan-1	menghasilkan		False	True	False	False
52004011030	apa-1	apa		False	True	False	False
52004011031	yang-1	yang		False	True	False	False
52004011032	kalian-3	kalian		False	True	False	False
52004011033	butuhkan-1	butuhkan		False	True	False	False
52004011034	untuk-2	untuk		False	True	False	False
52004011035	hidup-2	hidup		False	True	False	False
52004011036	.-1	.		True	False	False	False
52004011037	Sesungguhnya-1	Sesungguhnya		False	True	False	False
52004011038	,-3	,		True	False	False	False
52004011039	{-3	{		True	False	False	False
52004011040	itulah-1	itulah		False	True	False	False
52004011041	}-3	}		True	False	False	False
52004011042	yang-2	yang		False	True	False	False
52004011043	kami-1	kami		False	True	False	False
52004011044	telah-1	telah		False	True	False	False
52004011045	perintahkan-1	perintahkan		False	True	False	False
52004011046	untuk-3	untuk		False	True	False	False
52004011047	kalian-4	kalian		False	True	False	False
52004011048	lakukan-1	lakukan		False	True	False	False
52004011049	{-4	{		True	False	False	False
52004011050	saat-1	saat		False	True	False	False
52004011051	kami-2	kami		False	True	False	False
52004011052	bersama-1	bersama		False	True	False	False
52004011053	kalian-5	kalian		False	True	False	False
52004011054	}-4	}		True	False	False	False
52004011055	.-2	.		True	False	False	False
52004012001	{-1	{		True	False	False	False
52004012002	Kami-1	Kami		False	True	False	False
52004012003	menasihati-1	menasihati		False	True	False	False
52004012004	kalian-1	kalian		False	True	False	False
52004012005	untuk-1	untuk		False	True	False	False
52004012006	melakukan-1	melakukan		False	True	False	False
52004012007	hal-1	hal		False	True	False	False
52004012008	--1	-		True	False	False	False
52004012009	hal-2	hal		False	True	False	False
52004012010	ini-1	ini		False	True	False	False
52004012011	,-1	,		True	False	False	False
52004012012	}-1	}		True	False	False	False
52004012013	supaya-1	supaya		False	True	False	False
52004012014	kalian-2	kalian		False	True	False	False
52004012015	dapat-1	dapat		False	True	False	False
52004012016	menjadi-1	menjadi		False	True	False	False
52004012017	teladan-1	teladan		False	True	False	False
52004012018	yang-1	yang		False	True	False	False
52004012019	baik-1	baik		False	True	False	False
52004012020	bagi-1	bagi		False	True	False	False
52004012021	mereka-1	mereka		False	True	False	False
52004012022	yang-2	yang		False	True	False	False
52004012023	tidak-1	tidak		False	True	False	False
52004012024	percaya-1	percaya		False	True	False	False
52004012025	kepada-1	kepada		False	True	False	False
52004012026	Mesias-1	Mesias		False	True	False	False
52004012027	{-2	{		True	False	False	False
52004012028	melalui-1	melalui		False	True	False	False
52004012029	cara-1	cara		False	True	False	False
52004012030	hidup-1	hidup		False	True	False	False
52004012031	kalian-3	kalian		False	True	False	False
52004012032	yang-3	yang		False	True	False	False
52004012033	sederhana-1	sederhana		False	True	False	False
52004012034	.-1	.		True	False	False	False
52004012035	}-2	}		True	False	False	False
52004012036	Dengan-1	Dengan		False	True	False	False
52004012037	demikian-1	demikian		False	True	False	False
52004012038	,-2	,		True	False	False	False
52004012039	kalian-4	kalian		False	True	False	False
52004012040	tidak-2	tidak		False	True	False	False
52004012041	perlu-1	perlu		False	True	False	False
52004012042	bergantung-1	bergantung		False	True	False	False
52004012043	pada-1	pada		False	True	False	False
52004012044	orang-1	orang		False	True	False	False
52004012045	--2	-		True	False	False	False
52004012046	orang-2	orang		False	True	False	False
52004012047	lain-1	lain		False	True	False	False
52004012048	untuk-2	untuk		False	True	False	False
52004012049	memenuhi-1	memenuhi		False	True	False	False
52004012050	kebutuhan-1	kebutuhan		False	True	False	False
52004012051	hidup-2	hidup		False	True	False	False
52004012052	kalian-5	kalian		False	True	False	False
52004012053	.-2	.		True	False	False	False
52004013001	Selain-1	Selain		False	True	False	False
52004013002	itu-1	itu		False	True	False	False
52004013003	,-1	,		True	False	False	False
52004013004	rekan-1	rekan		False	True	False	False
52004013005	--1	-		True	False	False	False
52004013006	rekan-2	rekan		False	True	False	False
52004013007	seiman-1	seiman		False	True	False	False
52004013008	{-1	{		True	False	False	False
52004013009	kami-1	kami		False	True	False	False
52004013010	}-1	}		True	False	False	False
52004013011	yang-1	yang		False	True	False	False
52004013012	percaya-1	percaya		False	True	False	False
52004013013	kepada-1	kepada		False	True	False	False
52004013014	Mesias-1	Mesias		False	True	False	False
52004013015	,-2	,		True	False	False	False
52004013016	kami-2	kami		False	True	False	False
52004013017	ingin-1	ingin		False	True	False	False
52004013018	kalian-1	kalian		False	True	False	False
52004013019	mengetahui-1	mengetahui		False	True	False	False
52004013020	tentang-1	tentang		False	True	False	False
52004013021	{-2	{		True	False	False	False
52004013022	apa-1	apa		False	True	False	False
52004013023	yang-2	yang		False	True	False	False
52004013024	akan-1	akan		False	True	False	False
52004013025	terjadi-1	terjadi		False	True	False	False
52004013026	pada-1	pada		False	True	False	False
52004013027	}-2	}		True	False	False	False
52004013028	orang-1	orang		False	True	False	False
52004013029	--2	-		True	False	False	False
52004013030	orang-2	orang		False	True	False	False
52004013031	yang-3	yang		False	True	False	False
52004013032	percaya-2	percaya		False	True	False	False
52004013033	kepada-2	kepada		False	True	False	False
52004013034	Mesias-2	Mesias		False	True	False	False
52004013035	yang-4	yang		False	True	False	False
52004013036	telah-1	telah		False	True	False	False
52004013037	meninggal-1	meninggal		False	True	False	False
52004013038	.-1	.		True	False	False	False
52004013039	Janganlah-1	Janganlah		False	True	False	False
52004013040	kalian-2	kalian		False	True	False	False
52004013041	seperti-1	seperti		False	True	False	False
52004013042	umat-1	umat		False	True	False	False
52004013043	manusia-1	manusia		False	True	False	False
52004013044	lainnya-1	lainnya		False	True	False	False
52004013045	,-3	,		True	False	False	False
52004013046	yang-5	yang		False	True	False	False
52004013047	tidak-1	tidak		False	True	False	False
52004013048	percaya-3	percaya		False	True	False	False
52004013049	kepada-3	kepada		False	True	False	False
52004013050	Mesias-3	Mesias		False	True	False	False
52004013051	.-2	.		True	False	False	False
52004013052	Mereka-1	Mereka		False	True	False	False
52004013053	sangat-1	sangat		False	True	False	False
52004013054	sedih-1	sedih		False	True	False	False
52004013055	karena-1	karena		False	True	False	False
52004013056	mereka-1	mereka		False	True	False	False
52004013057	tidak-2	tidak		False	True	False	False
