id	altId	text	transType	isPunc	isPrimary	skipSpaceAfter
40012015010	लोग-1	लोग	k	False	True	
40012015011	उसके-1	उसके	k	False	True	
40012015012	पीछे-1	पीछे	k	False	True	
40012015013	चल-1	चल	k	False	False	
40012015014	दिए-1	दिए	m	False	False	
40012015015	और-1	और	k	False	True	
40012015016	उसने-1	उसने	m	False	False	
40012015017	उन-1	उन	k	False	True	
40012015018	सब-1	सब	k	False	True	
40012015019	को-1	को	m	False	False	
40012015020	स्वस्थ-1	स्वस्थ	k	False	True	
40012015021	किया-1	किया	k	False	False	True
40012015022	,-1	,		True	False	
40012016001	और-1	और	k	False	True	
40012016002	उन्हें-1	उन्हें	k	False	True	
40012016003	चेतावनी-1	चेतावनी	k	False	True	
40012016004	दी-1	दी	k	False	False	
40012016005	कि-1	कि	k	False	True	
40012016006	वे-1	वे	m	False	False	
40012016007	उसे-1	उसे	k	False	True	
40012016008	प्रकट-1	प्रकट	k	False	True	
40012016009	न-1	न	k	False	True	
40012016010	करें-1	करें	k	False	True	True
40012016011	;-1	;		True	False	
40012017001	ताकि-1	ताकि	k	False	True	
40012017002	वह-1	वह	k	False	True	
40012017003	वचन-1	वचन	k	False	True	
40012017004	जो-1	जो	k	False	True	
40012017005	यशायाह-1	यशायाह	k	False	True	
40012017006	भविष्यवक्‍ता-1	भविष्यवक्‍ता	k	False	True	
40012017007	के-1	के	m	False	False	
40012017008	द्वारा-1	द्वारा	k	False	True	
40012017009	कहा-1	कहा	k	False	True	
40012017010	गया-1	गया	m	False	False	
40012017011	था-1	था	m	False	False	True
40012017012	,-1	,		True	False	
40012017013	पूरा-1	पूरा	k	False	True	
40012017014	हो-1	हो	k	False	False	True
40012017015	:-1	:		True	False	
40012018001	“-1	“		True	False	True
40012018002	मेरे-1	मेरे	k	False	True	
40012018003	सेवक-1	सेवक	k	False	True	
40012018004	को-1	को	a	False	False	
40012018005	देख-1	देख	k	False	True	True
40012018006	,-1	,		True	False	
40012018007	जिसे-1	जिसे	k	False	True	
40012018008	मैंने-1	मैंने	m	False	False	
40012018009	चुना-1	चुना	k	False	True	
40012018010	है-1	है	m	False	False	True
40012018011	,-2	,		True	False	
40012018012	यह-1	यह	a	False	False	
40012018013	मेरा-1	मेरा	k	False	True	
40012018014	प्रिय-1	प्रिय	k	False	True	
40012018015	है-2	है	a	False	False	
40012018016	जिससे-1	जिससे	k	False	True	
40012018017	मेरा-2	मेरा	k	False	True	
40012018018	मन-1	मन	k	False	True	
40012018019	अति-1	अति	k	False	True	
40012018020	प्रसन्‍न-1	प्रसन्‍न	k	False	False	
40012018021	है-2	है	k	False	False	True
40012018022	;-1	;		True	False	
40012018023	मैं-1	मैं	m	False	False	
40012018024	अपना-1	अपना	k	False	True	
40012018025	आत्मा-1	आत्मा	k	False	True	
40012018026	उस-1	उस	k	False	True	
40012018027	पर-1	पर	k	False	True	
40012018028	डालूँगा-1	डालूँगा	k	False	True	
40012018029	और-1	और	k	False	True	
40012018030	वह-1	वह	m	False	False	
40012018031	गैरयहूदियों-1	गैरयहूदियों	k	False	True	
40012018032	को-2	को	m	False	False	
40012018033	न्याय-1	न्याय	k	False	True	
40012018034	का-1	का	a	False	False	
40012018035	समाचार-1	समाचार	k	False	True	
40012018036	देगा-1	देगा	k	False	False	True
40012018037	।-1	।		False	False	
40012019001	वह-1	वह	m	False	False	
40012019002	न-1	न	k	False	True	
40012019003	तो-1	तो	k	False	False	
40012019004	झगड़ा-1	झगड़ा	k	False	True	
40012019005	करेगा-1	करेगा	k	False	False	
40012019006	और-1	और	k	False	True	
40012019007	न-2	न	k	False	False	
40012019008	ही-1	ही	k	False	False	
40012019009	चिल्लाएगा-1	चिल्लाएगा	k	False	True	True
40012019010	,-1	,		True	False	
40012019011	और-2	और	k	False	True	
40012019012	न-2	न	k	False	False	
40012019013	सड़कों-1	सड़कों	k	False	True	
40012019014	पर-1	पर	m	False	False	
40012019015	कोई-1	कोई	k	False	True	
40012019016	उसकी-1	उसकी	k	False	True	
40012019017	आवाज़-1	आवाज़	k	False	True	
40012019018	सुनेगा-1	सुनेगा	k	False	True	True
40012019019	।-1	।		False	False	
40012020001	जब-1	जब	k	False	True	
40012020002	तक-1	तक	k	False	False	
40012020003	वह-1	वह	m	False	False	
40012020004	न्याय-1	न्याय	k	False	True	
40012020005	को-1	को	m	False	False	
40012020006	विजय-1	विजय	k	False	True	
40012020007	न-1	न	k	False	False	
40012020008	दिला-1	दिला	d	False	True	
40012020009	दे-1	दे	d	False	False	True
40012020010	,-1	,		True	False	
40012020011	न-2	न	k	False	True	
40012020012	तो-1	तो	k	False	False	
40012020013	वह-2	वह	m	False	False	
40012020014	कुचले-1	कुचले	k	False	True	
40012020015	हुए-1	हुए	m	False	False	
40012020016	सरकंडे-1	सरकंडे	k	False	True	
40012020017	को-2	को	m	False	False	
40012020018	तोड़ेगा-1	तोड़ेगा	k	False	True	
40012020019	और-1	और	k	False	True	
40012020020	न-2	न	k	False	True	
40012020021	ही-1	ही	k	False	False	
40012020022	धुआँ-1	धुआँ	k	False	True	
40012020023	देती-1	देती	k	False	False	
40012020024	हुई-1	हुई	m	False	False	
40012020025	बत्ती-1	बत्ती	k	False	True	
40012020026	को-2	को	m	False	False	
40012020027	बुझाएगा-1	बुझाएगा	k	False	True	True
40012020028	।-1	।		False	False	
40012021001	गैरयहूदी-1	गैरयहूदी	k	False	True	
40012021002	उसके-1	उसके	k	False	True	
40012021003	नाम-1	नाम	k	False	True	
40012021004	पर-1	पर	m	False	False	
40012021005	आशा-1	आशा	k	False	True	
40012021006	रखेंगे-1	रखेंगे	k	False	False	True
40012021007	।-1	।		False	False	True
40012021008	”-1	”		True	False	
40012021009	(क)-1	(क)		True	False	
40012022001	तब-1	तब	k	False	True	
40012022002	यीशु-1	यीशु	s	False	True	
40012022003	के-1	के	m	False	False	
40012022004	पास-1	पास	m	False	False	
40012022005	एक-1	एक	a	False	False	
40012022006	दुष्‍टात्माग्रस्त-1	दुष्‍टात्माग्रस्त	k	False	True	
40012022007	व्यक्‍ति-1	व्यक्‍ति	a	False	False	
40012022008	को-1	को	a	False	False	
40012022009	लाया-1	लाया	k	False	True	
40012022010	गया-1	गया	m	False	False	
40012022011	जो-1	जो	a	False	False	
40012022012	अंधा-1	अंधा	k	False	True	
40012022013	और-1	और	k	False	True	
40012022014	गूँगा-1	गूँगा	k	False	True	
40012022015	था-1	था	a	False	False	True
40012022016	;-1	;		True	False	
40012022017	उसने-1	उसने	m	False	False	
40012022018	उसे-1	उसे	k	False	True	
40012022019	अच्छा-1	अच्छा	k	False	True	
40012022020	कर-1	कर	k	False	False	
40012022021	दिया-1	दिया	m	False	False	
40012022022	और-2	और	d	False	True	
40012022023	वह-1	वह	k	False	True	
40012022024	(क)-1	(क)		True	False	
40012022025	गूँगा-2	गूँगा	k	False	True	
40012022026	व्यक्‍ति-2	व्यक्‍ति	a	False	False	
40012022027	बोलने-1	बोलने	k	False	True	
40012022028	और-2	और	k	False	True	
40012022029	देखने-1	देखने	k	False	True	
40012022030	लगा-1	लगा	m	False	False	True
40012022031	।-1	।		False	False	
40012023001	इस-1	इस	k	False	True	
40012023002	पर-1	पर	k	False	False	
40012023003	सब-1	सब	k	False	True	
40012023004	लोग-1	लोग	k	False	True	
40012023005	चकित-1	चकित	k	False	True	
40012023006	होकर-1	होकर	k	False	False	
40012023007	कहने-1	कहने	k	False	True	
40012023008	लगे-1	लगे	m	False	False	True
40012023009	,-1	,		True	False	
40012023010	“-1	“		True	False	True
40012023011	क्या-1	क्या	k	False	True	
40012023012	यही-1	यही	k	False	True	
40012023013	दाऊद-1	दाऊद	k	False	True	
40012023014	का-1	का	m	False	False	
40012023015	पुत्र-1	पुत्र	k	False	True	
40012023016	है-1	है	k	False	True	True
40012023017	?-1	?		True	False	True
40012023018	”-1	”		True	False	
40012024001	यह-1	यह	a	False	False	
40012024002	सुनकर-1	सुनकर	k	False	True	
40012024003	फरीसियों-1	फरीसियों	k	False	True	
40012024004	ने-1	ने	m	False	False	
40012024005	कहा-1	कहा	k	False	True	True
40012024006	,-1	,		True	False	
40012024007	“-1	“		True	False	True
40012024008	यह-2	यह	k	False	True	
40012024009	दुष्‍टात्माओं-1	दुष्‍टात्माओं	k	False	True	
40012024010	के-1	के	m	False	False	
40012024011	प्रधान-1	प्रधान	k	False	True	
40012024012	बालज़बूल-1	बालज़बूल	k	False	True	
40012024013	के-2	के	a	False	False	
40012024014	द्वारा-1	द्वारा	k	False	True	
40012024015	ही-1	ही	a	False	False	
40012024016	दुष्‍टात्माओं-2	दुष्‍टात्माओं	k	False	True	
40012024017	को-1	को	m	False	False	
40012024018	निकालता-1	निकालता	k	False	True	
40012024019	है-1	है	m	False	False	True
40012024020	।-1	।		False	False	True
40012024021	”-1	”		True	False	
40012025001	यीशु-1	यीशु	m	False	False	
40012025002	ने-1	ने	m	False	False	
40012025003	उनके-1	उनके	k	False	True	
40012025004	विचारों-1	विचारों	k	False	True	
40012025005	को-1	को	m	False	False	
40012025006	जानकर-1	जानकर	k	False	True	
40012025007	उनसे-1	उनसे	k	False	True	
40012025008	कहा-1	कहा	k	False	True	True
40012025009	,-1	,		True	False	
40012025010	“-1	“		True	False	True
40012025011	जिस-1	जिस	d	False	True	
40012025012	राज्य-1	राज्य	k	False	True	
40012025013	में-1	में	k	False	True	
40012025014	फूट-1	फूट	k	False	True	
40012025015	पड़ी-1	पड़ी	k	False	False	
40012025016	हो-1	हो	m	False	False	True
40012025017	,-2	,		True	False	
40012025018	वह-1	वह	m	False	False	
40012025019	उजड़-1	उजड़	k	False	True	
40012025020	जाता-1	जाता	k	False	False	
40012025021	है-1	है	m	False	False	True
40012025022	;-1	;		True	False	
40012025023	और-1	और	k	False	True	
40012025024	जिस-2	जिस	d	False	True	
40012025025	नगर-1	नगर	k	False	True	
40012025026	या-1	या	k	False	True	
40012025027	घर-1	घर	k	False	True	
40012025028	में-2	में	k	False	True	
40012025029	फूट-2	फूट	k	False	True	
40012025030	पड़ी-2	पड़ी	k	False	False	
40012025031	हो-2	हो	m	False	False	True
40012025032	,-2	,		True	False	
40012025033	वह-2	वह	k	False	True	
40012025034	स्थिर-1	स्थिर	k	False	True	
40012025035	नहीं-1	नहीं	k	False	True	
40012025036	रहेगा-1	रहेगा	k	False	False	True
40012025037	।-1	।		False	False	
40012026001	यदि-1	यदि	k	False	True	
40012026002	शैतान-1	शैतान	k	False	True	
40012026003	ही-1	ही	a	False	False	
40012026004	शैतान-2	शैतान	k	False	True	
40012026005	को-1	को	m	False	False	
40012026006	निकालता-1	निकालता	k	False	True	
40012026007	है-1	है	m	False	False	
40012026008	तो-1	तो	a	False	False	
40012026009	वह-1	वह	m	False	False	
40012026010	स्वयं-1	स्वयं	a	False	False	
40012026011	अपना-1	अपना	k	False	True	
40012026012	विरोधी-1	विरोधी	k	False	True	
40012026013	हो-1	हो	d	False	True	
40012026014	जाता-1	जाता	d	False	False	
40012026015	है-2	है	m	False	False	True
40012026016	;-1	;		True	False	
40012026017	फिर-1	फिर	k	False	True	
40012026018	उसका-1	उसका	k	False	True	
40012026019	राज्य-1	राज्य	k	False	True	
40012026020	कैसे-1	कैसे	k	False	True	
40012026021	स्थिर-1	स्थिर	k	False	True	
40012026022	रहेगा-1	रहेगा	k	False	False	True
40012026023	?-1	?		True	False	
40012027001	और-1	और	k	False	True	
40012027002	यदि-1	यदि	k	False	True	
40012027003	मैं-1	मैं	k	False	True	
40012027004	बालज़बूल-1	बालज़बूल	k	False	True	
40012027005	के-1	के	a	False	False	
40012027006	द्वारा-1	द्वारा	k	False	True	
40012027007	दुष्‍टात्माओं-1	दुष्‍टात्माओं	k	False	True	
40012027008	को-1	को	m	False	False	
40012027009	निकालता-1	निकालता	k	False	True	
40012027010	हूँ-1	हूँ	m	False	False	True
40012027011	,-1	,		True	False	
40012027012	तो-1	तो	a	False	False	
40012027013	तुम्हारे-1	तुम्हारे	k	False	True	
40012027014	पुत्र-1	पुत्र	k	False	True	
40012027015	किसके-1	किसके	k	False	True	
40012027016	द्वारा-2	द्वारा	k	False	True	
40012027017	निकालते-1	निकालते	k	False	True	
40012027018	हैं-1	हैं	m	False	False	True
40012027019	?-1	?		True	False	
40012027020	इस-1	इस	k	False	True	
40012027021	कारण-1	कारण	k	False	True	
40012027022	वे-1	वे	k	False	True	
40012027023	ही-1	ही	a	False	False	
40012027024	तुम्हारे-2	तुम्हारे	k	False	True	
40012027025	न्यायी-1	न्यायी	k	False	True	
40012027026	होंगे-1	होंगे	k	False	True	True
40012027027	।-1	।		False	False	
40012028001	परंतु-1	परंतु	k	False	True	
40012028002	यदि-1	यदि	k	False	True	
40012028003	मैं-1	मैं	k	False	True	
40012028004	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
40012028005	के-1	के	m	False	False	
40012028006	आत्मा-1	आत्मा	k	False	True	
40012028007	के-2	के	a	False	False	
40012028008	द्वारा-1	द्वारा	k	False	True	
40012028009	दुष्‍टात्माओं-1	दुष्‍टात्माओं	k	False	True	
40012028010	को-1	को	m	False	False	
40012028011	निकालता-1	निकालता	k	False	True	
40012028012	हूँ-1	हूँ	m	False	False	
40012028013	तो-1	तो	k	False	True	
40012028014	परमेश्‍वर-2	परमेश्‍वर	k	False	True	
40012028015	का-1	का	m	False	False	
40012028016	राज्य-1	राज्य	k	False	True	
40012028017	तुम्हारे-1	तुम्हारे	k	False	True	
40012028018	पास-1	पास	k	False	True	
40012028019	आ-1	आ	k	False	True	
40012028020	पहुँचा-1	पहुँचा	k	False	False	True
40012028021	।-1	।		False	False	
40012029001	किसी-1	किसी	k	False	True	
40012029002	शक्‍तिशाली-1	शक्‍तिशाली	k	False	True	
40012029003	मनुष्य-1	मनुष्य	a	False	False	
40012029004	के-1	के	a	False	False	
40012029005	घर-1	घर	k	False	True	
40012029006	में-1	में	k	False	True	
40012029007	प्रवेश-1	प्रवेश	k	False	True	
40012029008	करके-1	करके	k	False	False	
40012029009	कोई-1	कोई	k	False	True	
40012029010	उसका-1	उसका	k	False	True	
40012029011	सामान-1	सामान	k	False	True	
40012029012	कैसे-1	कैसे	k	False	True	
40012029013	लूट-1	लूट	k	False	True	
40012029014	सकता-1	सकता	k	False	True	
40012029015	है-1	है	m	False	False	True
40012029016	,-1	,		True	False	
40012029017	जब-1	जब	k	False	True	
40012029018	तक-1	तक	k	False	False	
40012029019	कि-1	कि	k	False	False	
40012029020	पहले-1	पहले	k	False	True	
40012029021	वह-1	वह	m	False	False	
40012029022	उस-1	उस	k	False	True	
40012029023	शक्‍तिशाली-2	शक्‍तिशाली	k	False	True	
40012029024	मनुष्य-2	मनुष्य	a	False	False	
40012029025	को-1	को	m	False	False	
40012029026	बाँध-1	बाँध	k	False	True	
40012029027	न-1	न	k	False	True	
40012029028	ले-1	ले	k	False	False	True
40012029029	?-1	?		True	False	
40012029030	वह-2	वह	m	False	False	
40012029031	तभी-1	तभी	k	False	True	
40012029032	उसके-1	उसके	k	False	True	
40012029033	घर-2	घर	k	False	True	
40012029034	को-2	को	m	False	False	
40012029035	लूट-2	लूट	k	False	True	
40012029036	सकता-2	सकता	k	False	False	
40012029037	है-2	है	m	False	False	True
40012029038	।-1	।		False	False	
40012030001	जो-1	जो	k	False	True	
40012030002	मेरे-1	मेरे	k	False	True	
40012030003	साथ-1	साथ	k	False	True	
40012030004	नहीं-1	नहीं	k	False	True	True
40012030005	,-1	,		True	False	
40012030006	वह-1	वह	m	False	False	
40012030007	मेरे-2	मेरे	k	False	True	
40012030008	विरुद्ध-1	विरुद्ध	k	False	True	
40012030009	है-1	है	k	False	True	True
40012030010	,-2	,		True	False	
40012030011	और-1	और	k	False	True	
40012030012	जो-2	जो	k	False	True	
40012030013	मेरे-2	मेरे	k	False	True	
40012030014	साथ-2	साथ	k	False	True	
40012030015	नहीं-2	नहीं	k	False	True	
40012030016	बटोरता-1	बटोरता	k	False	True	True
40012030017	,-2	,		True	False	
40012030018	वह-2	वह	m	False	False	
40012030019	बिखेरता-1	बिखेरता	k	False	True	
40012030020	है-2	है	m	False	False	True
40012030021	।-1	।		False	False	
40012031001	इसलिए-1	इसलिए	k	False	True	
40012031002	मैं-1	मैं	m	False	False	
40012031003	तुमसे-1	तुमसे	k	False	True	
40012031004	कहता-1	कहता	k	False	True	
40012031005	हूँ-1	हूँ	m	False	False	
40012031006	कि-1	कि	a	False	False	
40012031007	मनुष्यों-1	मनुष्यों	k	False	True	
40012031008	का-1	का	m	False	False	
40012031009	हर-1	हर	k	False	True	
40012031010	पाप-1	पाप	k	False	True	
40012031011	और-1	और	k	False	True	
40012031012	निंदा-1	निंदा	k	False	True	
40012031013	क्षमा-1	क्षमा	k	False	True	
40012031014	की-1	की	k	False	False	
40012031015	जाएगी-1	जाएगी	m	False	False	True
40012031016	,-1	,		True	False	
40012031017	परंतु-1	परंतु	k	False	True	
40012031018	आत्मा-1	आत्मा	k	False	True	
40012031019	की-2	की	m	False	False	
40012031020	निंदा-2	निंदा	k	False	True	
40012031021	क्षमा-2	क्षमा	k	False	True	
40012031022	नहीं-1	नहीं	k	False	True	
40012031023	की-2	की	k	False	False	
40012031024	जाएगी-2	जाएगी	k	False	False	True
40012031025	।-1	।		False	False	
40012032001	जो-1	जो	k	False	True	
40012032002	कोई-1	कोई	k	False	False	
40012032003	मनुष्य-1	मनुष्य	k	False	True	
40012032004	के-1	के	m	False	False	
40012032005	पुत्र-1	पुत्र	k	False	True	
40012032006	के-2	के	a	False	False	
40012032007	विरुद्ध-1	विरुद्ध	k	False	True	
40012032008	कोई-2	कोई	a	False	False	
40012032009	बात-1	बात	k	False	True	
40012032010	कहेगा-1	कहेगा	k	False	True	True
40012032011	,-1	,		True	False	
40012032012	उसका-1	उसका	k	False	True	
40012032013	अपराध-1	अपराध	a	False	False	
40012032014	क्षमा-1	क्षमा	k	False	True	
40012032015	किया-1	किया	k	False	False	
40012032016	जाएगा-1	जाएगा	m	False	False	True
40012032017	,-2	,		True	False	
40012032018	परंतु-1	परंतु	k	False	True	
40012032019	जो-2	जो	k	False	True	
40012032020	कोई-2	कोई	k	False	False	
40012032021	पवित्र-1	पवित्र	k	False	True	
40012032022	आत्मा-1	आत्मा	k	False	True	
40012032023	के-2	के	a	False	False	
40012032024	विरुद्ध-2	विरुद्ध	k	False	True	
40012032025	कहेगा-2	कहेगा	k	False	True	True
40012032026	,-2	,		True	False	
40012032027	उसका-2	उसका	k	False	True	
40012032028	अपराध-2	अपराध	a	False	False	
40012032029	न-1	न	k	False	True	
40012032030	तो-1	तो	k	False	False	
40012032031	इस-1	इस	k	False	True	
40012032032	युग-1	युग	k	False	True	
40012032033	में-1	में	k	False	True	
40012032034	और-1	और	k	False	True	
40012032035	न-2	न	k	False	False	
40012032036	ही-1	ही	k	False	False	
40012032037	आनेवाले-1	आनेवाले	k	False	True	
40012032038	युग-2	युग	a	False	False	
40012032039	में-2	में	k	False	True	
40012032040	क्षमा-2	क्षमा	k	False	True	
40012032041	किया-2	किया	k	False	False	
40012032042	जाएगा-2	जाएगा	m	False	False	True
40012032043	।-1	।		False	False	
40012033001	“-1	“		True	False	True
40012033002	यदि-1	यदि	k	False	True	
40012033003	पेड़-1	पेड़	k	False	True	
40012033004	को-1	को	m	False	False	
40012033005	अच्छा-1	अच्छा	k	False	True	
40012033006	मानो-1	मानो	k	False	True	
40012033007	तो-1	तो	a	False	False	
40012033008	उसके-1	उसके	k	False	True	
40012033009	फल-1	फल	k	False	True	
40012033010	को-2	को	m	False	False	
40012033011	भी-1	भी	k	False	True	
40012033012	अच्छा-2	अच्छा	k	False	True	
40012033013	मानो-2	मानो	a	False	False	True
40012033014	,-1	,		True	False	
40012033015	या-1	या	k	False	True	
40012033016	पेड़-2	पेड़	k	False	True	
40012033017	को-2	को	m	False	False	
40012033018	बेकार-1	बेकार	k	False	True	
40012033019	मानो-2	मानो	k	False	True	
40012033020	तो-2	तो	k	False	False	
40012033021	उसके-2	उसके	k	False	True	
40012033022	फल-2	फल	k	False	True	
40012033023	को-2	को	m	False	False	
40012033024	भी-2	भी	k	False	True	
40012033025	बेकार-2	बेकार	k	False	True	
40012033026	मानो-2	मानो	a	False	False	True
40012033027	;-1	;		True	False	
40012033028	क्योंकि-1	क्योंकि	k	False	True	
40012033029	पेड़-2	पेड़	k	False	True	
40012033030	अपने-1	अपने	k	False	True	
40012033031	फल-2	फल	k	False	True	
40012033032	से-1	से	k	False	True	
40012033033	ही-1	ही	a	False	False	
40012033034	पहचाना-1	पहचाना	k	False	True	
40012033035	जाता-1	जाता	k	False	False	
40012033036	है-1	है	m	False	False	True
40012033037	।-1	।		False	False	
40012034001	हे-1	हे	m	False	False	
40012034002	साँप-1	साँप	k	False	True	
40012034003	के-1	के	m	False	False	
40012034004	बच्‍चो-1	बच्‍चो	k	False	True	True
40012034005	,-1	,		True	False	
40012034006	तुम-1	तुम	m	False	False	
40012034007	बुरे-1	बुरे	k	False	True	
40012034008	होकर-1	होकर	k	False	True	
40012034009	अच्छी-1	अच्छी	k	False	True	
40012034010	बातें-1	बातें	a	False	False	
40012034011	कैसे-1	कैसे	k	False	True	
40012034012	कह-1	कह	k	False	True	
40012034013	सकते-1	सकते	k	False	True	
40012034014	हो-1	हो	m	False	False	True
40012034015	?-1	?		True	False	
40012034016	क्योंकि-1	क्योंकि	k	False	True	
40012034017	जो-1	जो	k	False	True	
40012034018	मन-1	मन	k	False	True	
40012034019	में-1	में	k	False	True	
40012034020	भरा-1	भरा	k	False	True	
40012034021	है-1	है	a	False	False	
40012034022	वही-1	वही	a	False	False	
40012034023	मुँह-1	मुँह	k	False	True	
40012034024	पर-1	पर	a	False	False	
40012034025	आता-1	आता	d	False	True	
40012034026	है-2	है	m	False	False	True
40012034027	।-1	।		False	False	
40012035001	भला-1	भला	k	False	True	
40012035002	मनुष्य-1	मनुष्य	k	False	True	
40012035003	अपने-1	अपने	s	False	True	
40012035004	(क)-1	(क)		True	False	
40012035005	भले-1	भले	k	False	True	
40012035006	भंडार-1	भंडार	k	False	True	
40012035007	से-1	से	k	False	True	
40012035008	भली-1	भली	k	False	True	
40012035009	बातें-1	बातें	a	False	False	
40012035010	निकालता-1	निकालता	k	False	True	
40012035011	है-1	है	m	False	False	True
40012035012	,-1	,		True	False	
40012035013	और-1	और	k	False	True	
40012035014	बुरा-1	बुरा	k	False	True	
40012035015	मनुष्य-2	मनुष्य	k	False	True	
40012035016	अपने-2	अपने	s	False	True	
40012035017	बुरे-1	बुरे	k	False	True	
40012035018	भंडार-2	भंडार	k	False	True	
40012035019	से-2	से	k	False	True	
40012035020	बुरी-1	बुरी	k	False	True	
40012035021	बातें-2	बातें	a	False	False	
40012035022	निकालता-2	निकालता	k	False	True	
40012035023	है-2	है	m	False	False	True
40012035024	।-1	।		False	False	
40012036001	परंतु-1	परंतु	k	False	True	
40012036002	मैं-1	मैं	m	False	False	
40012036003	तुमसे-1	तुमसे	k	False	True	
40012036004	कहता-1	कहता	k	False	True	
40012036005	हूँ-1	हूँ	m	False	False	
40012036006	कि-1	कि	k	False	True	
40012036007	जो-1	जो	k	False	True	
40012036008	भी-1	भी	a	False	False	
40012036009	व्यर्थ-1	व्यर्थ	k	False	True	
40012036010	बात-1	बात	k	False	True	
40012036011	मनुष्य-1	मनुष्य	k	False	True	
40012036012	कहेंगे-1	कहेंगे	k	False	True	True
40012036013	,-1	,		True	False	
40012036014	न्याय-1	न्याय	k	False	True	
40012036015	के-1	के	m	False	False	
40012036016	दिन-1	दिन	k	False	True	
40012036017	उसका-1	उसका	k	False	True	
40012036018	लेखा-1	लेखा	k	False	True	
40012036019	उन्हें-1	उन्हें	m	False	False	
40012036020	देना-1	देना	k	False	True	
40012036021	पड़ेगा-1	पड़ेगा	m	False	False	True
40012036022	;-1	;		True	False	
40012037001	क्योंकि-1	क्योंकि	k	False	True	
40012037002	तू-1	तू	a	False	False	
40012037003	अपने-1	अपने	k	False	True	
40012037004	शब्दों-1	शब्दों	k	False	True	
40012037005	से-1	से	k	False	True	
40012037006	निर्दोष-1	निर्दोष	k	False	True	
40012037007	और-1	और	k	False	True	
40012037008	अपने-2	अपने	k	False	True	
40012037009	ही-1	ही	a	False	False	
40012037010	शब्दों-2	शब्दों	k	False	True	
40012037011	से-2	से	k	False	True	
40012037012	दोषी-1	दोषी	k	False	True	
40012037013	ठहराया-1	ठहराया	k	False	False	
40012037014	जाएगा-1	जाएगा	m	False	False	True
40012037015	।-1	।		False	False	True
40012037016	”-1	”		True	False	
40012038001	तब-1	तब	k	False	True	
40012038002	कुछ-1	कुछ	k	False	True	
40012038003	शास्‍त्रियों-1	शास्‍त्रियों	k	False	True	
40012038004	और-1	और	k	False	True	
40012038005	फरीसियों-1	फरीसियों	k	False	True	
40012038006	ने-1	ने	m	False	False	
40012038007	उससे-1	उससे	k	False	True	
40012038008	कहा-1	कहा	k	False	True	True
40012038009	,-1	,		True	False	
40012038010	“-1	“		True	False	True
40012038011	हे-1	हे	m	False	False	
40012038012	गुरु-1	गुरु	k	False	True	True
40012038013	,-2	,		True	False	
40012038014	हम-1	हम	m	False	False	
40012038015	तुझसे-1	तुझसे	k	False	True	
40012038016	कोई-1	कोई	a	False	False	
40012038017	चिह्न-1	चिह्न	k	False	True	
40012038018	देखना-1	देखना	k	False	True	
40012038019	चाहते-1	चाहते	k	False	True	
40012038020	हैं-1	हैं	m	False	False	True
40012038021	।-1	।		False	False	True
40012038022	”-1	”		True	False	
40012039001	इस-1	इस	k	False	True	
40012039002	पर-1	पर	k	False	False	
40012039003	उसने-1	उसने	m	False	False	
40012039004	उनसे-1	उनसे	k	False	True	
40012039005	कहा-1	कहा	k	False	True	True
40012039006	,-1	,		True	False	
40012039007	“-1	“		True	False	True
40012039008	बुरी-1	बुरी	k	False	True	
40012039009	और-1	और	k	False	True	
40012039010	व्यभिचारी-1	व्यभिचारी	k	False	True	
40012039011	पीढ़ी-1	पीढ़ी	k	False	True	
40012039012	चिह्न-1	चिह्न	k	False	True	
40012039013	ढूँढ़ती-1	ढूँढ़ती	k	False	True	
40012039014	है-1	है	m	False	False	True
40012039015	,-2	,		True	False	
40012039016	परंतु-1	परंतु	k	False	True	
40012039017	योना-1	योना	k	False	True	
40012039018	भविष्यवक्‍ता-1	भविष्यवक्‍ता	k	False	True	
40012039019	के-1	के	m	False	False	
40012039020	चिह्न-2	चिह्न	k	False	True	
40012039021	को-1	को	a	False	False	
40012039022	छोड़-1	छोड़	k	False	True	
40012039023	उसे-1	उसे	k	False	True	
40012039024	कोई-1	कोई	k	False	True	
40012039025	चिह्न-2	चिह्न	k	False	True	
40012039026	नहीं-1	नहीं	k	False	False	
40012039027	दिया-1	दिया	k	False	True	
40012039028	जाएगा-1	जाएगा	k	False	False	True
40012039029	।-1	।		False	False	
40012040001	क्योंकि-1	क्योंकि	k	False	True	
40012040002	जिस-1	जिस	k	False	True	
40012040003	प्रकार-1	प्रकार	k	False	False	
40012040004	योना-1	योना	k	False	True	
40012040005	एक-1	एक	m	False	False	
40012040006	विशाल-1	विशाल	k	False	True	
40012040007	मछली-1	मछली	k	False	False	
40012040008	के-1	के	m	False	False	
40012040009	पेट-1	पेट	k	False	True	
40012040010	में-1	में	k	False	True	
40012040011	तीन-1	तीन	k	False	True	
40012040012	दिन-1	दिन	k	False	True	
40012040013	और-1	और	k	False	True	
40012040014	तीन-2	तीन	k	False	True	
40012040015	रात-1	रात	k	False	True	
40012040016	रहा-1	रहा	k	False	True	
40012040017	(क)-1	(क)		True	False	True
40012040018	,-1	,		True	False	
40012040019	उसी-1	उसी	k	False	True	
40012040020	प्रकार-2	प्रकार	k	False	False	
40012040021	मनुष्य-1	मनुष्य	k	False	True	
40012040022	का-1	का	m	False	False	
