id	altId	text	transType	isPunc	isPrimary	skip_space_after	exclude
52004007005	kita-1	kita		False	True	False	False
52004007006	untuk-1	untuk		False	True	False	False
52004007007	hidup-1	hidup		False	True	False	False
52004007008	dalam-1	dalam		False	True	False	False
52004007009	kecemaran-1	kecemaran		False	True	False	False
52004007010	,-1	,		True	False	False	False
52004007011	melainkan-1	melainkan		False	True	False	False
52004007012	dalam-2	dalam		False	True	False	False
52004007013	kekudusan-1	kekudusan		False	True	False	False
52004007014	.-1	.		True	False	False	False
52004008001	Karena-1	Karena		False	True	False	False
52004008002	itu-1	itu		False	True	False	False
52004008003	siapa-1	siapa		False	True	False	False
52004008004	yang-1	yang		False	True	False	False
52004008005	menolak-1	menolak		False	True	False	False
52004008006	ini-1	ini		False	True	False	False
52004008007	bukanlah-1	bukanlah		False	True	False	False
52004008008	menolak-2	menolak		False	True	False	False
52004008009	manusia-1	manusia		False	True	False	False
52004008010	,-1	,		True	False	False	False
52004008011	melainkan-1	melainkan		False	True	False	False
52004008012	menolak-3	menolak		False	True	False	False
52004008013	Allah-1	Allah		False	True	False	False
52004008014	yang-2	yang		False	True	False	False
52004008015	telah-1	telah		False	True	False	False
52004008016	memberikan-1	memberikan		False	True	False	False
52004008017	Roh-1	Roh		False	True	False	False
52004008018	Kudus-1	Kudus		False	True	False	False
52004008019	--1	-		True	False	False	False
52004008020	Nya-1	Nya		False	True	False	False
52004008021	kepada-1	kepada		False	True	False	False
52004008022	kamu-1	kamu		False	True	False	False
52004008023	.-1	.		True	False	False	False
52004009001	Tetapi-1	Tetapi		False	True	False	False
52004009002	tentang-1	tentang		False	True	False	False
52004009003	kasih-1	kasih		False	True	False	False
52004009004	persaudaraan-1	persaudaraan		False	True	False	False
52004009005	tidak-1	tidak		False	True	False	False
52004009006	perlu-1	perlu		False	True	False	False
52004009007	kami-1	kami		False	True	False	False
52004009008	tuliskan-1	tuliskan		False	True	False	False
52004009009	kepadamu-1	kepadamu		False	True	False	False
52004009010	,-1	,		True	False	False	False
52004009011	karena-1	karena		False	True	False	False
52004009012	kamu-1	kamu		False	True	False	False
52004009013	sendiri-1	sendiri		False	True	False	False
52004009014	telah-1	telah		False	True	False	False
52004009015	belajar-1	belajar		False	True	False	False
52004009016	dari-1	dari		False	True	False	False
52004009017	Allah-1	Allah		False	True	False	False
52004009018	untuk-1	untuk		False	True	False	False
52004009019	saling-1	saling		False	True	False	False
52004009020	mengasihi-1	mengasihi		False	True	False	False
52004009021	.-1	.		True	False	False	False
52004010001	Karena-1	Karena		False	True	False	False
52004010002	hal-1	hal		False	True	False	False
52004010003	itu-1	itu		False	True	False	False
52004010004	kamu-1	kamu		False	True	False	False
52004010005	lakukan-1	lakukan		False	True	False	False
52004010006	juga-1	juga		False	True	False	False
52004010007	terhadap-1	terhadap		False	True	False	False
52004010008	semua-1	semua		False	True	False	False
52004010009	saudara-1	saudara		False	True	False	False
52004010010	di-1	di		False	True	False	False
52004010011	seluruh-1	seluruh		False	True	False	False
52004010012	wilayah-1	wilayah		False	True	False	False
52004010013	Makedonia-1	Makedonia		False	True	False	False
52004010014	.-1	.		True	False	False	False
52004010015	Tetapi-1	Tetapi		False	True	False	False
52004010016	kami-1	kami		False	True	False	False
52004010017	menasihati-1	menasihati		False	True	False	False
52004010018	kamu-2	kamu		False	True	False	False
52004010019	,-1	,		True	False	False	False
52004010020	saudara-2	saudara		False	True	False	False
52004010021	--1	-		True	False	False	False
52004010022	saudara-3	saudara		False	True	False	False
52004010023	,-2	,		True	False	False	False
52004010024	supaya-1	supaya		False	True	False	False
52004010025	kamu-3	kamu		False	True	False	False
52004010026	lebih-1	lebih		False	True	False	False
52004010027	bersungguh-1	bersungguh		False	True	False	False
52004010028	--2	-		True	False	False	False
52004010029	sungguh-1	sungguh		False	True	False	False
52004010030	lagi-1	lagi		False	True	False	False
52004010031	melakukannya-1	melakukannya		False	True	False	False
52004010032	.-2	.		True	False	False	False
52004011001	Berusahalah-1	Berusahalah		False	True	False	False
52004011002	untuk-1	untuk		False	True	False	False
52004011003	hidup-1	hidup		False	True	False	False
52004011004	tenang-1	tenang		False	True	False	False
52004011005	dan-1	dan		False	True	False	False
52004011006	mengurus-1	mengurus		False	True	False	False
52004011007	persoalan-1	persoalan		False	True	False	False
52004011008	--1	-		True	False	False	False
52004011009	persoalan-2	persoalan		False	True	False	False
52004011010	sendiri-1	sendiri		False	True	False	False
52004011011	dan-2	dan		False	True	False	False
52004011012	bekerja-1	bekerja		False	True	False	False
52004011013	dengan-1	dengan		False	True	False	False
52004011014	tanganmu-1	tanganmu		False	True	False	False
52004011015	sendiri-2	sendiri		False	True	False	False
52004011016	,-1	,		True	False	False	False
52004011017	seperti-1	seperti		False	True	False	False
52004011018	yang-1	yang		False	True	False	False
52004011019	telah-1	telah		False	True	False	False
52004011020	kami-1	kami		False	True	False	False
52004011021	pesankan-1	pesankan		False	True	False	False
52004011022	kepadamu-1	kepadamu		False	True	False	False
52004011023	,-2	,		True	False	False	False
52004012001	supaya-1	supaya		False	True	False	False
52004012002	kamu-1	kamu		False	True	False	False
52004012003	hidup-1	hidup		False	True	False	False
52004012004	dengan-1	dengan		False	True	False	False
52004012005	sopan-1	sopan		False	True	False	False
52004012006	di-1	di		False	True	False	False
52004012007	mata-1	mata		False	True	False	False
52004012008	orang-1	orang		False	True	False	False
52004012009	--1	-		True	False	False	False
52004012010	orang-2	orang		False	True	False	False
52004012011	luar-1	luar		False	True	False	False
52004012012	dan-1	dan		False	True	False	False
52004012013	tidak-1	tidak		False	True	False	False
52004012014	kekurangan-1	kekurangan		False	True	False	False
52004012015	sesuatu-1	sesuatu		False	True	False	False
52004012016	pun-1	pun		False	True	False	False
52004012017	.-1	.		True	False	False	False
52004013001	Selanjutnya-1	Selanjutnya		False	True	False	False
52004013002	,-1	,		True	False	False	False
52004013003	saudara-1	saudara		False	True	False	False
52004013004	--1	-		True	False	False	False
52004013005	saudara-2	saudara		False	True	False	False
52004013006	,-2	,		True	False	False	False
52004013007	kami-1	kami		False	True	False	False
52004013008	tidak-1	tidak		False	True	False	False
52004013009	mau-1	mau		False	True	False	False
52004013010	bahwa-1	bahwa		False	True	False	False
52004013011	kamu-1	kamu		False	True	False	False
52004013012	tidak-2	tidak		False	True	False	False
52004013013	mengetahui-1	mengetahui		False	True	False	False
52004013014	tentang-1	tentang		False	True	False	False
52004013015	mereka-1	mereka		False	True	False	False
52004013016	yang-1	yang		False	True	False	False
52004013017	meninggal-1	meninggal		False	True	False	False
52004013018	,-3	,		True	False	False	False
52004013019	supaya-1	supaya		False	True	False	False
52004013020	kamu-2	kamu		False	True	False	False
52004013021	jangan-1	jangan		False	True	False	False
52004013022	berdukacita-1	berdukacita		False	True	False	False
52004013023	seperti-1	seperti		False	True	False	False
52004013024	orang-1	orang		False	True	False	False
52004013025	--2	-		True	False	False	False
52004013026	orang-2	orang		False	True	False	False
52004013027	lain-1	lain		False	True	False	False
52004013028	yang-2	yang		False	True	False	False
52004013029	tidak-3	tidak		False	True	False	False
52004013030	mempunyai-1	mempunyai		False	True	False	False
52004013031	pengharapan-1	pengharapan		False	True	False	False
52004013032	.-1	.		True	False	False	False
52004014001	Karena-1	Karena		False	True	False	False
52004014002	jika-1	jika		False	True	False	False
52004014003	kita-1	kita		False	True	False	False
52004014004	percaya-1	percaya		False	True	False	False
52004014005	bahwa-1	bahwa		False	True	False	False
52004014006	Yesus-1	Yesus		False	True	False	False
52004014007	telah-1	telah		False	True	False	False
52004014008	mati-1	mati		False	True	False	False
52004014009	dan-1	dan		False	True	False	False
52004014010	telah-2	telah		False	True	False	False
52004014011	bangkit-1	bangkit		False	True	False	False
52004014012	,-1	,		True	False	False	False
52004014013	demikian-1	demikian		False	True	False	False
52004014014	juga-1	juga		False	True	False	False
52004014015	Allah-1	Allah		False	True	False	False
52004014016	akan-1	akan		False	True	False	False
52004014017	mengumpulkan-1	mengumpulkan		False	True	False	False
52004014018	mereka-1	mereka		False	True	False	False
52004014019	yang-1	yang		False	True	False	False
52004014020	telah-3	telah		False	True	False	False
52004014021	meninggal-1	meninggal		False	True	False	False
52004014022	dalam-1	dalam		False	True	False	False
52004014023	Yesus-2	Yesus		False	True	False	False
52004014024	untuk-1	untuk		False	True	False	False
52004014025	bersama-1	bersama		False	True	False	False
52004014026	--1	-		True	False	False	False
52004014027	sama-1	sama		False	True	False	False
52004014028	dengan-1	dengan		False	True	False	False
52004014029	Dia-1	Dia		False	True	False	False
52004014030	.-1	.		True	False	False	False
52004015001	Karena-1	Karena		False	True	False	False
52004015002	kami-1	kami		False	True	False	False
52004015003	katakan-1	katakan		False	True	False	False
52004015004	ini-1	ini		False	True	False	False
52004015005	kepadamu-1	kepadamu		False	True	False	False
52004015006	dengan-1	dengan		False	True	False	False
52004015007	firman-1	firman		False	True	False	False
52004015008	Tuhan-1	Tuhan		False	True	False	False
52004015009	,-1	,		True	False	False	False
52004015010	bahwa-1	bahwa		False	True	False	False
52004015011	kita-1	kita		False	True	False	False
52004015012	yang-1	yang		False	True	False	False
52004015013	hidup-1	hidup		False	True	False	False
52004015014	,-2	,		True	False	False	False
52004015015	yang-2	yang		False	True	False	False
52004015016	masih-1	masih		False	True	False	False
52004015017	tinggal-1	tinggal		False	True	False	False
52004015018	sampai-1	sampai		False	True	False	False
52004015019	kedatangan-1	kedatangan		False	True	False	False
52004015020	Tuhan-2	Tuhan		False	True	False	False
52004015021	,-3	,		True	False	False	False
52004015022	sekali-1	sekali		False	True	False	False
52004015023	--1	-		True	False	False	False
52004015024	kali-1	kali		False	True	False	False
52004015025	tidak-1	tidak		False	True	False	False
52004015026	akan-1	akan		False	True	False	False
52004015027	mendahului-1	mendahului		False	True	False	False
52004015028	mereka-1	mereka		False	True	False	False
52004015029	yang-3	yang		False	True	False	False
52004015030	telah-1	telah		False	True	False	False
52004015031	meninggal-1	meninggal		False	True	False	False
52004015032	.-1	.		True	False	False	False
52004016001	Sebab-1	Sebab		False	True	False	False
52004016002	dengan-1	dengan		False	True	False	False
52004016003	aba-1	aba		False	True	False	False
52004016004	--1	-		True	False	False	False
52004016005	aba-2	aba		False	True	False	False
52004016006	perintah-1	perintah		False	True	False	False
52004016007	,-1	,		True	False	False	False
52004016008	dengan-2	dengan		False	True	False	False
52004016009	suara-1	suara		False	True	False	False
52004016010	pemimpin-1	pemimpin		False	True	False	False
52004016011	malaikat-1	malaikat		False	True	False	False
52004016012	,-2	,		True	False	False	False
52004016013	dan-1	dan		False	True	False	False
52004016014	dengan-3	dengan		False	True	False	False
52004016015	bunyi-1	bunyi		False	True	False	False
52004016016	sangkakala-1	sangkakala		False	True	False	False
52004016017	Allah-1	Allah		False	True	False	False
52004016018	,-3	,		True	False	False	False
52004016019	Tuhan-1	Tuhan		False	True	False	False
52004016020	sendiri-1	sendiri		False	True	False	False
52004016021	akan-1	akan		False	True	False	False
52004016022	turun-1	turun		False	True	False	False
52004016023	dari-1	dari		False	True	False	False
52004016024	surga-1	surga		False	True	False	False
52004016025	dan-2	dan		False	True	False	False
52004016026	orang-1	orang		False	True	False	False
52004016027	--2	-		True	False	False	False
52004016028	orang-2	orang		False	True	False	False
52004016029	yang-1	yang		False	True	False	False
52004016030	mati-1	mati		False	True	False	False
52004016031	dalam-1	dalam		False	True	False	False
52004016032	Kristus-1	Kristus		False	True	False	False
52004016033	akan-2	akan		False	True	False	False
52004016034	lebih-1	lebih		False	True	False	False
52004016035	dahulu-1	dahulu		False	True	False	False
52004016036	bangkit-1	bangkit		False	True	False	False
52004016037	.-1	.		True	False	False	False
52004017001	Sesudah-1	Sesudah		False	True	False	False
52004017002	itu-1	itu		False	True	False	False
52004017003	,-1	,		True	False	False	False
52004017004	kita-1	kita		False	True	False	False
52004017005	yang-1	yang		False	True	False	False
52004017006	hidup-1	hidup		False	True	False	False
52004017007	,-2	,		True	False	False	False
52004017008	yang-2	yang		False	True	False	False
52004017009	masih-1	masih		False	True	False	False
52004017010	tinggal-1	tinggal		False	True	False	False
52004017011	,-3	,		True	False	False	False
52004017012	akan-1	akan		False	True	False	False
52004017013	diangkat-1	diangkat		False	True	False	False
52004017014	bersama-1	bersama		False	True	False	False
52004017015	mereka-1	mereka		False	True	False	False
52004017016	dalam-1	dalam		False	True	False	False
52004017017	awan-1	awan		False	True	False	False
52004017018	--1	-		True	False	False	False
52004017019	awan-2	awan		False	True	False	False
52004017020	untuk-1	untuk		False	True	False	False
52004017021	bertemu-1	bertemu		False	True	False	False
52004017022	Tuhan-1	Tuhan		False	True	False	False
52004017023	di-1	di		False	True	False	False
52004017024	angkasa-1	angkasa		False	True	False	False
52004017025	.-1	.		True	False	False	False
52004017026	Demikianlah-1	Demikianlah		False	True	False	False
52004017027	kita-2	kita		False	True	False	False
52004017028	akan-2	akan		False	True	False	False
52004017029	selalu-1	selalu		False	True	False	False
52004017030	berada-1	berada		False	True	False	False
52004017031	bersama-2	bersama		False	True	False	False
52004017032	Tuhan-2	Tuhan		False	True	False	False
52004017033	.-2	.		True	False	False	False
52004018001	Karena-1	Karena		False	True	False	False
52004018002	itu-1	itu		False	True	False	False
52004018003	hiburkanlah-1	hiburkanlah		False	True	False	False
52004018004	seorang-1	seorang		False	True	False	False
52004018005	akan-1	akan		False	True	False	False
52004018006	yang-1	yang		False	True	False	False
52004018007	lain-1	lain		False	True	False	False
52004018008	dengan-1	dengan		False	True	False	False
52004018009	perkataan-1	perkataan		False	True	False	False
52004018010	--1	-		True	False	False	False
52004018011	perkataan-2	perkataan		False	True	False	False
52004018012	ini-1	ini		False	True	False	False
52004018013	.-1	.		True	False	False	False
52005001001	Tetapi-1	Tetapi		False	True	False	False
52005001002	tentang-1	tentang		False	True	False	False
52005001003	waktu-1	waktu		False	True	False	False
52005001004	dan-1	dan		False	True	False	False
52005001005	masa-1	masa		False	True	False	False
52005001006	,-1	,		True	False	False	False
52005001007	saudara-1	saudara		False	True	False	False
52005001008	--1	-		True	False	False	False
52005001009	saudara-2	saudara		False	True	False	False
52005001010	,-2	,		True	False	False	False
52005001011	tidak-1	tidak		False	True	False	False
52005001012	perlu-1	perlu		False	True	False	False
52005001013	dituliskan-1	dituliskan		False	True	False	False
52005001014	kepadamu-1	kepadamu		False	True	False	False
52005001015	,-3	,		True	False	False	False
52005002001	karena-1	karena		False	True	False	False
52005002002	kamu-1	kamu		False	True	False	False
52005002003	sendiri-1	sendiri		False	True	False	False
52005002004	tahu-1	tahu		False	True	False	False
52005002005	benar-1	benar		False	True	False	False
52005002006	--1	-		True	False	False	False
52005002007	benar-2	benar		False	True	False	False
52005002008	bahwa-1	bahwa		False	True	False	False
52005002009	hari-1	hari		False	True	False	False
52005002010	Tuhan-1	Tuhan		False	True	False	False
52005002011	datang-1	datang		False	True	False	False
52005002012	dalam-1	dalam		False	True	False	False
52005002013	cara-1	cara		False	True	False	False
52005002014	seperti-1	seperti		False	True	False	False
52005002015	pencuri-1	pencuri		False	True	False	False
52005002016	pada-1	pada		False	True	False	False
52005002017	waktu-1	waktu		False	True	False	False
52005002018	malam-1	malam		False	True	False	False
52005002019	.-1	.		True	False	False	False
52005003001	Apabila-1	Apabila		False	True	False	False
52005003002	mereka-1	mereka		False	True	False	False
52005003003	mengatakan-1	mengatakan		False	True	False	False
52005003004	:-1	:		True	False	False	False
52005003005	damai-1	damai		False	True	False	False
52005003006	dan-1	dan		False	True	False	False
52005003007	aman-1	aman		False	True	False	False
52005003008	---1	--		True	False	False	False
52005003009	maka-1	maka		False	True	False	False
52005003010	tiba-1	tiba		False	True	False	False
52005003011	--1	-		True	False	False	False
52005003012	tiba-2	tiba		False	True	False	False
52005003013	kebinasaan-1	kebinasaan		False	True	False	False
52005003014	menimpa-1	menimpa		False	True	False	False
52005003015	mereka-2	mereka		False	True	False	False
52005003016	,-1	,		True	False	False	False
52005003017	seperti-1	seperti		False	True	False	False
52005003018	sakit-1	sakit		False	True	False	False
52005003019	bersalin-1	bersalin		False	True	False	False
52005003020	dari-1	dari		False	True	False	False
52005003021	seorang-1	seorang		False	True	False	False
52005003022	perempuan-1	perempuan		False	True	False	False
52005003023	yang-1	yang		False	True	False	False
52005003024	hamil-1	hamil		False	True	False	False
52005003025	---2	--		True	False	False	False
52005003026	mereka-3	mereka		False	True	False	False
52005003027	pasti-1	pasti		False	True	False	False
52005003028	tidak-1	tidak		False	True	False	False
52005003029	akan-1	akan		False	True	False	False
52005003030	luput-1	luput		False	True	False	False
52005003031	.-1	.		True	False	False	False
52005004001	Tetapi-1	Tetapi		False	True	False	False
52005004002	kamu-1	kamu		False	True	False	False
52005004003	,-1	,		True	False	False	False
52005004004	saudara-1	saudara		False	True	False	False
52005004005	--1	-		True	False	False	False
52005004006	saudara-2	saudara		False	True	False	False
52005004007	,-2	,		True	False	False	False
52005004008	kamu-2	kamu		False	True	False	False
52005004009	tidak-1	tidak		False	True	False	False
52005004010	hidup-1	hidup		False	True	False	False
52005004011	di-1	di		False	True	False	False
52005004012	dalam-1	dalam		False	True	False	False
52005004013	kegelapan-1	kegelapan		False	True	False	False
52005004014	,-3	,		True	False	False	False
52005004015	sehingga-1	sehingga		False	True	False	False
52005004016	hari-1	hari		False	True	False	False
52005004017	itu-1	itu		False	True	False	False
52005004018	mendatangi-1	mendatangi		False	True	False	False
52005004019	kamu-3	kamu		False	True	False	False
52005004020	seperti-1	seperti		False	True	False	False
52005004021	seorang-1	seorang		False	True	False	False
52005004022	pencuri-1	pencuri		False	True	False	False
52005004023	,-4	,		True	False	False	False
52005005001	karena-1	karena		False	True	False	False
52005005002	kamu-1	kamu		False	True	False	False
52005005003	semua-1	semua		False	True	False	False
52005005004	adalah-1	adalah		False	True	False	False
52005005005	anak-1	anak		False	True	False	False
52005005006	--1	-		True	False	False	False
52005005007	anak-2	anak		False	True	False	False
52005005008	terang-1	terang		False	True	False	False
52005005009	dan-1	dan		False	True	False	False
52005005010	anak-3	anak		False	True	False	False
52005005011	--2	-		True	False	False	False
52005005012	anak-4	anak		False	True	False	False
52005005013	siang-1	siang		False	True	False	False
52005005014	.-1	.		True	False	False	False
52005005015	Kita-1	Kita		False	True	False	False
52005005016	bukanlah-1	bukanlah		False	True	False	False
52005005017	orang-1	orang		False	True	False	False
52005005018	--3	-		True	False	False	False
52005005019	orang-2	orang		False	True	False	False
52005005020	malam-1	malam		False	True	False	False
52005005021	atau-1	atau		False	True	False	False
52005005022	orang-3	orang		False	True	False	False
52005005023	--4	-		True	False	False	False
52005005024	orang-4	orang		False	True	False	False
52005005025	kegelapan-1	kegelapan		False	True	False	False
52005005026	.-2	.		True	False	False	False
52005006001	Sebab-1	Sebab		False	True	False	False
52005006002	itu-1	itu		False	True	False	False
52005006003	baiklah-1	baiklah		False	True	False	False
52005006004	jangan-1	jangan		False	True	False	False
52005006005	kita-1	kita		False	True	False	False
52005006006	tidur-1	tidur		False	True	False	False
52005006007	seperti-1	seperti		False	True	False	False
52005006008	orang-1	orang		False	True	False	False
52005006009	--1	-		True	False	False	False
52005006010	orang-2	orang		False	True	False	False
52005006011	lain-1	lain		False	True	False	False
52005006012	,-1	,		True	False	False	False
52005006013	tetapi-1	tetapi		False	True	False	False
52005006014	marilah-1	marilah		False	True	False	False
52005006015	kita-2	kita		False	True	False	False
52005006016	berjaga-1	berjaga		False	True	False	False
52005006017	--2	-		True	False	False	False
52005006018	jaga-1	jaga		False	True	False	False
52005006019	dan-1	dan		False	True	False	False
52005006020	sadar-1	sadar		False	True	False	False
52005006021	.-1	.		True	False	False	False
52005007001	Sebab-1	Sebab		False	True	False	False
52005007002	mereka-1	mereka		False	True	False	False
52005007003	yang-1	yang		False	True	False	False
52005007004	tidur-1	tidur		False	True	False	False
52005007005	,-1	,		True	False	False	False
52005007006	tidur-2	tidur		False	True	False	False
52005007007	waktu-1	waktu		False	True	False	False
52005007008	malam-1	malam		False	True	False	False
52005007009	dan-1	dan		False	True	False	False
52005007010	mereka-2	mereka		False	True	False	False
52005007011	yang-2	yang		False	True	False	False
52005007012	mabuk-1	mabuk		False	True	False	False
52005007013	,-2	,		True	False	False	False
52005007014	mabuk-2	mabuk		False	True	False	False
52005007015	waktu-2	waktu		False	True	False	False
52005007016	malam-2	malam		False	True	False	False
52005007017	.-1	.		True	False	False	False
52005008001	Tetapi-1	Tetapi		False	True	False	False
52005008002	kita-1	kita		False	True	False	False
52005008003	,-1	,		True	False	False	False
52005008004	yang-1	yang		False	True	False	False
52005008005	adalah-1	adalah		False	True	False	False
52005008006	orang-1	orang		False	True	False	False
52005008007	--1	-		True	False	False	False
52005008008	orang-2	orang		False	True	False	False
52005008009	siang-1	siang		False	True	False	False
52005008010	,-2	,		True	False	False	False
52005008011	baiklah-1	baiklah		False	True	False	False
52005008012	kita-2	kita		False	True	False	False
52005008013	sadar-1	sadar		False	True	False	False
52005008014	,-3	,		True	False	False	False
52005008015	dengan-1	dengan		False	True	False	False
52005008016	memakai-1	memakai		False	True	False	False
52005008017	baju-1	baju		False	True	False	False
52005008018	zirah-1	zirah		False	True	False	False
52005008019	iman-1	iman		False	True	False	False
52005008020	dan-1	dan		False	True	False	False
52005008021	kasih-1	kasih		False	True	False	False
52005008022	,-4	,		True	False	False	False
52005008023	dan-2	dan		False	True	False	False
52005008024	ketopong-1	ketopong		False	True	False	False
52005008025	,-5	,		True	False	False	False
52005008026	yaitu-1	yaitu		False	True	False	False
52005008027	pengharapan-1	pengharapan		False	True	False	False
52005008028	keselamatan-1	keselamatan		False	True	False	False
52005008029	.-1	.		True	False	False	False
52005009001	Karena-1	Karena		False	True	False	False
52005009002	Allah-1	Allah		False	True	False	False
52005009003	tidak-1	tidak		False	True	False	False
52005009004	menetapkan-1	menetapkan		False	True	False	False
52005009005	kita-1	kita		False	True	False	False
52005009006	untuk-1	untuk		False	True	False	False
52005009007	ditimpa-1	ditimpa		False	True	False	False
52005009008	murka-1	murka		False	True	False	False
52005009009	,-1	,		True	False	False	False
52005009010	tetapi-1	tetapi		False	True	False	False
52005009011	untuk-2	untuk		False	True	False	False
52005009012	beroleh-1	beroleh		False	True	False	False
52005009013	keselamatan-1	keselamatan		False	True	False	False
52005009014	melalui-1	melalui		False	True	False	False
52005009015	Yesus-1	Yesus		False	True	False	False
52005009016	Kristus-1	Kristus		False	True	False	False
52005009017	,-2	,		True	False	False	False
52005009018	Tuhan-1	Tuhan		False	True	False	False
52005009019	kita-2	kita		False	True	False	False
52005009020	,-3	,		True	False	False	False
52005010001	yang-1	yang		False	True	False	False
52005010002	sudah-1	sudah		False	True	False	False
52005010003	mati-1	mati		False	True	False	False
52005010004	untuk-1	untuk		False	True	False	False
52005010005	kita-1	kita		False	True	False	False
52005010006	,-1	,		True	False	False	False
52005010007	supaya-1	supaya		False	True	False	False
52005010008	entah-1	entah		False	True	False	False
52005010009	kita-2	kita		False	True	False	False
52005010010	berjaga-1	berjaga		False	True	False	False
52005010011	--1	-		True	False	False	False
52005010012	jaga-1	jaga		False	True	False	False
52005010013	,-2	,		True	False	False	False
52005010014	entah-2	entah		False	True	False	False
52005010015	kita-3	kita		False	True	False	False
52005010016	tidur-1	tidur		False	True	False	False
52005010017	,-3	,		True	False	False	False
52005010018	kita-4	kita		False	True	False	False
52005010019	akan-1	akan		False	True	False	False
52005010020	hidup-1	hidup		False	True	False	False
52005010021	bersama-1	bersama		False	True	False	False
52005010022	--2	-		True	False	False	False
52005010023	sama-1	sama		False	True	False	False
52005010024	dengan-1	dengan		False	True	False	False
52005010025	Dia-1	Dia		False	True	False	False
52005010026	.-1	.		True	False	False	False
52005011001	Karena-1	Karena		False	True	False	False
52005011002	itu-1	itu		False	True	False	False
52005011003	nasihatilah-1	nasihatilah		False	True	False	False
52005011004	seorang-1	seorang		False	True	False	False
52005011005	akan-1	akan		False	True	False	False
52005011006	yang-1	yang		False	True	False	False
52005011007	lain-1	lain		False	True	False	False
52005011008	dan-1	dan		False	True	False	False
52005011009	saling-1	saling		False	True	False	False
52005011010	membangunlah-1	membangunlah		False	True	False	False
52005011011	di-1	di		False	True	False	False
52005011012	antara-1	antara		False	True	False	False
52005011013	kamu-1	kamu		False	True	False	False
52005011014	seperti-1	seperti		False	True	False	False
52005011015	yang-2	yang		False	True	False	False
52005011016	juga-1	juga		False	True	False	False
52005011017	kamu-2	kamu		False	True	False	False
52005011018	sedang-1	sedang		False	True	False	False
52005011019	lakukan-1	lakukan		False	True	False	False
52005011020	.-1	.		True	False	False	False
52005012001	Sekarang-1	Sekarang		False	True	False	False
52005012002	kami-1	kami		False	True	False	False
52005012003	minta-1	minta		False	True	False	False
52005012004	kepadamu-1	kepadamu		False	True	False	False
52005012005	,-1	,		True	False	False	False
52005012006	saudara-1	saudara		False	True	False	False
52005012007	--1	-		True	False	False	False
52005012008	saudara-2	saudara		False	True	False	False
52005012009	,-2	,		True	False	False	False
52005012010	supaya-1	supaya		False	True	False	False
52005012011	kamu-1	kamu		False	True	False	False
52005012012	menghargai-1	menghargai		False	True	False	False
52005012013	mereka-1	mereka		False	True	False	False
52005012014	yang-1	yang		False	True	False	False
52005012015	bekerja-1	bekerja		False	True	False	False
52005012016	keras-1	keras		False	True	False	False
52005012017	di-1	di		False	True	False	False
52005012018	antara-1	antara		False	True	False	False
52005012019	kamu-2	kamu		False	True	False	False
52005012020	,-3	,		True	False	False	False
52005012021	yang-2	yang		False	True	False	False
52005012022	memimpin-1	memimpin		False	True	False	False
52005012023	kamu-3	kamu		False	True	False	False
52005012024	dalam-1	dalam		False	True	False	False
52005012025	Tuhan-1	Tuhan		False	True	False	False
52005012026	,-4	,		True	False	False	False
52005012027	dan-1	dan		False	True	False	False
52005012028	yang-3	yang		False	True	False	False
52005012029	menegur-1	menegur		False	True	False	False
52005012030	kamu-4	kamu		False	True	False	False
52005012031	,-5	,		True	False	False	False
52005013001	dan-1	dan		False	True	False	False
52005013002	supaya-1	supaya		False	True	False	False
52005013003	kamu-1	kamu		False	True	False	False
52005013004	sungguh-1	sungguh		False	True	False	False
52005013005	--1	-		True	False	False	False
52005013006	sungguh-2	sungguh		False	True	False	False
52005013007	menjunjung-1	menjunjung		False	True	False	False
52005013008	mereka-1	mereka		False	True	False	False
52005013009	dalam-1	dalam		False	True	False	False
52005013010	kasih-1	kasih		False	True	False	False
52005013011	karena-1	karena		False	True	False	False
52005013012	pekerjaan-1	pekerjaan		False	True	False	False
52005013013	mereka-2	mereka		False	True	False	False
52005013014	.-1	.		True	False	False	False
52005013015	Hiduplah-1	Hiduplah		False	True	False	False
52005013016	dalam-2	dalam		False	True	False	False
52005013017	damai-1	damai		False	True	False	False
52005013018	seorang-1	seorang		False	True	False	False
52005013019	dengan-1	dengan		False	True	False	False
52005013020	yang-1	yang		False	True	False	False
52005013021	lain-1	lain		False	True	False	False
52005013022	.-2	.		True	False	False	False
52005014001	Selanjutnya-1	Selanjutnya		False	True	False	False
52005014002	,-1	,		True	False	False	False
52005014003	kami-1	kami		False	True	False	False
52005014004	menasihati-1	menasihati		False	True	False	False
52005014005	kamu-1	kamu		False	True	False	False
52005014006	,-2	,		True	False	False	False
52005014007	saudara-1	saudara		False	True	False	False
52005014008	--1	-		True	False	False	False
52005014009	saudara-2	saudara		False	True	False	False
52005014010	,-3	,		True	False	False	False
52005014011	tegurlah-1	tegurlah		False	True	False	False
52005014012	mereka-1	mereka		False	True	False	False
52005014013	yang-1	yang		False	True	False	False
52005014014	hidup-1	hidup		False	True	False	False
52005014015	tidak-1	tidak		False	True	False	False
52005014016	tertib-1	tertib		False	True	False	False
52005014017	,-4	,		True	False	False	False
52005014018	hiburlah-1	hiburlah		False	True	False	False
52005014019	mereka-2	mereka		False	True	False	False
52005014020	yang-2	yang		False	True	False	False
52005014021	tawar-1	tawar		False	True	False	False
52005014022	hati-1	hati		False	True	False	False
