id	altId	text	transType	isPunc	isPrimary
41006021015	请-1	请		False	False
41006021016	了-1	了		False	False
41006021017	大臣-1	大臣	k	False	True
41006021018	和-1	和	k	False	True
41006021019	千夫长-1	千夫长	k	False	True
41006021020	并-1	并	k	False	True
41006021021	加利利-1	加利利	k	False	True
41006021022	做-1	做	k	False	False
41006021023	首领-1	首领	k	False	True
41006021024	的-2	的	k	False	False
41006021025	。-1	。		True	False
41006022001	希罗底-1	希罗底	k	False	True
41006022002	的-1	的	m	False	False
41006022003	女儿-1	女儿	k	False	True
41006022004	进来-1	进来	k	False	True
41006022005	跳舞-1	跳舞	k	False	True
41006022006	，-1	，		True	False
41006022007	使-1	使	k	False	False
41006022008	希律-1	希律	k	False	True
41006022009	和-1	和	k	False	True
41006022010	同席-1	同席	k	False	True
41006022011	的-2	的	m	False	False
41006022012	人-1	人	a	False	False
41006022013	都-1	都		False	False
41006022014	欢喜-1	欢喜	k	False	True
41006022015	。-1	。		True	False
41006022016	王-1	王	k	False	True
41006022017	就-1	就	m	False	False
41006022018	对-1	对	m	False	False
41006022019	女子-1	女子	k	False	True
41006022020	说-1	说	k	False	True
41006022021	：-1	：		True	False
41006022022	“-1	“		True	False
41006022023	你-1	你	m	False	False
41006022024	随意-1	随意	k	False	True
41006022025	向-1	向		False	False
41006022026	我-1	我	k	False	True
41006022027	求-1	求	k	False	True
41006022028	什么-1	什么	k	False	True
41006022029	，-2	，		True	False
41006022030	我-2	我	m	False	False
41006022031	必-1	必	m	False	False
41006022032	给-1	给	k	False	True
41006022033	你-2	你	k	False	True
41006022034	。-2	。		True	False
41006022035	”-1	”		True	False
41006023001	又-1	又	k	False	True
41006023002	对-1	对	m	False	False
41006023003	她-1	她	k	False	True
41006023004	起誓-1	起誓	k	False	True
41006023005	说-1	说		False	False
41006023006	：-1	：		True	False
41006023007	“-1	“		True	False
41006023008	随-1	随		False	False
41006023009	你-1	你	m	False	False
41006023010	向-1	向		False	False
41006023011	我-1	我	k	False	True
41006023012	求-1	求	k	False	True
41006023013	什么-1	什么	k	False	True
41006023014	，-1	，		True	False
41006023015	就是-1	就是		False	False
41006023016	我-2	我	k	False	True
41006023017	国-1	国	k	False	True
41006023018	的-1	的	m	False	False
41006023019	一半-1	一半	k	False	True
41006023020	，-2	，		True	False
41006023021	我-2	我	m	False	False
41006023022	也-1	也		False	False
41006023023	必-1	必	m	False	False
41006023024	给-1	给	k	False	True
41006023025	你-2	你	k	False	True
41006023026	！-1	！		True	False
41006023027	”-1	”		True	False
41006024001	她-1	她	m	False	False
41006024002	就-1	就	k	False	True
41006024003	出去-1	出去	k	False	True
41006024004	对-1	对	m	False	False
41006024005	她-2	她	k	False	True
41006024006	母亲-1	母亲	k	False	True
41006024007	说-1	说	k	False	True
41006024008	：-1	：		True	False
41006024009	“-1	“		True	False
41006024010	我-1	我	m	False	False
41006024011	可以-1	可以	m	False	False
41006024012	求-1	求	k	False	True
41006024013	什么-1	什么	k	False	True
41006024014	呢-1	呢	m	False	False
41006024015	？-1	？		True	False
41006024016	”-1	”		True	False
41006024017	她-2	她	s	False	True
41006024018	母亲-2	母亲	s	False	False
41006024019	说-2	说	k	False	True
41006024020	：-2	：		True	False
41006024021	“-2	“		True	False
41006024022	施洗-1	施洗	k	False	True
41006024023	约翰-1	约翰	k	False	True
41006024024	的-1	的	m	False	False
41006024025	头-1	头	k	False	True
41006024026	！-1	！		True	False
41006024027	”-2	”		True	False
41006025001	她-1	她	m	False	False
41006025002	就-1	就	k	False	True
41006025003	急忙-1	急忙	k	False	True
41006025004	进去-1	进去	k	False	True
41006025005	见-1	见		False	False
41006025006	王-1	王	k	False	True
41006025007	，-1	，		True	False
41006025008	求-1	求	k	False	True
41006025009	他-1	他		False	False
41006025010	说-1	说	k	False	True
41006025011	：-1	：		True	False
41006025012	“-1	“		True	False
41006025013	我-1	我	m	False	False
41006025014	愿-1	愿	k	False	True
41006025015	王-2	王		False	False
41006025016	立时-1	立时	k	False	True
41006025017	把-1	把	m	False	False
41006025018	施洗-1	施洗	k	False	True
41006025019	约翰-1	约翰	k	False	True
41006025020	的-1	的	m	False	False
41006025021	头-1	头	k	False	True
41006025022	放-1	放		False	False
41006025023	在-1	在	k	False	False
41006025024	盘子-1	盘子	k	False	True
41006025025	里-1	里	k	False	True
41006025026	给-1	给	k	False	True
41006025027	我-2	我	k	False	True
41006025028	。-1	。		True	False
41006025029	”-1	”		True	False
41006026001	王-1	王	k	False	True
41006026002	就-1	就	k	False	True
41006026003	甚-1	甚	k	False	False
41006026004	忧愁-1	忧愁	k	False	True
41006026005	，-1	，		True	False
41006026006	但-1	但		False	False
41006026007	因-1	因	k	False	True
41006026008	他-1	他	m	False	False
41006026009	所-1	所	a	False	False
41006026010	起-1	起	a	False	False
41006026011	的-1	的	a	False	False
41006026012	誓-1	誓	k	False	True
41006026013	，-2	，		True	False
41006026014	又-1	又	k	False	True
41006026015	因-2	因		False	False
41006026016	同席-1	同席	k	False	True
41006026017	的-2	的	m	False	False
41006026018	人-1	人	a	False	False
41006026019	，-2	，		True	False
41006026020	就-2	就	m	False	False
41006026021	不-1	不	k	False	True
41006026022	肯-1	肯	k	False	True
41006026023	推辞-1	推辞	k	False	True
41006026024	，-2	，		True	False
41006027001	随即-1	随即	k	False	True
41006027002	差-1	差	k	False	True
41006027003	一-1	一	m	False	False
41006027004	个-1	个	a	False	False
41006027005	护卫兵-1	护卫兵	k	False	True
41006027006	，-1	，		True	False
41006027007	吩咐-1	吩咐	k	False	True
41006027008	拿-1	拿	k	False	True
41006027009	约翰-1	约翰	s	False	True
41006027010	的-1	的	m	False	False
41006027011	头-1	头	k	False	True
41006027012	来-1	来	k	False	False
41006027013	。-1	。		True	False
41006027014	护卫兵-2	护卫兵	s	False	False
41006027015	就-1	就	k	False	True
41006027016	去-1	去	k	False	True
41006027017	，-2	，		True	False
41006027018	在-1	在	k	False	False
41006027019	监-1	监	k	False	True
41006027020	里-1	里	k	False	True
41006027021	斩-1	斩	k	False	True
41006027022	了-1	了	m	False	False
41006027023	约翰-2	约翰	s	False	True
41006027024	，-2	，		True	False
41006028001	把-1	把	m	False	False
41006028002	头-1	头	k	False	True
41006028003	放-1	放		False	False
41006028004	在-1	在	k	False	False
41006028005	盘子-1	盘子	k	False	True
41006028006	里-1	里	k	False	True
41006028007	，-1	，		True	False
41006028008	拿来-1	拿来	k	False	True
41006028009	给-1	给	k	False	True
41006028010	女子-1	女子	k	False	True
41006028011	，-2	，		True	False
41006028012	女子-2	女子	k	False	True
41006028013	就-1	就	k	False	True
41006028014	给-2	给	k	False	True
41006028015	她-1	她	k	False	True
41006028016	母亲-1	母亲	k	False	True
41006028017	。-1	。		True	False
41006029001	约翰-1	约翰	s	False	True
41006029002	的-1	的	m	False	False
41006029003	门徒-1	门徒	k	False	True
41006029004	听见-1	听见	k	False	True
41006029005	了-1	了	m	False	False
41006029006	，-1	，		True	False
41006029007	就-1	就	m	False	False
41006029008	来-1	来	k	False	True
41006029009	把-1	把	m	False	False
41006029010	他-1	他	k	False	True
41006029011	的-2	的	m	False	False
41006029012	尸首-1	尸首	k	False	True
41006029013	领去-1	领去	k	False	True
41006029014	，-2	，		True	False
41006029015	葬-1	葬	k	False	True
41006029016	在-1	在	k	False	False
41006029017	坟墓-1	坟墓	k	False	True
41006029018	里-1	里	k	False	True
41006029019	。-1	。		True	False
41006030001	使徒-1	使徒	k	False	True
41006030002	聚集-1	聚集	k	False	True
41006030003	到-1	到	k	False	True
41006030004	耶稣-1	耶稣	k	False	True
41006030005	那里-1	那里	a	False	False
41006030006	，-1	，		True	False
41006030007	将-1	将	m	False	False
41006030008	一切-1	一切	k	False	True
41006030009	所-1	所	k	False	False
41006030010	做-1	做	k	False	True
41006030011	的-1	的	k	False	False
41006030012	事-1	事	k	False	True
41006030013	、-1	、		True	False
41006030014	所-2	所	k	False	True
41006030015	传-1	传	k	False	True
41006030016	的-2	的	k	False	False
41006030017	道-1	道		False	False
41006030018	全-1	全	a	False	False
41006030019	告诉-1	告诉	k	False	True
41006030020	他-1	他	k	False	True
41006030021	。-1	。		True	False
41006031001	他-1	他	m	False	False
41006031002	就-1	就	k	False	True
41006031003	说-1	说	k	False	True
41006031004	：-1	：		True	False
41006031005	“-1	“		True	False
41006031006	你们-1	你们	k	False	True
41006031007	来-1	来	k	False	True
41006031008	，-1	，		True	False
41006031009	同-1	同		False	False
41006031010	我-1	我		False	False
41006031011	暗暗-1	暗暗	k	False	True
41006031012	地-1	地	k	False	False
41006031013	到-1	到	k	False	True
41006031014	旷野-1	旷野	k	False	True
41006031015	地方-1	地方	k	False	True
41006031016	去-1	去		False	False
41006031017	歇-1	歇	k	False	True
41006031018	一-1	一	k	False	False
41006031019	歇-2	歇	k	False	False
41006031020	。-1	。		True	False
41006031021	”-1	”		True	False
41006031022	这-1	这		False	False
41006031023	是-1	是		False	False
41006031024	因为-1	因为	k	False	True
41006031025	来往-1	来往	k	False	True
41006031026	的-1	的	m	False	False
41006031027	人-1	人	a	False	False
41006031028	多-1	多	k	False	True
41006031029	，-2	，		True	False
41006031030	他们-1	他们	m	False	False
41006031031	连-1	连		False	False
41006031032	吃饭-1	吃饭	k	False	True
41006031033	也-1	也		False	False
41006031034	没有-1	没有	k	False	True
41006031035	工夫-1	工夫	k	False	False
41006031036	。-2	。		True	False
41006032001	他们-1	他们	m	False	False
41006032002	就-1	就	k	False	True
41006032003	坐-1	坐		False	False
41006032004	船-1	船	k	False	True
41006032005	，-1	，		True	False
41006032006	暗暗-1	暗暗	k	False	True
41006032007	地-1	地	k	False	False
41006032008	往-1	往	k	False	True
41006032009	旷野-1	旷野	k	False	True
41006032010	地方-1	地方	k	False	True
41006032011	去-1	去	k	False	True
41006032012	。-1	。		True	False
41006033001	众人-1	众人		False	False
41006033002	看见-1	看见	k	False	True
41006033003	他们-1	他们	k	False	True
41006033004	去-1	去	k	False	True
41006033005	，-1	，		True	False
41006033006	有-1	有		False	False
41006033007	许多-1	许多	k	False	True
41006033008	认识-1	认识	k	False	True
41006033009	他们-2	他们		False	False
41006033010	的-1	的		False	False
41006033011	，-2	，		True	False
41006033012	就-1	就	k	False	True
41006033013	从-1	从	k	False	True
41006033014	各-1	各	k	False	True
41006033015	城-1	城	k	False	True
41006033016	步行-1	步行	k	False	True
41006033017	，-2	，		True	False
41006033018	一同-1	一同	k	False	False
41006033019	跑-1	跑	k	False	True
41006033020	到-1	到	k	False	False
41006033021	那里-1	那里	k	False	True
41006033022	，-2	，		True	False
41006033023	比-1	比	k	False	False
41006033024	他们-2	他们	k	False	True
41006033025	先-1	先	k	False	False
41006033026	赶到-1	赶到	k	False	True
41006033027	了-1	了	m	False	False
41006033028	。-1	。		True	False
41006034001	耶稣-1	耶稣	s	False	False
41006034002	出来-1	出来	k	False	True
41006034003	，-1	，		True	False
41006034004	见-1	见	k	False	True
41006034005	有-1	有		False	False
41006034006	许多-1	许多	k	False	True
41006034007	的-1	的	k	False	False
41006034008	人-1	人	k	False	False
41006034009	，-2	，		True	False
41006034010	就-1	就	k	False	True
41006034011	怜悯-1	怜悯	k	False	True
41006034012	他们-1	他们	k	False	True
41006034013	，-2	，		True	False
41006034014	因为-1	因为	k	False	True
41006034015	他们-2	他们	m	False	False
41006034016	如同-1	如同	k	False	True
41006034017	羊-1	羊	k	False	True
41006034018	没有-1	没有	k	False	True
41006034019	牧人-1	牧人	k	False	True
41006034020	一般-1	一般	k	False	False
41006034021	，-2	，		True	False
41006034022	于是-1	于是	k	False	True
41006034023	开口-1	开口	k	False	False
41006034024	教训-1	教训	k	False	True
41006034025	他们-2	他们	k	False	True
41006034026	许多-2	许多	k	False	True
41006034027	道理-1	道理	a	False	False
41006034028	。-1	。		True	False
41006035001	天-1	天	k	False	False
41006035002	已经-1	已经	k	False	True
41006035003	晚-1	晚	k	False	True
41006035004	了-1	了	m	False	False
41006035005	，-1	，		True	False
41006035006	门徒-1	门徒	k	False	True
41006035007	进前-1	进前	k	False	False
41006035008	来-1	来	k	False	True
41006035009	说-1	说	k	False	True
41006035010	：-1	：		True	False
41006035011	“-1	“		True	False
41006035012	这-1	这	s	False	True
41006035013	是-1	是	k	False	True
41006035014	野地-1	野地	k	False	True
41006035015	，-2	，		True	False
41006035016	天-2	天	k	False	False
41006035017	已经-2	已经	k	False	True
41006035018	晚-2	晚	k	False	True
41006035019	了-2	了	a	False	False
41006035020	，-2	，		True	False
41006036001	请-1	请	m	False	False
41006036002	叫-1	叫	m	False	False
41006036003	众人-1	众人	s	False	True
41006036004	散开-1	散开	k	False	True
41006036005	，-1	，		True	False
41006036006	他们-1	他们	m	False	False
41006036007	好-1	好	k	False	True
41006036008	往-1	往	k	False	False
41006036009	四面-1	四面	k	False	True
41006036010	乡村-1	乡村	k	False	True
41006036011	里-1	里	k	False	True
41006036012	去-1	去	k	False	True
41006036013	自己-1	自己	k	False	True
41006036014	买-1	买	k	False	True
41006036015	什么-1	什么	k	False	True
41006036016	吃-1	吃	k	False	True
41006036017	。-1	。		True	False
41006036018	”-1	”		True	False
41006037001	耶稣-1	耶稣	s	False	True
41006037002	回答-1	回答	k	False	True
41006037003	说-1	说	k	False	True
41006037004	：-1	：		True	False
41006037005	“-1	“		True	False
41006037006	你们-1	你们	k	False	True
41006037007	给-1	给	k	False	True
41006037008	他们-1	他们	k	False	True
41006037009	吃-1	吃	k	False	True
41006037010	吧-1	吧	m	False	False
41006037011	！-1	！		True	False
41006037012	”-1	”		True	False
41006037013	门徒-1	门徒	s	False	False
41006037014	说-2	说	k	False	True
41006037015	：-2	：		True	False
41006037016	“-2	“		True	False
41006037017	我们-1	我们	m	False	False
41006037018	可以-1	可以	m	False	False
41006037019	去-1	去	k	False	True
41006037020	买-1	买	k	False	True
41006037021	二十-1	二十	u	False	True
41006037022	两-1	两	u	False	False
41006037023	银子-1	银子	u	False	False
41006037024	的-1	的	m	False	False
41006037025	饼-1	饼	k	False	True
41006037026	给-2	给	k	False	True
41006037027	他们-2	他们	k	False	True
41006037028	吃-2	吃	k	False	True
41006037029	吗-1	吗		False	False
41006037030	？-1	？		True	False
41006037031	”-2	”		True	False
41006038001	耶稣-1	耶稣	s	False	True
41006038002	说-1	说	k	False	True
41006038003	：-1	：		True	False
41006038004	“-1	“		True	False
41006038005	你们-1	你们	m	False	False
41006038006	有-1	有	k	False	True
41006038007	多少-1	多少	k	False	True
41006038008	饼-1	饼	k	False	True
41006038009	，-1	，		True	False
41006038010	可以-1	可以	m	False	False
41006038011	去-1	去	k	False	True
41006038012	看看-1	看看	k	False	True
41006038013	。-1	。		True	False
41006038014	”-1	”		True	False
41006038015	他们-1	他们	m	False	False
41006038016	知道-1	知道	k	False	True
41006038017	了-1	了	m	False	False
41006038018	，-2	，		True	False
41006038019	就-1	就	k	False	True
41006038020	说-2	说	k	False	True
41006038021	：-2	：		True	False
41006038022	“-2	“		True	False
41006038023	五-1	五	k	False	True
41006038024	个-1	个	a	False	False
41006038025	饼-2	饼		False	False
41006038026	，-2	，		True	False
41006038027	两-1	两	k	False	True
41006038028	条-1	条	a	False	False
41006038029	鱼-1	鱼	k	False	True
41006038030	。-2	。		True	False
41006038031	”-2	”		True	False
41006039001	耶稣-1	耶稣	s	False	False
41006039002	吩咐-1	吩咐	k	False	True
41006039003	他们-1	他们	k	False	True
41006039004	，-1	，		True	False
41006039005	叫-1	叫	k	False	False
41006039006	众人-1	众人	k	False	True
41006039007	一-1	一	k	False	False
41006039008	帮-1	帮	k	False	True
41006039009	一-2	一	k	False	False
41006039010	帮-2	帮	k	False	False
41006039011	地-1	地	a	False	False
41006039012	坐-1	坐	k	False	True
41006039013	在-1	在	k	False	False
41006039014	青草地-1	青草地	k	False	True
41006039015	上-1	上	k	False	True
41006039016	。-1	。		True	False
41006040001	众人-1	众人	s	False	False
41006040002	就-1	就	k	False	True
41006040003	一-1	一	k	False	False
41006040004	排-1	排	k	False	True
41006040005	一-2	一	k	False	False
41006040006	排-2	排	k	False	False
41006040007	地-1	地	a	False	False
41006040008	坐下-1	坐下	k	False	True
41006040009	，-1	，		True	False
41006040010	有-1	有		False	False
41006040011	一百-1	一百	k	False	True
41006040012	一-2	一		False	False
41006040013	排-2	排		False	False
41006040014	的-1	的		False	False
41006040015	，-2	，		True	False
41006040016	有-2	有		False	False
41006040017	五十-1	五十	k	False	True
41006040018	一-2	一		False	False
41006040019	排-2	排		False	False
41006040020	的-2	的		False	False
41006040021	。-1	。		True	False
41006041001	耶稣-1	耶稣	s	False	False
41006041002	拿-1	拿	k	False	True
41006041003	着-1	着	m	False	False
41006041004	这-1	这	k	False	True
41006041005	五-1	五	k	False	True
41006041006	个-1	个	a	False	False
41006041007	饼-1	饼	k	False	True
41006041008	、-1	、		True	False
41006041009	两-1	两	k	False	True
41006041010	条-1	条	a	False	False
41006041011	鱼-1	鱼	k	False	True
41006041012	，-1	，		True	False
41006041013	望-1	望	k	False	True
41006041014	着-2	着	m	False	False
41006041015	天-1	天	k	False	True
41006041016	祝福-1	祝福	k	False	True
41006041017	，-2	，		True	False
41006041018	掰开-1	掰开	k	False	True
41006041019	饼-2	饼	k	False	True
41006041020	，-2	，		True	False
41006041021	递给-1	递给	k	False	True
41006041022	门徒-1	门徒	k	False	True
41006041023	，-2	，		True	False
41006041024	摆-1	摆	k	False	True
41006041025	在-1	在	k	False	False
41006041026	众人-1	众人	s	False	True
41006041027	面前-1	面前	k	False	False
41006041028	，-2	，		True	False
41006041029	也-1	也	k	False	True
41006041030	把-1	把	m	False	False
41006041031	那-1	那	k	False	True
41006041032	两-2	两	k	False	True
41006041033	条-2	条	a	False	False
41006041034	鱼-2	鱼	k	False	True
41006041035	分给-1	分给	k	False	True
41006041036	众人-2	众人	k	False	True
41006041037	。-1	。		True	False
41006042001	他们-1	他们	m	False	False
41006042002	都-1	都	k	False	True
41006042003	吃-1	吃	k	False	True
41006042004	，-1	，		True	False
41006042005	并且-1	并且	k	False	True
41006042006	吃饱-1	吃饱	k	False	True
41006042007	了-1	了	m	False	False
41006042008	。-1	。		True	False
41006043001	门徒-1	门徒	s	False	False
41006043002	就-1	就	k	False	True
41006043003	把-1	把	m	False	False
41006043004	碎-1	碎	k	False	True
41006043005	饼-1	饼	k	False	False
41006043006	碎-2	碎		False	False
41006043007	鱼-1	鱼	k	False	True
41006043008	收拾-1	收拾	k	False	True
41006043009	起来-1	起来	a	False	False
41006043010	，-1	，		True	False
41006043011	装满-1	装满	k	False	True
41006043012	了-1	了	a	False	False
41006043013	十二-1	十二	k	False	True
41006043014	个-1	个	a	False	False
41006043015	篮子-1	篮子	k	False	True
41006043016	。-1	。		True	False
41006044001	吃-1	吃	k	False	True
41006044002	饼-1	饼	k	False	True
41006044003	的-1	的	m	False	False
41006044004	男人-1	男人	k	False	True
41006044005	共-1	共		False	False
41006044006	有-1	有	k	False	True
41006044007	五千-1	五千	k	False	True
41006044008	。-1	。		True	False
41006045001	耶稣-1	耶稣	s	False	False
41006045002	随即-1	随即	k	False	True
41006045003	催-1	催	k	False	True
41006045004	门徒-1	门徒	k	False	True
41006045005	上-1	上	k	False	True
41006045006	船-1	船	k	False	True
41006045007	，-1	，		True	False
41006045008	先-1	先	k	False	False
41006045009	渡-1	渡	k	False	True
41006045010	到-1	到	k	False	True
41006045011	那边-1	那边	k	False	True
41006045012	伯赛大-1	伯赛大	k	False	True
41006045013	去-1	去	a	False	False
41006045014	，-2	，		True	False
41006045015	等-1	等	k	False	True
41006045016	他-1	他	k	False	True
41006045017	叫-1	叫	k	False	False
41006045018	众人-1	众人	k	False	True
41006045019	散开-1	散开	k	False	True
41006045020	。-1	。		True	False
41006046001	他-1	他	m	False	False
41006046002	既-1	既	m	False	False
41006046003	辞别-1	辞别	k	False	True
41006046004	了-1	了	m	False	False
41006046005	他们-1	他们	k	False	True
41006046006	，-1	，		True	False
41006046007	就-1	就	a	False	False
41006046008	往-1	往	k	False	True
41006046009	山-1	山	k	False	True
41006046010	上-1	上	a	False	False
41006046011	去-1	去	k	False	True
41006046012	祷告-1	祷告	k	False	True
41006046013	。-1	。		True	False
41006047001	到-1	到	k	False	True
41006047002	了-1	了	m	False	False
41006047003	晚上-1	晚上	k	False	True
41006047004	，-1	，		True	False
41006047005	船-1	船	k	False	True
41006047006	在-1	在	k	False	True
41006047007	海-1	海	k	False	True
41006047008	中-1	中	k	False	True
41006047009	，-2	，		True	False
41006047010	耶稣-1	耶稣	s	False	True
41006047011	独自-1	独自	k	False	True
41006047012	在-2	在	k	False	False
41006047013	岸-1	岸	k	False	True
41006047014	上-1	上	k	False	True
41006047015	，-2	，		True	False
41006048001	看见-1	看见	k	False	True
41006048002	门徒-1	门徒	s	False	True
41006048003	因-1	因	k	False	True
41006048004	风-1	风	k	False	True
41006048005	不-1	不	k	False	False
41006048006	顺-1	顺	k	False	True
41006048007	摇橹-1	摇橹	k	False	True
41006048008	甚-1	甚	a	False	False
41006048009	苦-1	苦	k	False	True
41006048010	。-1	。		True	False
41006048011	夜里-1	夜里	k	False	True
41006048012	约-1	约	k	False	True
41006048013	有-1	有		False	False
41006048014	四更天-1	四更天	k	False	True
41006048015	，-1	，		True	False
41006048016	就-1	就	m	False	False
41006048017	在-1	在	k	False	False
41006048018	海面-1	海面	k	False	True
41006048019	上-1	上	k	False	True
41006048020	走-1	走	k	False	True
41006048021	，-2	，		True	False
41006048022	往-1	往	k	False	True
41006048023	他们-1	他们	k	False	True
41006048024	那里-1	那里	a	False	False
41006048025	去-1	去	k	False	True
41006048026	，-2	，		True	False
41006048027	意思-1	意思	a	False	False
41006048028	要-1	要	k	False	True
41006048029	走过-1	走过	k	False	True
41006048030	他们-2	他们	k	False	True
41006048031	去-2	去	a	False	False
41006048032	。-2	。		True	False
41006049001	但-1	但	k	False	True
41006049002	门徒-1	门徒	s	False	True
41006049003	看见-1	看见	k	False	True
41006049004	他-1	他	k	False	True
41006049005	在-1	在	k	False	False
41006049006	海面-1	海面	k	False	True
41006049007	上-1	上	k	False	True
41006049008	走-1	走	k	False	True
41006049009	，-1	，		True	False
41006049010	以为-1	以为	k	False	True
41006049011	是-1	是	k	False	True
41006049012	鬼怪-1	鬼怪	k	False	True
41006049013	，-2	，		True	False
41006049014	就-1	就	k	False	True
41006049015	喊叫-1	喊叫	k	False	True
41006049016	起来-1	起来	a	False	False
41006049017	，-2	，		True	False
41006050001	因为-1	因为	k	False	True
41006050002	他们-1	他们	m	False	False
41006050003	都-1	都	k	False	True
41006050004	看见-1	看见	k	False	True
41006050005	了-1	了	m	False	False
41006050006	他-1	他	k	False	True
41006050007	，-1	，		True	False
41006050008	且-1	且	k	False	True
41006050009	甚-1	甚	k	False	False
41006050010	惊慌-1	惊慌	k	False	True
41006050011	。-1	。		True	False
41006050012	耶稣-1	耶稣	s	False	True
41006050013	连忙-1	连忙	k	False	True
41006050014	对-1	对	k	False	True
41006050015	他们-2	他们	k	False	True
41006050016	说-1	说	k	False	True
41006050017	：-1	：		True	False
41006050018	“-1	“		True	False
41006050019	你们-1	你们	m	False	False
41006050020	放心-1	放心	k	False	True
41006050021	！-1	！		True	False
41006050022	是-1	是	k	False	True
41006050023	我-1	我	k	False	True
41006050024	，-2	，		True	False
41006050025	不-1	不	k	False	True
41006050026	要-1	要	m	False	False
41006050027	怕-1	怕	k	False	True
41006050028	！-2	！		True	False
41006050029	”-1	”		True	False
41006051001	于是-1	于是	k	False	True
41006051002	到-1	到	k	False	True
41006051003	他们-1	他们	k	False	True
41006051004	那里-1	那里	a	False	False
41006051005	，-1	，		True	False
41006051006	上-1	上	k	False	True
41006051007	了-1	了	m	False	False
41006051008	船-1	船	k	False	True
41006051009	，-2	，		True	False
41006051010	风-1	风	k	False	True
41006051011	就-1	就	k	False	True
41006051012	住-1	住	k	False	True
41006051013	了-2	了	m	False	False
41006051014	。-1	。		True	False
41006051015	他们-2	他们	m	False	False
41006051016	心-1	心	k	False	True
41006051017	里-1	里	k	False	False
41006051018	十分-1	十分	k	False	True
41006051019	惊奇-1	惊奇	k	False	True
41006051020	，-2	，		True	False
41006052001	这-1	这		False	False
41006052002	是-1	是		False	False
41006052003	因为-1	因为	k	False	True
41006052004	他们-1	他们	m	False	False
41006052005	不-1	不	k	False	True
41006052006	明白-1	明白	k	False	True
41006052007	那-1	那	k	False	True
41006052008	分-1	分		False	False
41006052009	饼-1	饼	k	False	True
41006052010	的-1	的		False	False
41006052011	事-1	事		False	False
41006052012	，-1	，		True	False
41006052013	心-1	心	k	False	True
41006052014	里-1	里		False	False
41006052015	还是-1	还是	k	False	True
41006052016	愚顽-1	愚顽	k	False	True
41006052017	。-1	。		True	False
41006053001	既-1	既	m	False	False
41006053002	渡-1	渡	k	False	True
41006053003	过去-1	过去	k	False	False
41006053004	，-1	，		True	False
41006053005	来到-1	来到	k	False	True
41006053006	革尼撒勒-1	革尼撒勒	k	False	True
41006053007	地方-1	地方	k	False	True
41006053008	，-2	，		True	False
41006053009	就-1	就	k	False	True
41006053010	靠-1	靠	k	False	True
41006053011	了-1	了	m	False	False
41006053012	岸-1	岸	k	False	False
41006053013	。-1	。		True	False
41006054001	一-1	一	k	False	True
41006054002	下-1	下	k	False	True
41006054003	船-1	船	k	False	True
41006054004	，-1	，		True	False
41006054005	众人-1	众人	s	False	True
41006054006	认得-1	认得	k	False	True
41006054007	是-1	是		False	False
41006054008	耶稣-1	耶稣	s	False	True
41006054009	，-2	，		True	False
41006055001	就-1	就	m	False	False
41006055002	跑遍-1	跑遍	k	False	True
41006055003	那-1	那	k	False	True
41006055004	一带-1	一带	k	False	True
41006055005	地方-1	地方	a	False	False
41006055006	，-1	，		True	False
41006055007	听见-1	听见	k	False	True
41006055008	他-1	他	m	False	False
41006055009	在-1	在	k	False	True
41006055010	何处-1	何处	k	False	False
41006055011	，-2	，		True	False
41006055012	便-1	便	k	False	True
41006055013	将-1	将	m	False	False
41006055014	有-1	有	k	False	False
41006055015	病-1	病	k	False	True
41006055016	的-1	的	m	False	False
41006055017	人-1	人	a	False	False
41006055018	用-1	用	m	False	False
41006055019	褥子-1	褥子	k	False	True
41006055020	抬-1	抬	k	False	True
41006055021	到-1	到		False	False
41006055022	那里-1	那里		False	False
41006055023	。-1	。		True	False
41006056001	凡-1	凡	k	False	False
41006056002	耶稣-1	耶稣	s	False	False
41006056003	所-1	所	k	False	False
41006056004	到-1	到	k	False	True
41006056005	的-1	的	k	False	False
41006056006	地方-1	地方	k	False	True
41006056007	，-1	，		True	False
41006056008	或-1	或	k	False	True
41006056009	村-1	村	k	False	True
41006056010	中-1	中	k	False	True
41006056011	、-1	、		True	False
41006056012	或-2	或	k	False	False
41006056013	城-1	城	k	False	True
41006056014	里-1	里	k	False	True
41006056015	、-2	、		True	False
41006056016	或-2	或	k	False	False
41006056017	乡-1	乡	k	False	True
41006056018	间-1	间	k	False	True
41006056019	，-2	，		True	False
41006056020	他们-1	他们	m	False	False
41006056021	都-1	都		False	False
41006056022	将-1	将	m	False	False
41006056023	病人-1	病人	k	False	True
41006056024	放-1	放	k	False	True
41006056025	在-1	在	k	False	False
41006056026	街市-1	街市	k	False	True
41006056027	上-1	上	k	False	True
41006056028	，-2	，		True	False
41006056029	求-1	求	k	False	True
41006056030	耶稣-2	耶稣	s	False	True
41006056031	只-1	只		False	False
41006056032	容-1	容	m	False	False
41006056033	他们-2	他们	m	False	False
41006056034	摸-1	摸	k	False	True
41006056035	他-1	他	k	False	True
41006056036	的-2	的	m	False	False
41006056037	衣裳-1	衣裳	k	False	True
41006056038	穗子-1	穗子	k	False	True
41006056039	。-1	。		True	False
41006056040	凡-2	凡	k	False	True
41006056041	摸着-1	摸着	k	False	True
41006056042	的-2	的	k	False	False
41006056043	人-1	人	k	False	False
41006056044	就-1	就	m	False	False
